osmid,y,x,highway,street_count,dc,cc,bc,vul,sub,eff,time,ref,geometry
148497421,-23.5330528,-46.6566399,traffic_signals,4,0.0011318619128466328,0.028830408627526644,0.0474647815599961,0.00016281545703555154,4.822413059376961,0.05142758830976092,86487.33069705963,,POINT (-46.6566399 -23.5330528)
148497422,-23.5319703,-46.6586425,traffic_signals,4,0.0011318619128466328,0.027393159001767135,0.012773733940174331,0.0003185273171441152,4.502771310480799,0.05142758830976092,86487.33069705963,,POINT (-46.6586425 -23.5319703)
148559014,-23.5221663,-46.6631288,,3,0.0005659309564233164,0.0,0.0,-0.000152928938846884,2.512969855001014,0.05142758830976092,86487.33069705963,,POINT (-46.6631288 -23.5221663)
148564371,-23.5436712,-46.6532573,,4,0.0011318619128466328,0.03163507851879951,0.005435359434971638,3.0616586873863234e-05,4.867154003629807,0.05142758830976092,86487.33069705963,,POINT (-46.6532573 -23.5436712)
148564382,-23.5437162,-46.6515987,traffic_signals,4,0.0011318619128466328,0.0322122601362233,0.00989722239023883,0.00013292633131588646,4.8571424361688535,0.05142758830976092,86487.33069705963,,POINT (-46.6515987 -23.5437162)
148564768,-23.5439859,-46.6534055,,3,0.0008488964346349745,0.03064127466447724,0.0010456236445725532,2.8552926565451294e-05,3.8062372291799678,0.05142758830976092,86487.33069705963,,POINT (-46.6534055 -23.5439859)
148564774,-23.544656,-46.6489182,traffic_signals,4,0.0011318619128466328,0.03405259654200924,0.00764935560650784,7.373421172926975e-05,5.166078127479738,0.05142758830976092,86487.33069705963,,POINT (-46.6489182 -23.544656)
148564776,-23.5445682,-46.651888,,4,0.0011318619128466328,0.03302169462876961,0.0031785639095051497,9.981034782500196e-05,5.205365616632764,0.05142758830976092,86487.33069705963,,POINT (-46.651888 -23.5445682)
148623754,-23.5518916,-46.649261,,3,0.0011318619128466328,0.03135432177771304,0.006470309894804892,0.00027908580133628627,3.9939023421786,0.05142758830976092,86487.33069705963,,POINT (-46.649261 -23.5518916)
148632587,-23.5390114,-46.6484746,,3,0.0008488964346349745,0.02580552218092675,0.06405053898690706,0.00925341270675373,3.331251461483418,0.05142758830976092,86487.33069705963,,POINT (-46.6484746 -23.5390114)
151236859,-23.5487203,-46.6124112,,4,0.0019807583474816073,0.02515056067062462,0.0012213814601129366,0.0010046375063413556,4.014953136253539,0.05142758830976092,86487.33069705963,,POINT (-46.6124112 -23.5487203)
151237565,-23.5474167,-46.6100558,,3,0.001414827391058291,0.02581584367523413,0.0037119948153548246,-1.4282499416808486e-05,3.324149586702686,0.05142758830976092,86487.33069705963,,POINT (-46.6100558 -23.5474167)
151237634,-23.5495195,-46.6082953,traffic_signals,4,0.001697792869269949,0.028033577397794215,0.008129803461027912,0.00019335484456617168,4.795053199687999,0.05142758830976092,86487.33069705963,,POINT (-46.6082953 -23.5495195)
151237701,-23.5505419,-46.6074398,traffic_signals,4,0.0011318619128466328,0.02884354016236842,0.007548306165433633,0.00030979027417765833,4.623805056493985,0.05142758830976092,86487.33069705963,,POINT (-46.6074398 -23.5505419)
151239264,-23.5514866,-46.6255187,,3,0.0008488964346349745,0.03470937071856949,0.009115298995642342,0.000585910593473917,3.8769537399636604,0.05142758830976092,86487.33069705963,,POINT (-46.6255187 -23.5514866)
151239889,-23.5511049,-46.6251486,traffic_signals,4,0.0011318619128466328,0.038202194731987736,0.039565406361650304,0.0008732228745259623,4.414142563481888,0.05142758830976092,86487.33069705963,,POINT (-46.6251486 -23.5511049)
151241233,-23.5529605,-46.6270519,,3,0.0008488964346349745,0.03326519669332984,0.006319236054822437,0.0013067862129199912,3.286621898765423,0.05142758830976092,86487.33069705963,,POINT (-46.6270519 -23.5529605)
151241987,-23.5523849,-46.6272139,,3,0.0008488964346349745,0.03398639063099737,0.030056153260495797,0.000784885306891825,3.2896651482943864,0.05142758830976092,86487.33069705963,,POINT (-46.6272139 -23.5523849)
151243285,-23.5491642,-46.627637,,3,0.0008488964346349745,0.035354696207532905,0.0194661996376097,0.0004473712725150445,3.2917607651519627,0.05142758830976092,86487.33069705963,,POINT (-46.627637 -23.5491642)
151243812,-23.546376,-46.6265891,,3,0.0008488964346349745,0.034121488978310084,0.007405031871599213,0.0002475020773021378,3.46872488595253,0.05142758830976092,86487.33069705963,,POINT (-46.6265891 -23.546376)
151268804,-23.5230969,-46.6554582,traffic_signals,5,0.001414827391058291,0.025241541287488733,0.006395487971698507,5.9022368948597515e-05,6.655206853482924,0.05142758830976092,86487.33069705963,,POINT (-46.6554582 -23.5230969)
151272834,-23.5661945,-46.6601068,,4,0.0011318619128466328,0.02916029835769096,0.002279820976974377,0.00010760626209227177,4.918318316348448,0.05142758830976092,86487.33069705963,,POINT (-46.6601068 -23.5661945)
151272836,-23.567059,-46.659121,traffic_signals,4,0.0011318619128466328,0.02996823090650042,0.01387249920463961,0.00043857870843236194,4.78591194811147,0.05142758830976092,86487.33069705963,,POINT (-46.659121 -23.567059)
151273009,-23.5654252,-46.6593341,,4,0.001414827391058291,0.03005195079263195,0.010389901375351581,5.145838289201028e-05,4.955908660749151,0.05142758830976092,86487.33069705963,,POINT (-46.6593341 -23.5654252)
151273011,-23.5662723,-46.6583587,,3,0.0008488964346349745,0.030891998052146555,0.021532064281368234,0.0002943956050418805,3.573829516581177,0.05142758830976092,86487.33069705963,,POINT (-46.6583587 -23.5662723)
151273480,-23.5646796,-46.6585703,,4,0.001697792869269949,0.029340781714953357,0.007589302647922904,6.579171441834906e-05,4.954078865170144,0.05142758830976092,86487.33069705963,,POINT (-46.6585703 -23.5646796)
151273485,-23.5677751,-46.655056,,3,0.0008488964346349745,0.027039177780607878,0.0019240228720182793,0.0005344893925037643,3.3970886498746498,0.05142758830976092,86487.33069705963,,POINT (-46.655056 -23.5677751)
151273843,-23.5685523,-46.655813,,3,0.0008488964346349745,0.027231578258608637,0.008760790799319842,4.1065926636197984e-05,3.466615570094958,0.05142758830976092,86487.33069705963,,POINT (-46.655813 -23.5685523)
151275040,-23.563077,-46.6505033,,4,0.001414827391058291,0.02670803574852,0.002257634797214416,3.645254172290128e-05,5.050694667379437,0.05142758830976092,86487.33069705963,,POINT (-46.6505033 -23.563077)
151275041,-23.5639696,-46.6513337,traffic_signals,4,0.0011318619128466328,0.027394276925623292,0.005782992411594493,0.00013901815333362003,5.0114781181133425,0.05142758830976092,86487.33069705963,,POINT (-46.6513337 -23.5639696)
151275042,-23.5667655,-46.6540705,,4,0.001414827391058291,0.026501366173219167,0.0035323093641112346,3.977574450663876e-05,4.839291962144095,0.05142758830976092,86487.33069705963,,POINT (-46.6540705 -23.5667655)
151275578,-23.5614932,-46.6517818,,3,0.0008488964346349745,0.02592291785384882,0.0018034943332225055,9.349499236159496e-06,3.29774392537718,0.05142758830976092,86487.33069705963,,POINT (-46.6517818 -23.5614932)
151275586,-23.5672866,-46.6572432,,4,0.0011318619128466328,0.02702850808830623,0.010915503889313971,0.0001535120122638535,4.550725428275161,0.05142758830976092,86487.33069705963,,POINT (-46.6572432 -23.5672866)
151275587,-23.5680659,-46.6579927,traffic_signals,4,0.0011318619128466328,0.028578537481573848,0.007119423966986068,0.0001494485901060071,4.60423516952612,0.05142758830976092,86487.33069705963,,POINT (-46.6579927 -23.5680659)
151277275,-23.5577348,-46.6562944,,3,0.0008488964346349745,0.02668573852774896,0.004306066231126298,0.00012113321454289104,3.8532064886651956,0.05142758830976092,86487.33069705963,,POINT (-46.6562944 -23.5577348)
155430742,-23.5389968,-46.6066641,traffic_signals,4,0.001697792869269949,0.024975941690964603,0.0033590903746696494,-9.367905558764803e-05,4.974412346044974,0.05142758830976092,86487.33069705963,,POINT (-46.6066641 -23.5389968)
155430743,-23.539205,-46.6080362,traffic_signals,4,0.001697792869269949,0.025631506753829993,0.0072321921017968515,-2.751251432145121e-05,4.801591968592303,0.05142758830976092,86487.33069705963,,POINT (-46.6080362 -23.539205)
155430745,-23.5397545,-46.6104292,traffic_signals,4,0.001697792869269949,0.026912989602783394,0.01060474945423144,-1.4853108033958837e-05,4.464455047183526,0.05142758830976092,86487.33069705963,,POINT (-46.6104292 -23.5397545)
155430747,-23.5406915,-46.6129036,traffic_signals,3,0.001414827391058291,0.02849555555872676,0.01922046067449359,-4.372473911520989e-05,3.396677341533049,0.05142758830976092,86487.33069705963,,POINT (-46.6129036 -23.5406915)
155430748,-23.5424738,-46.6157957,traffic_signals,5,0.001697792869269949,0.030468812313317727,0.05300088258248407,0.0016382971293250484,7.14454382313769,0.05142758830976092,86487.33069705963,,POINT (-46.6157957 -23.5424738)
155432382,-23.5403948,-46.6064135,traffic_signals,4,0.0005659309564233164,0.0,0.0,-0.00016141446502202628,2.5062933949285284,0.05142758830976092,86487.33069705963,,POINT (-46.6064135 -23.5403948)
157177049,-23.5273788,-46.6609235,,3,0.0008488964346349745,0.021186037245130122,0.0067784086703239115,0.0006605818790782568,3.463790889663666,0.05142758830976092,86487.33069705963,,POINT (-46.6609235 -23.5273788)
158834930,-23.5223137,-46.6612569,traffic_signals,4,0.001697792869269949,0.02214526465362115,0.0016551037665564438,0.0006444355848305008,4.107520423699398,0.05142758830976092,86487.33069705963,,POINT (-46.6612569 -23.5223137)
158835020,-23.5279223,-46.6611953,,3,0.0008488964346349745,0.023690079550898285,9.623038143633891e-05,-3.2710130405071104e-05,3.400835058538641,0.05142758830976092,86487.33069705963,,POINT (-46.6611953 -23.5279223)
158837596,-23.5271945,-46.6607297,,3,0.0008488964346349745,0.024016057161067566,0.00851467501760391,0.00026577977086753696,3.8787041038493237,0.05142758830976092,86487.33069705963,,POINT (-46.6607297 -23.5271945)
158839978,-23.5286814,-46.6608969,traffic_signals,4,0.0011318619128466328,0.024906068807592233,0.007553196562268702,0.00011257927453057173,4.77786868266637,0.05142758830976092,86487.33069705963,,POINT (-46.6608969 -23.5286814)
158842316,-23.534039,-46.6553245,traffic_signals,4,0.0011318619128466328,0.027067744285085925,0.0017813533781197701,0.0007176768046985916,5.3913004891141885,0.05142758830976092,86487.33069705963,,POINT (-46.6553245 -23.534039)
158842485,-23.5334886,-46.6562979,,3,0.0008488964346349745,0.027393159001767135,0.047816485719295636,0.0001990775211795622,4.1860272263753195,0.05142758830976092,86487.33069705963,,POINT (-46.6562979 -23.5334886)
158843005,-23.5388986,-46.6614243,traffic_signals,4,0.001414827391058291,0.02681644018259731,0.003138683799533583,2.1837101254915366e-05,4.293879633213031,0.05142758830976092,86487.33069705963,,POINT (-46.6614243 -23.5388986)
158843278,-23.5411457,-46.6479663,,3,0.0008488964346349745,0.02759132889170371,0.00322666718527499,0.00017236476798027783,3.532596690021838,0.05142758830976092,86487.33069705963,,POINT (-46.6479663 -23.5411457)
158843385,-23.5416398,-46.6522173,,3,0.0008488964346349745,0.028124723640590554,0.0003521583364461827,-5.310370467577315e-06,3.761791604176408,0.05142758830976092,86487.33069705963,,POINT (-46.6522173 -23.5416398)
158844190,-23.5443584,-46.6600073,,3,0.0008488964346349745,0.024530174169353942,0.002819014261567308,7.639206072257527e-05,3.8706208665660586,0.05142758830976092,86487.33069705963,,POINT (-46.6600073 -23.5443584)
158844191,-23.5449363,-46.6617224,,4,0.0011318619128466328,0.02646730137745361,0.0007532880840835499,-1.1846311987177318e-06,3.373843851792216,0.05142758830976092,86487.33069705963,,POINT (-46.6617224 -23.5449363)
158844418,-23.5466177,-46.6546744,traffic_signals,4,0.0011318619128466328,0.029755944645756996,0.003179103095719443,0.0002460204681510293,5.139462705921839,0.05142758830976092,86487.33069705963,,POINT (-46.6546744 -23.5466177)
158844513,-23.5396203,-46.6502532,traffic_signals,4,0.001414827391058291,0.029894026349821547,0.0033910544840100557,0.00011663430733513654,4.433699315035138,0.05142758830976092,86487.33069705963,,POINT (-46.6502532 -23.5396203)
158844652,-23.5386536,-46.6495391,,3,0.0008488964346349745,0.028555681459765298,0.0020127549886568845,9.612083153069968e-05,3.364314947565066,0.05142758830976092,86487.33069705963,,POINT (-46.6495391 -23.5386536)
158844839,-23.5427046,-46.6531842,traffic_signals,4,0.001697792869269949,0.03096924586273139,0.0018863010459545105,5.003846963581351e-05,4.934027929302772,0.05142758830976092,86487.33069705963,,POINT (-46.6531842 -23.5427046)
158844840,-23.5427512,-46.6512788,,3,0.0011318619128466328,0.031634482170614486,0.0052235315217416325,8.12813128150605e-05,3.6482185935525457,0.05142758830976092,86487.33069705963,,POINT (-46.6512788 -23.5427512)
158845028,-23.5415446,-46.6557482,traffic_signals,4,0.001697792869269949,0.028475972479921896,0.004580926120077504,7.946793092796276e-05,4.671117352645881,0.05142758830976092,86487.33069705963,,POINT (-46.6557482 -23.5415446)
158845029,-23.5416802,-46.6509287,traffic_signals,4,0.0011318619128466328,0.030702660364205738,0.004451247904791706,0.0001114399283934084,4.469005855852231,0.05142758830976092,86487.33069705963,,POINT (-46.6509287 -23.5416802)
158846091,-23.5381169,-46.6479505,traffic_signals,4,0.0011318619128466328,0.035984304021330474,0.05299396857525942,0.00040219601474307987,4.6228280650882265,0.05142758830976092,86487.33069705963,,POINT (-46.6479505 -23.5381169)
158846092,-23.5390929,-46.6462343,traffic_signals,4,0.0011318619128466328,0.034003606949804616,0.011812222628660055,0.00015499533206569154,4.747027997851404,0.05142758830976092,86487.33069705963,,POINT (-46.6462343 -23.5390929)
158848206,-23.5221853,-46.6106303,,3,0.0008488964346349745,0.021400146780843014,0.0076369632586345305,3.6684790651670975e-05,3.2724678437931223,0.05142758830976092,86487.33069705963,,POINT (-46.6106303 -23.5221853)
158849289,-23.5255457,-46.6114577,,3,0.0008488964346349745,0.02235798995692341,0.0032071479078254147,0.00015232759247722872,3.2904061119383416,0.05142758830976092,86487.33069705963,,POINT (-46.6114577 -23.5255457)
165447673,-23.5555563,-46.662899,traffic_signals,3,0.0002829654782116582,0.02619358203864324,0.0,-9.605307427130819e-05,1.652178466996784,0.05142758830976092,86487.33069705963,,POINT (-46.662899 -23.5555563)
165452024,-23.535333,-46.6538428,traffic_signals,4,0.001414827391058291,0.029127399767187787,0.00429771068597451,0.0001819177999749663,4.738315920971589,0.05142758830976092,86487.33069705963,,POINT (-46.6538428 -23.535333)
165453954,-23.5383688,-46.6498786,,3,0.0008488964346349745,0.029415355130355075,0.0020119540674052258,8.274682080063395e-05,3.4582784539003892,0.05142758830976092,86487.33069705963,,POINT (-46.6498786 -23.5383688)
165455646,-23.5446816,-46.6479227,traffic_signals,4,0.0011318619128466328,0.03465525380362541,0.02912661259405028,0.00011009734972803822,5.1816712925506785,0.05142758830976092,86487.33069705963,,POINT (-46.6479227 -23.5446816)
165455651,-23.5438087,-46.6478967,traffic_signals,4,0.0011318619128466328,0.03413606473056127,0.01658282728934797,0.000111178705827369,5.173825713046274,0.05142758830976092,86487.33069705963,,POINT (-46.6478967 -23.5438087)
165455653,-23.5417563,-46.6478228,traffic_signals,4,0.0011318619128466328,0.0287029386341935,0.005419868509871645,0.0001598676611046533,4.733538551026155,0.05142758830976092,86487.33069705963,,POINT (-46.6478228 -23.5417563)
165456297,-23.5463284,-46.6479755,,3,0.0008488964346349745,0.0323276795674624,0.02677789412660539,0.0002865863519469962,3.312878737243982,0.05142758830976092,86487.33069705963,,POINT (-46.6479755 -23.5463284)
165458362,-23.5485003,-46.6505617,,3,0.0008488964346349745,0.02885494704403104,0.010904532271408562,0.00031149876557677646,3.8581456345147673,0.05142758830976092,86487.33069705963,,POINT (-46.6505617 -23.5485003)
165459105,-23.5591236,-46.6589174,,3,0.0011318619128466328,0.02731979959930253,0.0044464771863404,0.00014167786494210526,3.558196673214739,0.05142758830976092,86487.33069705963,,POINT (-46.6589174 -23.5591236)
165459109,-23.5570908,-46.6572886,traffic_signals,4,0.0011318619128466328,0.026718879276945544,0.006586030880439359,0.0001465821083314328,4.654551168051569,0.05142758830976092,86487.33069705963,,POINT (-46.6572886 -23.5570908)
165459114,-23.5548744,-46.6553519,traffic_signals,4,0.0011318619128466328,0.028731195120346477,0.004670850721278575,0.00012301475165920668,4.54664299523793,0.05142758830976092,86487.33069705963,,POINT (-46.6553519 -23.5548744)
165460240,-23.5583316,-46.6562914,traffic_signals,3,0.0008488964346349745,0.02758633970635363,0.00473095551718812,0.00036798913201303954,3.419978538343502,0.05142758830976092,86487.33069705963,,POINT (-46.6562914 -23.5583316)
165461351,-23.5548924,-46.6515724,,3,0.0011318619128466328,0.029127652549953694,0.0042129255479728765,0.0002395759458022234,3.2707242758662707,0.05142758830976092,86487.33069705963,,POINT (-46.6515724 -23.5548924)
165461352,-23.5560299,-46.6555509,traffic_signals,4,0.0011318619128466328,0.02781173211887333,0.005521444222880609,0.0001496851432050257,4.549447116026188,0.05142758830976092,86487.33069705963,,POINT (-46.6555509 -23.5560299)
165461760,-23.5582878,-46.6554135,,3,0.0011318619128466328,0.02679909629087995,0.003530031752347651,0.0001542506687196093,3.290338320957191,0.05142758830976092,86487.33069705963,,POINT (-46.6554135 -23.5582878)
165461761,-23.5571077,-46.6555046,traffic_signals,3,0.0008488964346349745,0.02704157417555766,0.0055222451441322646,0.0002265524255728855,3.3330947139507243,0.05142758830976092,86487.33069705963,,POINT (-46.6555046 -23.5571077)
165462605,-23.5611386,-46.655525,,3,0.0008488964346349745,0.02689616723195136,0.00920348049073569,8.757993028190099e-05,3.6837033723443176,0.05142758830976092,86487.33069705963,,POINT (-46.655525 -23.5611386)
165462949,-23.5607821,-46.6555476,,3,0.0008488964346349745,0.029765708739798984,0.011765963887190267,0.00022031697457237367,3.485478566042514,0.05142758830976092,86487.33069705963,,POINT (-46.6555476 -23.5607821)
165462950,-23.5609297,-46.655594,,4,0.0011318619128466328,0.029339755759685948,0.009128333717462687,0.00018590621721142013,4.623472123961601,0.05142758830976092,86487.33069705963,,POINT (-46.655594 -23.5609297)
165462952,-23.5609932,-46.6557151,,3,0.0008488964346349745,0.029100629652778143,0.002692367884342723,3.07160636480717e-05,3.623211288549501,0.05142758830976092,86487.33069705963,,POINT (-46.6557151 -23.5609932)
165463204,-23.5613264,-46.6564581,,3,0.0008488964346349745,0.02858437892616499,0.004309510010254173,2.7777092830085123e-05,3.5845924078383056,0.05142758830976092,86487.33069705963,,POINT (-46.6564581 -23.5613264)
165467259,-23.5578742,-46.6579027,,3,0.0011318619128466328,0.027188121383051142,0.002125163419028744,-1.285512275662298e-05,3.688399984765823,0.05142758830976092,86487.33069705963,,POINT (-46.6579027 -23.5578742)
165467520,-23.5569376,-46.6589689,,4,0.001697792869269949,0.027189442894771706,0.005059568456019539,2.1738266177152484e-05,5.067882507580875,0.05142758830976092,86487.33069705963,,POINT (-46.6589689 -23.5569376)
165467521,-23.5554089,-46.6607142,,3,0.0008488964346349745,0.024050820640440805,0.0006751204589068512,3.210364978571551e-05,3.5002232271554976,0.05142758830976092,86487.33069705963,,POINT (-46.6607142 -23.5554089)
171968211,-23.5355464,-46.61675,traffic_signals,4,0.0011318619128466328,0.02917119656141423,0.021598595556829334,0.000339494601781096,4.896927634930574,0.05142758830976092,86487.33069705963,,POINT (-46.61675 -23.5355464)
171968212,-23.5353765,-46.6189473,traffic_signals,4,0.0011318619128466328,0.030376982300100594,0.030788530857957498,0.0005841759815723614,4.5474523911858,0.05142758830976092,86487.33069705963,,POINT (-46.6189473 -23.5353765)
171968213,-23.53504,-46.6223569,traffic_signals,4,0.001697792869269949,0.03430458533875912,0.0748226319875006,0.00042451981869819137,4.516287879176177,0.05142758830976092,86487.33069705963,,POINT (-46.6223569 -23.53504)
171968214,-23.5310416,-46.6381198,traffic_signals,4,0.0011318619128466328,0.03404188959027024,0.035522460013820575,0.0017693625933057797,4.710898506126085,0.05142758830976092,86487.33069705963,,POINT (-46.6381198 -23.5310416)
171970567,-23.5341071,-46.6254279,traffic_signals,4,0.0011318619128466328,0.035379666055695085,0.03678866869566532,0.00014400588599166158,4.872832368014754,0.05142758830976092,86487.33069705963,,POINT (-46.6254279 -23.5341071)
171976300,-23.5354036,-46.6273918,traffic_signals,4,0.0011318619128466328,0.036468750221374246,0.0151847121220067,0.00024631663998795467,4.5047805314874445,0.05142758830976092,86487.33069705963,,POINT (-46.6273918 -23.5354036)
171976302,-23.5388306,-46.6288305,traffic_signals,4,0.0011318619128466328,0.03671047645498561,0.045913483476339036,0.0020340844525707294,4.474652406664699,0.05142758830976092,86487.33069705963,,POINT (-46.6288305 -23.5388306)
171976304,-23.539515,-46.6291169,,3,0.0011318619128466328,0.03539085802049364,0.005409326920560827,0.00017198264703716185,3.3451451522615074,0.05142758830976092,86487.33069705963,,POINT (-46.6291169 -23.539515)
171978399,-23.5441697,-46.6310981,traffic_signals,3,0.0008488964346349745,0.035901162946436554,0.004193567760981694,8.901103513770402e-05,3.396117146223709,0.05142758830976092,86487.33069705963,,POINT (-46.6310981 -23.5441697)
172004065,-23.5599919,-46.6331783,traffic_signals,4,0.001414827391058291,0.033117816746660034,0.00800237977497984,0.0002678255079588366,5.294347084827262,0.05142758830976092,86487.33069705963,,POINT (-46.6331783 -23.5599919)
172004067,-23.5611671,-46.6348341,traffic_signals,4,0.0011318619128466328,0.03279101960229707,0.030450961809522902,0.00046917395080411467,4.483071060639997,0.05142758830976092,86487.33069705963,,POINT (-46.6348341 -23.5611671)
172004069,-23.5616706,-46.6365158,traffic_signals,4,0.001414827391058291,0.03373768139335271,0.025268313097184598,0.0002455340800635407,4.577813451113634,0.05142758830976092,86487.33069705963,,POINT (-46.6365158 -23.5616706)
172004070,-23.5620292,-46.6386453,traffic_signals,4,0.0011318619128466328,0.03324740235538256,0.02849431719453789,0.0001722818199890193,4.621156014995648,0.05142758830976092,86487.33069705963,,POINT (-46.6386453 -23.5620292)
172008334,-23.5591284,-46.637483,,3,0.0008488964346349745,0.03336108563563952,0.003669525403491782,0.0001290653375968231,3.394115677476454,0.05142758830976092,86487.33069705963,,POINT (-46.637483 -23.5591284)
172015342,-23.5609239,-46.6402827,,3,0.0008488964346349745,0.036380203134468374,0.017649149637732727,0.00022321222699930263,3.390969455725942,0.05142758830976092,86487.33069705963,,POINT (-46.6402827 -23.5609239)
172015343,-23.5616594,-46.6404566,,3,0.0008488964346349745,0.03617473615405814,0.024702289136649548,0.0003759764199466426,3.5800147332644356,0.05142758830976092,86487.33069705963,,POINT (-46.6404566 -23.5616594)
172015345,-23.563632,-46.6410439,,3,0.0008488964346349745,0.033239170681299286,0.006991772912265562,0.00011214763369508959,3.4819834689203066,0.05142758830976092,86487.33069705963,,POINT (-46.6410439 -23.563632)
172016420,-23.5603948,-46.6424669,priority,3,0.0008488964346349745,0.03516135542118208,0.011837243560177416,0.0001765108071328047,3.5406655230407624,0.05142758830976092,86487.33069705963,,POINT (-46.6424669 -23.5603948)
172016421,-23.5599631,-46.6429597,traffic_signals,3,0.001414827391058291,0.03419135735186237,0.012462155284936466,0.00015521171995573258,3.298249508421364,0.05142758830976092,86487.33069705963,,POINT (-46.6429597 -23.5599631)
172016927,-23.5606849,-46.6413549,,4,0.0011318619128466328,0.03584594867483541,0.018658484354741073,0.00042279757141277505,4.574483289711194,0.05142758830976092,86487.33069705963,,POINT (-46.6413549 -23.5606849)
172017418,-23.565397,-46.6427116,,4,0.001697792869269949,0.03336473368564243,0.018050633142152533,0.00025606740844448045,4.705802351982283,0.05142758830976092,86487.33069705963,,POINT (-46.6427116 -23.565397)
172017420,-23.5633608,-46.6421251,traffic_signals,4,0.0011318619128466328,0.034365351153161465,0.01830314200160486,0.00034084497755687706,4.797433773021631,0.05142758830976092,86487.33069705963,,POINT (-46.6421251 -23.5633608)
172017421,-23.5623249,-46.6418359,traffic_signals,4,0.0011318619128466328,0.03516430254147386,0.023481931518361275,0.0005122194650595146,4.798069837876548,0.05142758830976092,86487.33069705963,,POINT (-46.6418359 -23.5623249)
172017879,-23.5630853,-46.6432224,,4,0.0011318619128466328,0.03146012542062085,0.0036232153473511734,9.639938362525378e-05,4.924613423486764,0.05142758830976092,86487.33069705963,,POINT (-46.6432224 -23.5630853)
172017880,-23.5651082,-46.6437939,,4,0.001697792869269949,0.032456792708238376,0.01056788964436634,0.00018259382252255727,4.530522967723499,0.05142758830976092,86487.33069705963,,POINT (-46.6437939 -23.5651082)
172020359,-23.5656441,-46.6416608,,3,0.0011318619128466328,0.03227203865743764,0.005022792791725909,5.6337862425283145e-05,3.5953619409712223,0.05142758830976092,86487.33069705963,,POINT (-46.6416608 -23.5656441)
172020361,-23.568534,-46.6421858,traffic_signals,4,0.001414827391058291,0.030906506012003447,0.007641140661191565,0.0011068071019225685,4.556344430945303,0.05142758830976092,86487.33069705963,,POINT (-46.6421858 -23.568534)
172020869,-23.5628775,-46.6441556,traffic_signals,4,0.0011318619128466328,0.03245710658247038,0.0019505176485087837,0.00014370922493397358,4.619387347279065,0.05142758830976092,86487.33069705963,,POINT (-46.6441556 -23.5628775)
172020870,-23.5626125,-46.6452256,traffic_signals,3,0.001414827391058291,0.03011639945060761,0.0029606763594308572,0.00014454130825261054,3.3633195498080637,0.05142758830976092,86487.33069705963,,POINT (-46.6452256 -23.5626125)
172021002,-23.5618209,-46.6438812,,3,0.0008488964346349745,0.03319544660976505,0.002720700540158071,0.00010566713334456895,3.5739986025420736,0.05142758830976092,86487.33069705963,,POINT (-46.6438812 -23.5618209)
172021378,-23.5648051,-46.6445547,,3,0.001414827391058291,0.03161630434520111,0.008265162391904486,4.700386385421146e-05,3.552812542516417,0.05142758830976092,86487.33069705963,,POINT (-46.6445547 -23.5648051)
172021638,-23.5649638,-46.6450919,traffic_signals,4,0.001697792869269949,0.031040276900066725,0.009830054910839695,8.96560735036128e-05,4.423979320925971,0.05142758830976092,86487.33069705963,,POINT (-46.6450919 -23.5649638)
175991309,-23.5447138,-46.6056438,,3,0.0005659309564233164,0.02191191614899273,8.009212516605099e-08,-0.00022700503637586468,2.8965571761000346,0.05142758830976092,86487.33069705963,,POINT (-46.6056438 -23.5447138)
175993428,-23.556069,-46.6291677,traffic_signals,4,0.0011318619128466328,0.033124680678360434,0.0342591624896887,0.0037054719294400728,4.38678780100232,0.05142758830976092,86487.33069705963,,POINT (-46.6291677 -23.556069)
175993483,-23.5553727,-46.6277093,traffic_signals,4,0.0011318619128466328,0.034194492479837746,0.032085421937831614,0.0005372800501724603,5.169437412129406,0.05142758830976092,86487.33069705963,,POINT (-46.6277093 -23.5553727)
175993525,-23.5471404,-46.6243597,,3,0.0008488964346349745,0.035133382396875475,0.03984644199077824,0.000568952831993861,3.4494365101475557,0.05142758830976092,86487.33069705963,,POINT (-46.6243597 -23.5471404)
175993568,-23.5448573,-46.6265165,traffic_signals,4,0.0011318619128466328,0.03429722376453381,0.04026590008272676,0.0014505236320702427,4.605869409017936,0.05142758830976092,86487.33069705963,,POINT (-46.6265165 -23.5448573)
175993584,-23.5433718,-46.6307197,,3,0.0008488964346349745,0.03783058894231804,0.0024998549890341434,0.00019660772712245283,3.4519440273269053,0.05142758830976092,86487.33069705963,,POINT (-46.6307197 -23.5433718)
176007901,-23.5562644,-46.6330481,,3,0.001414827391058291,0.03469394273696005,0.0059715001541970755,0.0002114684218156691,3.5036509714369815,0.05142758830976092,86487.33069705963,,POINT (-46.6330481 -23.5562644)
176009843,-23.5555104,-46.6374775,,3,0.0008488964346349745,0.036567687048511315,0.030909010100123736,0.0006518061068576451,3.3795147341101437,0.05142758830976092,86487.33069705963,,POINT (-46.6374775 -23.5555104)
176010867,-23.5547984,-46.636495,,3,0.0008488964346349745,0.03434811818545464,0.012150512272028405,0.002620717226624176,3.2640276880919807,0.05142758830976092,86487.33069705963,,POINT (-46.636495 -23.5547984)
176010870,-23.5533354,-46.6361858,,3,0.0008488964346349745,0.033183959387529556,0.012151313193280057,0.0009438745817906782,3.2618263514576187,0.05142758830976092,86487.33069705963,,POINT (-46.6361858 -23.5533354)
