osmid,y,x,street_count,dc,cc,nbc,com,ref,highway,geometry
1453987203,-23.2052127,-45.8528025,4,0.009768009768009768,0.038533131208693686,0.0066298243896058505,39.82055284578967,,,POINT (-45.8528025 -23.2052127)
1453987206,-23.2054979,-45.8532924,4,0.009768009768009768,0.03945543613440292,0.010903176107626266,35.28000251705143,,,POINT (-45.8532924 -23.2054979)
1453987210,-23.2073818,-45.8573253,4,0.009768009768009768,0.046371641343217265,0.04708100786394262,32.39225402001815,,,POINT (-45.8573253 -23.2073818)
1453987212,-23.2077105,-45.8578184,4,0.009768009768009768,0.04805875341589627,0.09074909409430924,32.07539421798709,,,POINT (-45.8578184 -23.2077105)
1453987215,-23.2080552,-45.8582902,3,0.004884004884004884,0.048325860638814895,0.19674281837811325,24.14167436454475,,,POINT (-45.8582902 -23.2080552)
1453987228,-23.2060541,-45.8518351,3,0.007326007326007326,0.037129953835725774,0.0002814259925771434,29.101541361089314,,,POINT (-45.8518351 -23.2060541)
1453987252,-23.209305,-45.8571516,4,0.006105006105006105,0.048296363073876344,0.2376001943526857,29.81115431904911,,,POINT (-45.8571516 -23.209305)
1453990675,-23.2051016,-45.8566103,3,0.007326007326007326,0.04193329356295067,0.006707698900574565,25.364951490468286,,,POINT (-45.8566103 -23.2051016)
1453990676,-23.2081686,-45.8549599,3,0.007326007326007326,0.041554504292805855,0.003467676897456917,24.230826112273334,,,POINT (-45.8549599 -23.2081686)
1453990678,-23.205063,-45.8551821,3,0.007326007326007326,0.041948855701373994,0.02233349774101727,31.56726418181712,,,POINT (-45.8551821 -23.205063)
1453990679,-23.2074872,-45.8538537,3,0.007326007326007326,0.039224633959910576,0.0020494279398370315,24.20510816731517,,,POINT (-45.8538537 -23.2074872)
1453990680,-23.2066779,-45.8586438,3,0.007326007326007326,0.046543489190548015,0.043554140945107366,24.114119209787557,,,POINT (-45.8586438 -23.2066779)
1453990681,-23.2090675,-45.8567195,3,0.007326007326007326,0.048169932804049444,0.09185936441366524,24.822365308088482,,,POINT (-45.8567195 -23.2090675)
1453990682,-23.2064096,-45.8580812,3,0.007326007326007326,0.045964872559504835,0.04246016300196253,23.955992035179708,,,POINT (-45.8580812 -23.2064096)
1453990683,-23.2087967,-45.8561702,3,0.007326007326007326,0.04537443033830234,0.007444544317548333,22.77684895598241,,,POINT (-45.8561702 -23.2087967)
1453990684,-23.2068817,-45.8577039,3,0.007326007326007326,0.04539525623862973,0.040900843295962754,28.085647614287407,,,POINT (-45.8577039 -23.2068817)
