u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,ref,bridge,junction
1434786552,1434870722,0,249535523,False,,Avenida Samuel Wainer,secondary,60,False,310.029,"LINESTRING (-45.8756332 -23.1933201, -45.8759402 -23.1943723, -45.8759973 -23.1945635, -45.8760077 -23.1946001, -45.8760662 -23.1948062, -45.8761836 -23.1952089, -45.8762048 -23.1952817, -45.8763624 -23.195839, -45.8763965 -23.195958, -45.8764127 -23.1960146)",0.00041545011136485385,0.9988091580944617,,,
1434870722,8234382392,0,448345139,False,,Avenida Samuel Wainer,secondary,60,False,163.484,"LINESTRING (-45.8764127 -23.1960146, -45.8768361 -23.1974324)",0.0002929318559869184,0.9988993119935797,,,
1434870722,1434786552,0,249535523,False,,Avenida Samuel Wainer,secondary,60,True,310.029,"LINESTRING (-45.8764127 -23.1960146, -45.8763965 -23.195958, -45.8763624 -23.195839, -45.8762048 -23.1952817, -45.8761836 -23.1952089, -45.8760662 -23.1948062, -45.8760077 -23.1946001, -45.8759973 -23.1945635, -45.8759402 -23.1943723, -45.8756332 -23.1933201)",0.015206801513728685,,,,
1434874897,1434874903,0,130191331,False,,Rua Atenas,residential,,True,43.775000000000006,"LINESTRING (-45.8772352 -23.1964168, -45.8771588 -23.1961336, -45.8771321 -23.1960347)",0.0008778369844089205,0.9985983062539542,,,
1434874903,1434874897,0,130191331,False,,Rua Atenas,residential,,False,43.775000000000006,"LINESTRING (-45.8771321 -23.1960347, -45.8771588 -23.1961336, -45.8772352 -23.1964168)",7.894217485691731e-07,,,,
1434874903,1434870722,0,390809424,True,,Rua Roma,secondary,50,False,73.56099999999999,"LINESTRING (-45.8771321 -23.1960347, -45.8765172 -23.1960175, -45.8764127 -23.1960146)",0.0017540951253207026,,,,
1434875367,8234382392,0,448345139,False,,Avenida Samuel Wainer,secondary,60,True,2.897,"LINESTRING (-45.8768433 -23.1974576, -45.8768361 -23.1974324)",0.013212853747134375,0.998800996179444,,,
1434875367,1434786526,0,249535522,True,,Avenida Samuel Wainer,secondary,,False,67.124,"LINESTRING (-45.8768433 -23.1974576, -45.8769844 -23.1978329, -45.8770966 -23.1980119)",8.378772073265858e-05,,,,
1437624927,1437646780,0,789762332,True,,Rua Genésia Berardineli Tarantino,secondary,,False,80.563,"LINESTRING (-45.8767407 -23.1913914, -45.8762201 -23.1919354)",0.006163558477737496,0.9995265832242108,,,
1437627792,1437624927,0,130569516,True,,Rua Genésia Berardineli Tarantino,secondary,60,False,10.284,"LINESTRING (-45.8768029 -23.1913187, -45.8767407 -23.1913914)",0.003192975342453975,,,,
1437641681,8230948115,0,333874932,False,,Rua Turmalina,tertiary,,False,8.638,"LINESTRING (-45.8756041 -23.1930902, -45.8755286 -23.1930553)",0.0027560305018599174,0.999897967834693,,,
1437641681,8230948114,0,432812124,True,,Avenida Samuel Wainer,secondary,60,False,10.538,"LINESTRING (-45.8756041 -23.1930902, -45.8755928 -23.1931844)",0.00041858319300592834,0.9999446782867267,,,
1437641681,2905769451,0,432812128,False,,Rua Antônio Porfírio da Silva,tertiary,,True,30.767,"LINESTRING (-45.8756041 -23.1930902, -45.8756465 -23.1931131, -45.8756888 -23.1931359, -45.8758647 -23.1932287)",0.00652972099104659,0.9999032466581554,,,
1437641687,1437624927,0,286900444,True,,Rua Itororó,tertiary,,False,61.012,"LINESTRING (-45.8772179 -23.191721, -45.8768509 -23.1914687, -45.876786 -23.1914232, -45.8767537 -23.1914001, -45.8767407 -23.1913914)",0.0029705831352835207,,,,
1437646729,1439285829,0,130652724,True,,Avenida Pedro Álvares Cabral,secondary,50,False,45.424,"LINESTRING (-45.8766877 -23.1886429, -45.8771321 -23.1886398)",0.0017035365204010617,0.9999279925077755,,,
1437646729,9046828994,0,995327397,True,,Praça Duque de Caxias,residential,,False,56.131,"LINESTRING (-45.8766877 -23.1886429, -45.8767977 -23.1888416, -45.8769348 -23.1890937)",0.0035093208153598927,0.9999523737497956,,,
1437646731,1437646730,0,130571647,True,,Praça Duque de Caxias,residential,,False,18.26,"LINESTRING (-45.8771536 -23.1894965, -45.877228 -23.1896458)",1.139304744988582e-05,,,,
1437646731,1437646732,0,995327396,False,,Praça Duque de Caxias,residential,,True,24.452,"LINESTRING (-45.8771536 -23.1894965, -45.8770447 -23.1893007)",0.0008754687191632125,0.9998227146062925,,,
1437646732,1437646731,0,995327396,False,,Praça Duque de Caxias,residential,,False,24.452,"LINESTRING (-45.8770447 -23.1893007, -45.8771536 -23.1894965)",0.0008868617666130989,,,,
1437646732,9046828995,0,130571652,True,,Praça Carlos Gomes,residential,,False,20.081,"LINESTRING (-45.8770447 -23.1893007, -45.8769782 -23.189248, -45.8769553 -23.1892358, -45.8769308 -23.1892294, -45.8769081 -23.1892285, -45.8768742 -23.1892311)",0.0017493585948292866,0.9998988547168123,,,
1437646733,1437627792,0,130569516,True,,Rua Genésia Berardineli Tarantino,secondary,60,False,91.17299999999999,"LINESTRING (-45.8773872 -23.1906993, -45.877301 -23.1907923, -45.8771944 -23.1909099, -45.8771593 -23.1909488, -45.8771277 -23.1909841, -45.8768525 -23.1912676, -45.8768029 -23.1913187)",0.0008723110321689363,,,,
1437646733,1437646740,0,130571650,True,,Praça Duque de Caxias,residential,,False,122.702,"LINESTRING (-45.8773872 -23.1906993, -45.8773555 -23.1906371, -45.8772051 -23.190342, -45.8769034 -23.1897499, -45.876878 -23.1897)",4.736530491415039e-06,0.9998705164593488,,,
1437646736,2905769453,0,130571663,True,3,Avenida Santos Dumont,secondary,50,False,31.795,"LINESTRING (-45.8746809 -23.1905705, -45.8748017 -23.190834)",0.013665989375287416,0.9995993135273619,,,
1437646736,2061117155,0,772736755,False,1,Rua Castro Alves,residential,,True,83.352,"LINESTRING (-45.8746809 -23.1905705, -45.8747789 -23.1905317, -45.875374 -23.1902959, -45.8754298 -23.1902738)",0.006361407802909088,0.9994979707047734,,,
1437646740,1437646730,0,130571649,True,1,Rua Castro Alves,residential,,False,39.888000000000005,"LINESTRING (-45.876878 -23.1897, -45.8770832 -23.1896063, -45.8771302 -23.1895985, -45.8771773 -23.1896083, -45.877228 -23.1896458)",0.0008656545152104654,,,,
1437646740,9041604379,0,977054464,False,1,Rua Castro Alves,residential,,False,76.80000000000001,"LINESTRING (-45.876878 -23.1897, -45.8765142 -23.1898441, -45.8762752 -23.1899455, -45.8762217 -23.1899682, -45.876192 -23.1899816)",0.0008786264061574897,0.999807057948606,,,
1437646756,1437646729,0,130652724,True,,Avenida Pedro Álvares Cabral,secondary,50,False,31.173,"LINESTRING (-45.8763831 -23.1886288, -45.8766877 -23.1886429)",0.005212857335760954,,,,
1437646756,1439285813,0,130756788,True,,Rua Luiz Pasteur,residential,,False,88.43299999999999,"LINESTRING (-45.8763831 -23.1886288, -45.8763593 -23.1885699, -45.8761806 -23.1878561)",0.005594095674735104,0.9998937046967954,,,
1437646771,9041604378,0,130571654,True,,Rua Riachuelo,residential,,False,168.213,"LINESTRING (-45.8755116 -23.1885746, -45.8755413 -23.1886392, -45.876134 -23.1899255, -45.8761534 -23.1899676)",0.006953720061075616,0.999776016163541,,,
1437646771,1439289548,0,130652724,True,,Avenida Pedro Álvares Cabral,secondary,50,False,21.361,"LINESTRING (-45.8755116 -23.1885746, -45.8756157 -23.1885835, -45.8757197 -23.1885923)",0.010038430624389305,0.999539075115746,,,
1437646780,1438307087,0,789762332,True,,Rua Genésia Berardineli Tarantino,secondary,,False,27.921,"LINESTRING (-45.8762201 -23.1919354, -45.8760415 -23.1921254)",0.005242033763803694,0.9995084924569673,,,
1437646780,2061117155,0,130571655,True,,Rua Tenente Aécio Lemes de Souza,residential,,False,202.994,"LINESTRING (-45.8762201 -23.1919354, -45.8761827 -23.1919222, -45.8761574 -23.1918891, -45.8754391 -23.1902957, -45.8754298 -23.1902738)",0.0009215247139338008,0.9994097895900976,,,
1437646789,1439285800,0,130652724,True,,Avenida Pedro Álvares Cabral,secondary,50,False,48.128,"LINESTRING (-45.8745953 -23.188523, -45.8750656 -23.1885441)",0.025072183315394198,0.9981515554138314,,,
1437646813,1437650673,0,448345146,True,,Rua Ceci,secondary,,False,56.792,"LINESTRING (-45.8735531 -23.1889547, -45.873417 -23.1890712, -45.8731551 -23.189311)",0.009852476207862745,0.9997284808454165,,,
1437646822,2311497721,0,130758295,False,,Rua Marechal Rondon,residential,,False,35.205,"LINESTRING (-45.872785 -23.1875174, -45.8726903 -23.187213)",0.00917083705102932,0.9998028749851064,,,
1437646822,2311497722,0,1008846321,False,,Avenida Presidente Juscelino Kubitschek,secondary,50,False,37.511,"LINESTRING (-45.872785 -23.1875174, -45.8725347 -23.1872707)",0.005500113345762115,0.999798773776303,,,
1437646822,1439300025,0,1008846321,False,,Avenida Presidente Juscelino Kubitschek,secondary,50,True,107.445,"LINESTRING (-45.872785 -23.1875174, -45.8733768 -23.188316)",0.0007805472601209724,0.9992325292063587,,,
1437650652,1437658993,0,665146346,False,,Rua Turmalina,tertiary,,False,75.141,"LINESTRING (-45.8747648 -23.1926963, -45.8741053 -23.1923977)",0.006106373341852599,0.9997823743996821,,,
1437650652,2061117165,0,130572201,False,,Rua Sardônica,residential,,False,137.174,"LINESTRING (-45.8747648 -23.1926963, -45.8747197 -23.1926022, -45.8742234 -23.1915675)",0.0019411097815381646,0.9997319734331664,,,
1437650652,2061127777,0,665146346,False,,Rua Turmalina,tertiary,,True,55.653999999999996,"LINESTRING (-45.8747648 -23.1926963, -45.8752117 -23.1929157, -45.8752451 -23.1929321)",0.004425041243868967,0.9997411595394711,,,
1437650653,1437658996,0,665146346,False,,Rua Turmalina,tertiary,,False,114.78,"LINESTRING (-45.8739269 -23.19231, -45.8729236 -23.1918463)",0.012032442506554095,0.999425955975821,,,
1437650653,1437658993,0,665146346,False,,Rua Turmalina,tertiary,,True,20.678,"LINESTRING (-45.8739269 -23.19231, -45.8741053 -23.1923977)",0.003263312629742481,0.9997722834172454,,,
1437650653,1437650703,0,130572200,False,,Rua Granada,residential,,False,64.319,"LINESTRING (-45.8739269 -23.19231, -45.873869 -23.1921892, -45.8736731 -23.1917807)",0.00286604922608475,0.9997418638582869,,,
1437650655,1437658996,0,665146346,False,,Rua Turmalina,tertiary,,True,88.196,"LINESTRING (-45.8721561 -23.1914838, -45.8729236 -23.1918463)",0.006795260525278289,0.9991748779785569,,,
1437650655,1437650678,0,130572198,False,,Praça Platina,residential,,False,106.46,"LINESTRING (-45.8721561 -23.1914838, -45.8721114 -23.1913847, -45.8719446 -23.1910147, -45.8718456 -23.1907813, -45.8718063 -23.1906886, -45.8717669 -23.1905958)",0.0008732846523255049,0.9999060755766643,,,
1437650655,1437650656,0,665146346,False,,Rua Turmalina,tertiary,,False,101.022,"LINESTRING (-45.8721561 -23.1914838, -45.8717181 -23.1912602, -45.8715262 -23.1911621, -45.8714074 -23.1911015, -45.8713624 -23.1910785, -45.8712921 -23.1910426)",0.03486375894736823,0.999270541463223,,,
1437650656,2061117167,0,973344609,True,,Rua Ceci,secondary,,False,127.722,"LINESTRING (-45.8712921 -23.1910426, -45.8704132 -23.1918591)",0.04039432902929018,0.9989918013447844,,,
1437650656,1437650655,0,665146346,False,,Rua Turmalina,tertiary,,True,101.022,"LINESTRING (-45.8712921 -23.1910426, -45.8713624 -23.1910785, -45.8714074 -23.1911015, -45.8715262 -23.1911621, -45.8717181 -23.1912602, -45.8721561 -23.1914838)",0.008029065717520427,,,,
1437650668,1437646813,0,320807040,True,,Rua Ceci,secondary,,False,17.217,"LINESTRING (-45.8736688 -23.1888445, -45.8736081 -23.1889184, -45.8735531 -23.1889547)",0.008222057156484552,,,,
1437650668,8234497506,0,320807041,True,,Avenida Santos Dumont,secondary,,False,44.736,"LINESTRING (-45.8736688 -23.1888445, -45.8734942 -23.1885178, -45.8734758 -23.1884834)",0.0015345351447565376,0.999324864337271,,,
1437650673,1437650675,0,448345146,True,,Rua Ceci,secondary,,False,63.273,"LINESTRING (-45.8731551 -23.189311, -45.8727173 -23.1897133)",0.008123434419014511,0.9999023417607038,,,
1437650673,2061117157,0,130572201,False,,Rua Sardônica,residential,,True,148.774,"LINESTRING (-45.8731551 -23.189311, -45.8731906 -23.1893856, -45.8737444 -23.1905344)",0.0025764172823013417,0.9998226167905593,,,
1437650675,2061117160,0,130572200,False,,Rua Granada,residential,,True,125.421,"LINESTRING (-45.8727173 -23.1897133, -45.8727525 -23.1897893, -45.8731977 -23.1907512)",0.0021857282211267858,0.9999698951127463,,,
1437650675,1437650677,0,448345146,True,,Rua Ceci,secondary,,False,70.21000000000001,"LINESTRING (-45.8727173 -23.1897133, -45.8726397 -23.1897869, -45.8722338 -23.1901618)",0.007078133513596353,0.9998507847741076,,,
1437650677,1437681463,0,448345146,True,,Rua Ceci,secondary,,False,31.383,"LINESTRING (-45.8722338 -23.1901618, -45.8720165 -23.1903612)",0.007683739127659996,0.999605012386553,,,
1437650677,1437650697,0,130572199,False,,Rua Jacinto,residential,,True,100.369,"LINESTRING (-45.8722338 -23.1901618, -45.8722671 -23.1902286, -45.8722871 -23.1902686, -45.8726433 -23.1909822)",0.002360706057797933,0.999891060136148,,,
1437650678,1437650655,0,130572198,False,,Praça Platina,residential,,True,106.46000000000001,"LINESTRING (-45.8717669 -23.1905958, -45.8718063 -23.1906886, -45.8718456 -23.1907813, -45.8719446 -23.1910147, -45.8721114 -23.1913847, -45.8721561 -23.1914838)",0.0030876232984975802,,,,
1437650678,1437681462,0,973344609,True,,Rua Ceci,secondary,,False,56.778,"LINESTRING (-45.8717669 -23.1905958, -45.8714205 -23.190931, -45.8713843 -23.190966)",0.0030112673802233673,0.9999459577046063,,,
1437650697,1437650677,0,130572199,False,,Rua Jacinto,residential,,False,100.369,"LINESTRING (-45.8726433 -23.1909822, -45.8722871 -23.1902686, -45.8722671 -23.1902286, -45.8722338 -23.1901618)",0.0029663116718615747,,,,
1437650697,1437658996,0,130572199,False,,Rua Jacinto,residential,,True,103.11500000000001,"LINESTRING (-45.8726433 -23.1909822, -45.8729357 -23.1916256, -45.8729625 -23.19176, -45.8729236 -23.1918463)",0.01929860398673261,0.9996327320888113,,,
1437650697,2061117160,0,130572203,False,,Rua Cristal,residential,,True,62.221,"LINESTRING (-45.8726433 -23.1909822, -45.8727148 -23.1909524, -45.873122 -23.1907799, -45.8731977 -23.1907512)",0.005465718063173767,0.999785821385679,,,
1437650703,2061117160,0,130572200,False,,Rua Granada,residential,,False,124.361,"LINESTRING (-45.8736731 -23.1917807, -45.8731977 -23.1907512)",0.00033825401371295684,0.9999449166072273,,,
1437650703,1437650653,0,130572200,False,,Rua Granada,residential,,True,64.319,"LINESTRING (-45.8736731 -23.1917807, -45.873869 -23.1921892, -45.8739269 -23.19231)",0.004543549424721715,,,,
1437650703,2061117165,0,130572202,False,,Rua Jaspe,residential,,True,61.037000000000006,"LINESTRING (-45.8736731 -23.1917807, -45.8737488 -23.1917514, -45.8741512 -23.1915955, -45.8742234 -23.1915675)",0.002126955598181176,0.9997922956434304,,,
1437650711,2061117165,0,130572202,False,,Rua Jaspe,residential,,False,67.80799999999999,"LINESTRING (-45.8748266 -23.1913137, -45.8747549 -23.1913416, -45.874462 -23.1914664, -45.8743017 -23.1915343, -45.8742234 -23.1915675)",0.003300541153471882,0.9997394753584585,,,
1437650711,2905769457,0,130700215,True,3,Avenida Nair Toledo de Mira,secondary,,False,47.791,"LINESTRING (-45.8748266 -23.1913137, -45.8747448 -23.191129, -45.8746457 -23.1909174)",0.0015324324715673217,0.9998856222536672,,,
1437650725,2905769444,0,130700215,True,3,Avenida Nair Toledo de Mira,secondary,,False,73.821,"LINESTRING (-45.8743428 -23.1902793, -45.874053 -23.1896712)",0.005261314225292673,0.9998226283608845,,,
1437650725,2061117157,0,130572203,False,,Rua Cristal,residential,,False,67.42099999999999,"LINESTRING (-45.8743428 -23.1902793, -45.8743023 -23.1902969, -45.8742617 -23.1903144, -45.874061 -23.1904002, -45.8740101 -23.1904219, -45.8738239 -23.1905007, -45.8737444 -23.1905344)",0.011332080310283219,0.9997730079212986,,,
1437658976,1437658984,0,129005031,True,2,Avenida Deputado Benedito Matarazzo,secondary,,False,27.033,"LINESTRING (-45.8728885 -23.1954235, -45.8731253 -23.1955318)",0.0004535491086112756,0.9999029140472709,,,
1437658976,1437659007,0,218648967,False,,Avenida Deputado Benedito Matarazzo,secondary,,True,116.523,"LINESTRING (-45.8728885 -23.1954235, -45.8718961 -23.1949077)",0.0010787385804555722,0.9995162011330264,,,
1437658976,1437658980,0,884654249,False,,Rua Genésia Berardineli Tarantino,tertiary,,True,30.738,"LINESTRING (-45.8728885 -23.1954235, -45.8730872 -23.195216)",0.00364846757741964,0.9997880573296712,,,
1437658977,2061117173,0,130573170,False,,Rua Água Marinha,tertiary,,False,140.274,"LINESTRING (-45.8744457 -23.1937843, -45.8732234 -23.1932106)",0.015426689274639667,0.9997415136447172,,,
1437658977,1437658978,0,665146343,True,,Rua Genésia Berardineli Tarantino,tertiary,,False,87.335,"LINESTRING (-45.8744457 -23.1937843, -45.8738864 -23.1943781)",0.001680372558170101,0.9995914010023182,,,
1437658978,1437658994,0,130573172,False,,Rua Turquesa,residential,,False,137.878,"LINESTRING (-45.8738864 -23.1943781, -45.8729401 -23.1934944)",0.0004680655408008877,0.999982160066813,,,
1437658978,1437658979,0,665146343,True,,Rua Genésia Berardineli Tarantino,tertiary,,False,63.048,"LINESTRING (-45.8738864 -23.1943781, -45.8734803 -23.1948049)",0.0016660234082081352,0.9996085962647182,,,
1437658979,1437658995,0,130573173,False,,Rua Rubi,residential,,False,143.305,"LINESTRING (-45.8734803 -23.1948049, -45.8725067 -23.1938775)",0.0007558612001773658,0.999982160066813,,,
1437658979,1437658980,0,664308451,True,,Rua Genésia Berardineli Tarantino,tertiary,,False,60.859,"LINESTRING (-45.8734803 -23.1948049, -45.8732537 -23.1950419, -45.8730872 -23.195216)",0.001707746953395267,0.999597068221077,,,
1437658980,1437658985,0,130573169,False,,Rua Safira,residential,,False,147.495,"LINESTRING (-45.8730872 -23.195216, -45.8720744 -23.1942711)",0.004770493061967401,0.9996572137004329,,,
1437658980,1437658976,0,884654249,False,,Rua Genésia Berardineli Tarantino,tertiary,,False,30.738,"LINESTRING (-45.8730872 -23.195216, -45.8728885 -23.1954235)",0.0012185370754938536,,,,
1437658980,1437658984,0,313224439,True,,Rua Genésia Berardineli Tarantino,secondary_link,,False,38.353,"LINESTRING (-45.8730872 -23.195216, -45.8730464 -23.1953297, -45.8730436 -23.1953989, -45.8730668 -23.195469, -45.8731253 -23.1955318)",0.0008077517114817293,0.9996841472168395,,,
1437658984,1434769556,0,129005031,True,2,Avenida Deputado Benedito Matarazzo,secondary,,False,171.268,"LINESTRING (-45.8731253 -23.1955318, -45.8745623 -23.1963241)",0.0012613008200930045,,,,
1437658985,1437658986,0,130573169,False,,Rua Safira,residential,,False,59.99,"LINESTRING (-45.8720744 -23.1942711, -45.8716492 -23.1938992)",0.005972697344100542,0.999313322401638,,,
1437658985,1437658980,0,130573169,False,,Rua Safira,residential,,True,147.495,"LINESTRING (-45.8720744 -23.1942711, -45.8730872 -23.195216)",0.0014405673181280055,,,,
1437658985,1437658995,0,130573171,False,,Rua Pérolas,residential,,True,62.191,"LINESTRING (-45.8720744 -23.1942711, -45.8725067 -23.1938775)",0.0024297348069994506,0.9998623614013646,,,
1437658986,1437658985,0,130573169,False,,Rua Safira,residential,,True,59.99,"LINESTRING (-45.8716492 -23.1938992, -45.8720744 -23.1942711)",0.0026918169105854158,,,,
1437658986,1437658999,0,130573175,False,,Rua Opala,residential,,True,35.074,"LINESTRING (-45.8716492 -23.1938992, -45.8718877 -23.1936724)",0.0009016971903097854,0.9997815842457363,,,
1437658986,1437659002,0,"[130573176, 130573177, 130573175]",False,,"['Rua Ametista', 'Rua Opala']",residential,,False,169.81499999999997,"LINESTRING (-45.8716492 -23.1938992, -45.8715 -23.1940375, -45.8714692 -23.1940449, -45.8714379 -23.1940335, -45.8712454 -23.1938571, -45.8706509 -23.1933108, -45.8706456 -23.1932747, -45.8706548 -23.1932443, -45.8707851 -23.1931077)",0.012243263315852272,0.9993550006379017,,,
1437658987,2061117171,0,130573170,False,,Rua Água Marinha,tertiary,,False,66.806,"LINESTRING (-45.8726735 -23.1929535, -45.8720948 -23.1926742)",0.011799404542349822,0.99969595481094,,,
1437658987,2061117173,0,130573170,False,,Rua Água Marinha,tertiary,,True,63.057,"LINESTRING (-45.8726735 -23.1929535, -45.8732234 -23.1932106)",0.005200778978893188,0.9995730143246164,,,
1437658987,1437658999,0,130573175,False,,Rua Opala,residential,,False,113.317,"LINESTRING (-45.8726735 -23.1929535, -45.8718877 -23.1936724)",0.0056724987990643344,0.9998772235251969,,,
1437658988,1437658989,0,130573170,False,,Rua Água Marinha,tertiary,,False,65.27,"LINESTRING (-45.8715406 -23.1924238, -45.8709714 -23.1921577)",0.012912060975440814,0.9993943930075287,,,
1437658988,2061117171,0,130573170,False,,Rua Água Marinha,tertiary,,True,63.117,"LINESTRING (-45.8715406 -23.1924238, -45.8720948 -23.1926742)",0.015456508388603194,0.9996243040230397,,,
1437658988,1437659003,0,130573177,False,,Rua Ametista,residential,,True,72.135,"LINESTRING (-45.8715406 -23.1924238, -45.8710467 -23.1928872)",0.0013618202915907497,0.9999086000777042,,,
1437658989,2061117167,0,130573170,False,,Rua Água Marinha,tertiary,,False,66.011,"LINESTRING (-45.8709714 -23.1921577, -45.8704132 -23.1918591)",0.008613304617012759,0.9993766764563883,,,
1437658989,1437658988,0,130573170,False,,Rua Água Marinha,tertiary,,True,65.27,"LINESTRING (-45.8709714 -23.1921577, -45.8715406 -23.1924238)",0.017356714123321407,,,,
1437658989,1437659005,0,130573180,False,,Rua Alabastro,residential,,False,87.717,"LINESTRING (-45.8709714 -23.1921577, -45.8703527 -23.1927044)",0.008891024252723747,0.9999518234921154,,,
1437658990,1437681479,0,665146352,False,,Rua Água Marinha,residential,,False,47.688,"LINESTRING (-45.8698476 -23.1915753, -45.869431 -23.1913822)",0.0020016314716137097,0.9997877087420645,,,
1437658990,2061117167,0,665146352,False,,Rua Água Marinha,residential,,True,65.862,"LINESTRING (-45.8698476 -23.1915753, -45.8704132 -23.1918591)",0.1163469664923274,0.9973742178817431,,,
1437658990,7702799499,0,670126332,True,,Rua Bahia,secondary,,False,126.30199999999999,"LINESTRING (-45.8698476 -23.1915753, -45.8706891 -23.1908824, -45.8707643 -23.1908138)",0.044294464645271266,0.9978955081000328,,,
1437658993,1437650653,0,665146346,False,,Rua Turmalina,tertiary,,False,20.678,"LINESTRING (-45.8741053 -23.1923977, -45.8739269 -23.19231)",0.006861913653787227,,,,
1437658993,1437650652,0,665146346,False,,Rua Turmalina,tertiary,,True,75.141,"LINESTRING (-45.8741053 -23.1923977, -45.8747648 -23.1926963)",0.005824512721632402,,,,
1437658993,2061117173,0,130573171,False,,Rua Pérolas,residential,,False,127.65299999999999,"LINESTRING (-45.8741053 -23.1923977, -45.8732818 -23.1931568, -45.8732234 -23.1932106)",0.00018707238751643695,0.999849945272467,,,
1437658994,1437658995,0,130573171,False,,Rua Pérolas,residential,,False,61.456,"LINESTRING (-45.8729401 -23.1934944, -45.8725067 -23.1938775)",0.0010936493839690997,0.9999146578052168,,,
1437658994,1437658978,0,130573172,False,,Rua Turquesa,residential,,True,137.878,"LINESTRING (-45.8729401 -23.1934944, -45.8738864 -23.1943781)",0.0004537163908389547,,,,
1437658994,2061117173,0,130573171,False,,Rua Pérolas,residential,,True,42.829,"LINESTRING (-45.8729401 -23.1934944, -45.8731812 -23.1932529, -45.8732234 -23.1932106)",0.001204641020449191,0.9998588276798395,,,
1437658995,1437658985,0,130573171,False,,Rua Pérolas,residential,,False,62.191,"LINESTRING (-45.8725067 -23.1938775, -45.8720744 -23.1942711)",0.0023806894966752917,,,,
1437658995,1437658994,0,130573171,False,,Rua Pérolas,residential,,True,61.456,"LINESTRING (-45.8725067 -23.1938775, -45.8729401 -23.1934944)",0.0011009711491061303,,,,
1437658995,1437658979,0,130573173,False,,Rua Rubi,residential,,True,143.305,"LINESTRING (-45.8725067 -23.1938775, -45.8734803 -23.1948049)",0.0007975847453644967,,,,
1437658996,2061117171,0,130573174,False,,Rua Topázio,residential,,False,125.103,"LINESTRING (-45.8729236 -23.1918463, -45.8720948 -23.1926742)",0.0004849815348034635,0.999658793067977,,,
1437658996,1437650655,0,665146346,False,,Rua Turmalina,tertiary,,False,88.196,"LINESTRING (-45.8729236 -23.1918463, -45.8721561 -23.1914838)",0.031415615108954,,,,
1437658996,1437650653,0,665146346,False,,Rua Turmalina,tertiary,,True,114.78,"LINESTRING (-45.8729236 -23.1918463, -45.8739269 -23.19231)",0.006756341283872355,,,,
1437658996,1437650697,0,130572199,False,,Rua Jacinto,residential,,False,103.11500000000001,"LINESTRING (-45.8729236 -23.1918463, -45.8729625 -23.19176, -45.8729357 -23.1916256, -45.8726433 -23.1909822)",0.008710680111583793,,,,
1437658997,2061117171,0,130573174,False,,Rua Topázio,residential,,True,93.092,"LINESTRING (-45.8714605 -23.193275, -45.8720948 -23.1926742)",0.0004913725913886304,0.9999284684159613,,,
1437658997,1437659003,0,130573178,False,,Praça Diamante,residential,,False,60.401,"LINESTRING (-45.8714605 -23.193275, -45.8710467 -23.1928872)",0.0008112763023256005,0.9999498270565123,,,
1437658997,1437658999,0,130573178,False,,Praça Diamante,residential,,True,62.122,"LINESTRING (-45.8714605 -23.193275, -45.8718877 -23.1936724)",0.00039427975484813033,0.9999591071661356,,,
1437658999,1437658986,0,130573175,False,,Rua Opala,residential,,False,35.074,"LINESTRING (-45.8718877 -23.1936724, -45.8716492 -23.1938992)",0.006192342024058663,,,,
1437658999,1437658987,0,130573175,False,,Rua Opala,residential,,True,113.317,"LINESTRING (-45.8718877 -23.1936724, -45.8726735 -23.1929535)",0.0004134751425461176,,,,
1437658999,1437658997,0,130573178,False,,Praça Diamante,residential,,False,62.122,"LINESTRING (-45.8718877 -23.1936724, -45.8714605 -23.193275)",0.00036265857761759993,,,,
1437659002,1437659003,0,130573177,False,,Rua Ametista,residential,,False,36.278,"LINESTRING (-45.8707851 -23.1931077, -45.8710467 -23.1928872)",7.725162560254679e-05,0.9998799549081422,,,
1437659002,1437659005,0,130573179,False,,Rua Jade,residential,,False,62.962,"LINESTRING (-45.8707851 -23.1931077, -45.8703527 -23.1927044)",0.01435010484201606,0.9993026398551974,,,
1437659002,1437658986,0,"[130573176, 130573177, 130573175]",False,,"['Rua Ametista', 'Rua Opala']",residential,,True,169.81500000000003,"LINESTRING (-45.8707851 -23.1931077, -45.8706548 -23.1932443, -45.8706456 -23.1932747, -45.8706509 -23.1933108, -45.8712454 -23.1938571, -45.8714379 -23.1940335, -45.8714692 -23.1940449, -45.8715 -23.1940375, -45.8716492 -23.1938992)",0.0036717380485882423,,,,
1437659003,1437658988,0,130573177,False,,Rua Ametista,residential,,False,72.135,"LINESTRING (-45.8710467 -23.1928872, -45.8715406 -23.1924238)",0.00018303431702093966,,,,
1437659003,1437659002,0,130573177,False,,Rua Ametista,residential,,True,36.278,"LINESTRING (-45.8710467 -23.1928872, -45.8707851 -23.1931077)",0.00146546553672932,,,,
1437659003,1437658997,0,130573178,False,,Praça Diamante,residential,,True,60.401,"LINESTRING (-45.8710467 -23.1928872, -45.8714605 -23.193275)",0.0006018483657686227,,,,
1437659004,8213125501,0,665146350,True,2,Rua Ceci,secondary,,False,53.761,"LINESTRING (-45.8699266 -23.1923071, -45.8695666 -23.1926596)",0.15811611702114958,0.9977038893943716,,,
