u,v,key,osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,ebc,maxspeed,bridge,junction
1437650675,2061117160,0,130572200,False,,,Rua Granada,residential,True,125.421,"LINESTRING (-45.8727173 -23.1897133, -45.8727525 -23.1897893, -45.8731977 -23.1907512)",0.0018679104765735024,,,
1437650675,1437650677,0,448345146,True,,,Rua Ceci,secondary,False,70.21000000000001,"LINESTRING (-45.8727173 -23.1897133, -45.8726397 -23.1897869, -45.8722338 -23.1901618)",0.006120624276347022,,,
1437650677,1437681463,0,448345146,True,,,Rua Ceci,secondary,False,31.383,"LINESTRING (-45.8722338 -23.1901618, -45.8720165 -23.1903612)",0.006950911664622814,,,
1437650677,1437650697,0,130572199,False,,,Rua Jacinto,residential,True,100.369,"LINESTRING (-45.8722338 -23.1901618, -45.8722671 -23.1902286, -45.8722871 -23.1902686, -45.8726433 -23.1909822)",0.0019967733947096012,,,
1437650678,1437650655,0,130572198,False,,,Praça Platina,residential,True,106.46000000000001,"LINESTRING (-45.8717669 -23.1905958, -45.8718063 -23.1906886, -45.8718456 -23.1907813, -45.8719446 -23.1910147, -45.8721114 -23.1913847, -45.8721561 -23.1914838)",0.0026054160255513277,,,
1437650678,1437681462,0,973344609,True,,,Rua Ceci,secondary,False,56.778,"LINESTRING (-45.8717669 -23.1905958, -45.8714205 -23.190931, -45.8713843 -23.190966)",0.002515235457477878,,,
1437650697,1437650677,0,130572199,False,,,Rua Jacinto,residential,False,100.369,"LINESTRING (-45.8726433 -23.1909822, -45.8722871 -23.1902686, -45.8722671 -23.1902286, -45.8722338 -23.1901618)",0.0028246811224201702,,,
1437650697,1437658996,0,130572199,False,,,Rua Jacinto,residential,True,103.11500000000001,"LINESTRING (-45.8726433 -23.1909822, -45.8729357 -23.1916256, -45.8729625 -23.19176, -45.8729236 -23.1918463)",0.016036670145902022,,,
1437650697,2061117160,0,130572203,False,,,Rua Cristal,residential,True,62.221,"LINESTRING (-45.8726433 -23.1909822, -45.8727148 -23.1909524, -45.873122 -23.1907799, -45.8731977 -23.1907512)",0.00464244378137751,,,
1437650703,2061117160,0,130572200,False,,,Rua Granada,residential,False,124.361,"LINESTRING (-45.8736731 -23.1917807, -45.8731977 -23.1907512)",0.0004312484256910204,,,
1437650703,1437650653,0,130572200,False,,,Rua Granada,residential,True,64.319,"LINESTRING (-45.8736731 -23.1917807, -45.873869 -23.1921892, -45.8739269 -23.19231)",0.007293943633546771,,,
1437650703,2061117165,0,130572202,False,,,Rua Jaspe,residential,True,61.037000000000006,"LINESTRING (-45.8736731 -23.1917807, -45.8737488 -23.1917514, -45.8741512 -23.1915955, -45.8742234 -23.1915675)",0.0017966143159062983,,,
1437650711,2061117165,0,130572202,False,,,Rua Jaspe,residential,False,67.80799999999999,"LINESTRING (-45.8748266 -23.1913137, -45.8747549 -23.1913416, -45.874462 -23.1914664, -45.8743017 -23.1915343, -45.8742234 -23.1915675)",0.006477467111609706,,,
1437650711,2905769457,0,130700215,True,3,,Avenida Nair Toledo de Mira,secondary,False,47.791,"LINESTRING (-45.8748266 -23.1913137, -45.8747448 -23.191129, -45.8746457 -23.1909174)",0.0020022841247643573,,,
1437650725,2905769444,0,130700215,True,3,,Avenida Nair Toledo de Mira,secondary,False,73.821,"LINESTRING (-45.8743428 -23.1902793, -45.874053 -23.1896712)",0.006419099160235912,,,
1437650725,2061117157,0,130572203,False,,,Rua Cristal,residential,False,67.42099999999999,"LINESTRING (-45.8743428 -23.1902793, -45.8743023 -23.1902969, -45.8742617 -23.1903144, -45.874061 -23.1904002, -45.8740101 -23.1904219, -45.8738239 -23.1905007, -45.8737444 -23.1905344)",0.009445537104047387,,,
1437658976,1437658984,0,129005031,True,2,,Avenida Deputado Benedito Matarazzo,secondary,False,27.033,"LINESTRING (-45.8728885 -23.1954235, -45.8731253 -23.1955318)",0.00048122685780100375,,,
1437658976,1437659007,0,218648967,False,,,Avenida Deputado Benedito Matarazzo,secondary,True,116.523,"LINESTRING (-45.8728885 -23.1954235, -45.8718961 -23.1949077)",0.0011892718109766118,,,
1437658976,1437658980,0,884654249,False,,,Rua Genésia Berardineli Tarantino,tertiary,True,30.738,"LINESTRING (-45.8728885 -23.1954235, -45.8730872 -23.195216)",0.0032631172150546493,,,
1437658977,2061117173,0,130573170,False,,,Rua Água Marinha,tertiary,False,140.274,"LINESTRING (-45.8744457 -23.1937843, -45.8732234 -23.1932106)",0.030509138269151196,,,
1437658977,1437658978,0,665146343,True,,,Rua Genésia Berardineli Tarantino,tertiary,False,87.335,"LINESTRING (-45.8744457 -23.1937843, -45.8738864 -23.1943781)",0.0019857428294262854,,,
1437658978,1437658994,0,130573172,False,,,Rua Turquesa,residential,False,137.878,"LINESTRING (-45.8738864 -23.1943781, -45.8729401 -23.1934944)",0.00043692638992360667,,,
1437658978,1437658979,0,665146343,True,,,Rua Genésia Berardineli Tarantino,tertiary,False,63.048,"LINESTRING (-45.8738864 -23.1943781, -45.8734803 -23.1948049)",0.001934667270626332,,,
1437658979,1437658995,0,130573173,False,,,Rua Rubi,residential,False,143.305,"LINESTRING (-45.8734803 -23.1948049, -45.8725067 -23.1938775)",0.0006630838959684576,,,
1437658979,1437658980,0,664308451,True,,,Rua Genésia Berardineli Tarantino,tertiary,False,60.859,"LINESTRING (-45.8734803 -23.1948049, -45.8732537 -23.1950419, -45.8730872 -23.195216)",0.001945624096913485,,,
1437658980,1437658985,0,130573169,False,,,Rua Safira,residential,False,147.495,"LINESTRING (-45.8730872 -23.195216, -45.8720744 -23.1942711)",0.004199512518588206,,,
1437658980,1437658976,0,884654249,False,,,Rua Genésia Berardineli Tarantino,tertiary,False,30.738,"LINESTRING (-45.8730872 -23.195216, -45.8728885 -23.1954235)",0.0013127563638066575,,,
1437658980,1437658984,0,313224439,True,,,Rua Genésia Berardineli Tarantino,secondary_link,False,38.353,"LINESTRING (-45.8730872 -23.195216, -45.8730464 -23.1953297, -45.8730436 -23.1953989, -45.8730668 -23.195469, -45.8731253 -23.1955318)",0.0010807054783182038,,,
1437658984,1434769556,0,129005031,True,2,,Avenida Deputado Benedito Matarazzo,secondary,False,171.268,"LINESTRING (-45.8731253 -23.1955318, -45.8745623 -23.1963241)",0.0015643119966844232,,,
1437658985,1437658986,0,130573169,False,,,Rua Safira,residential,False,59.99,"LINESTRING (-45.8720744 -23.1942711, -45.8716492 -23.1938992)",0.005007370399327266,,,
1437658985,1437658980,0,130573169,False,,,Rua Safira,residential,True,147.495,"LINESTRING (-45.8720744 -23.1942711, -45.8730872 -23.195216)",0.0013818533881796507,,,
1437658985,1437658995,0,130573171,False,,,Rua Pérolas,residential,True,62.191,"LINESTRING (-45.8720744 -23.1942711, -45.8725067 -23.1938775)",0.002143673218025181,,,
1437658986,1437658985,0,130573169,False,,,Rua Safira,residential,True,59.99,"LINESTRING (-45.8716492 -23.1938992, -45.8720744 -23.1942711)",0.0023237635948236282,,,
1437658986,1437658999,0,130573175,False,,,Rua Opala,residential,True,35.074,"LINESTRING (-45.8716492 -23.1938992, -45.8718877 -23.1936724)",0.0008301399345889085,,,
1437658986,1437659002,0,"[130573176, 130573177, 130573175]",False,,,"['Rua Opala', 'Rua Ametista']",residential,False,169.81499999999997,"LINESTRING (-45.8716492 -23.1938992, -45.8715 -23.1940375, -45.8714692 -23.1940449, -45.8714379 -23.1940335, -45.8712454 -23.1938571, -45.8706509 -23.1933108, -45.8706456 -23.1932747, -45.8706548 -23.1932443, -45.8707851 -23.1931077)",0.015856094782053777,,,
1437658987,2061117171,0,130573170,False,,,Rua Água Marinha,tertiary,False,66.806,"LINESTRING (-45.8726735 -23.1929535, -45.8720948 -23.1926742)",0.021682422978403535,,,
1437658987,2061117173,0,130573170,False,,,Rua Água Marinha,tertiary,True,63.057,"LINESTRING (-45.8726735 -23.1929535, -45.8732234 -23.1932106)",0.005195787880314872,,,
1437658987,1437658999,0,130573175,False,,,Rua Opala,residential,False,113.317,"LINESTRING (-45.8726735 -23.1929535, -45.8718877 -23.1936724)",0.010508288254496135,,,
1437658988,1437658989,0,130573170,False,,,Rua Água Marinha,tertiary,False,65.27,"LINESTRING (-45.8715406 -23.1924238, -45.8709714 -23.1921577)",0.02245225386977762,,,
1437658988,2061117171,0,130573170,False,,,Rua Água Marinha,tertiary,True,63.117,"LINESTRING (-45.8715406 -23.1924238, -45.8720948 -23.1926742)",0.014230913987408089,,,
1437658988,1437659003,0,130573177,False,,,Rua Ametista,residential,True,72.135,"LINESTRING (-45.8715406 -23.1924238, -45.8710467 -23.1928872)",0.001152831615946495,,,
1437658989,2061117167,0,130573170,False,,,Rua Água Marinha,tertiary,False,66.011,"LINESTRING (-45.8709714 -23.1921577, -45.8704132 -23.1918591)",0.013223798002233372,,,
1437658989,1437658988,0,130573170,False,,,Rua Água Marinha,tertiary,True,65.27,"LINESTRING (-45.8709714 -23.1921577, -45.8715406 -23.1924238)",0.015784055973084757,,,
1437658989,1437659005,0,130573180,False,,,Rua Alabastro,residential,False,87.717,"LINESTRING (-45.8709714 -23.1921577, -45.8703527 -23.1927044)",0.013041247854154461,,,
1437658990,1437681479,0,665146352,False,,,Rua Água Marinha,residential,False,47.688,"LINESTRING (-45.8698476 -23.1915753, -45.869431 -23.1913822)",0.0020899765524112317,,,
1437658990,2061117167,0,665146352,False,,,Rua Água Marinha,residential,True,65.862,"LINESTRING (-45.8698476 -23.1915753, -45.8704132 -23.1918591)",0.11044930898104688,,,
1437658990,7702799499,0,670126332,True,,,Rua Bahia,secondary,False,126.30199999999999,"LINESTRING (-45.8698476 -23.1915753, -45.8706891 -23.1908824, -45.8707643 -23.1908138)",0.046494242300775555,,,
1437658993,1437650653,0,665146346,False,,,Rua Turmalina,tertiary,False,20.678,"LINESTRING (-45.8741053 -23.1923977, -45.8739269 -23.19231)",0.011906205181258345,,,
1437658993,1437650652,0,665146346,False,,,Rua Turmalina,tertiary,True,75.141,"LINESTRING (-45.8741053 -23.1923977, -45.8747648 -23.1926963)",0.007028275123389576,,,
1437658993,2061117173,0,130573171,False,,,Rua Pérolas,residential,False,127.65299999999999,"LINESTRING (-45.8741053 -23.1923977, -45.8732818 -23.1931568, -45.8732234 -23.1932106)",0.00016976144559233746,,,
1437658994,1437658995,0,130573171,False,,,Rua Pérolas,residential,False,61.456,"LINESTRING (-45.8729401 -23.1934944, -45.8725067 -23.1938775)",0.000958146954078549,,,
1437658994,1437658978,0,130573172,False,,,Rua Turquesa,residential,True,137.878,"LINESTRING (-45.8729401 -23.1934944, -45.8738864 -23.1943781)",0.0003834711705584681,,,
1437658994,2061117173,0,130573171,False,,,Rua Pérolas,residential,True,42.829,"LINESTRING (-45.8729401 -23.1934944, -45.8731812 -23.1932529, -45.8732234 -23.1932106)",0.0012003073612931834,,,
1437658995,1437658985,0,130573171,False,,,Rua Pérolas,residential,False,62.191,"LINESTRING (-45.8725067 -23.1938775, -45.8720744 -23.1942711)",0.00200724123155518,,,
1437658995,1437658994,0,130573171,False,,,Rua Pérolas,residential,True,61.456,"LINESTRING (-45.8725067 -23.1938775, -45.8729401 -23.1934944)",0.0010883814353918274,,,
1437658995,1437658979,0,130573173,False,,,Rua Rubi,residential,True,143.305,"LINESTRING (-45.8725067 -23.1938775, -45.8734803 -23.1948049)",0.0006716610616904029,,,
1437658996,2061117171,0,130573174,False,,,Rua Topázio,residential,False,125.103,"LINESTRING (-45.8729236 -23.1918463, -45.8720948 -23.1926742)",0.0004480751588934379,,,
1437658996,1437650655,0,665146346,False,,,Rua Turmalina,tertiary,False,88.196,"LINESTRING (-45.8729236 -23.1918463, -45.8721561 -23.1914838)",0.035654876043149354,,,
1437658996,1437650653,0,665146346,False,,,Rua Turmalina,tertiary,True,114.78,"LINESTRING (-45.8729236 -23.1918463, -45.8739269 -23.19231)",0.006598270727966405,,,
1437658996,1437650697,0,130572199,False,,,Rua Jacinto,residential,False,103.11500000000001,"LINESTRING (-45.8729236 -23.1918463, -45.8729625 -23.19176, -45.8729357 -23.1916256, -45.8726433 -23.1909822)",0.0075279898941601085,,,
1437658997,2061117171,0,130573174,False,,,Rua Topázio,residential,True,93.092,"LINESTRING (-45.8714605 -23.193275, -45.8720948 -23.1926742)",0.0004779665103467404,,,
1437658997,1437659003,0,130573178,False,,,Praça Diamante,residential,False,60.401,"LINESTRING (-45.8714605 -23.193275, -45.8710467 -23.1928872)",0.0006875049069222669,,,
1437658997,1437658999,0,130573178,False,,,Praça Diamante,residential,True,62.122,"LINESTRING (-45.8714605 -23.193275, -45.8718877 -23.1936724)",0.00036287416785324086,,,
1437658999,1437658986,0,130573175,False,,,Rua Opala,residential,False,35.074,"LINESTRING (-45.8718877 -23.1936724, -45.8716492 -23.1938992)",0.010937161534934695,,,
1437658999,1437658987,0,130573175,False,,,Rua Opala,residential,True,113.317,"LINESTRING (-45.8718877 -23.1936724, -45.8726735 -23.1929535)",0.00040773642021842875,,,
1437658999,1437658997,0,130573178,False,,,Praça Diamante,residential,False,62.122,"LINESTRING (-45.8718877 -23.1936724, -45.8714605 -23.193275)",0.00035878406234991794,,,
1437659002,1437659003,0,130573177,False,,,Rua Ametista,residential,False,36.278,"LINESTRING (-45.8707851 -23.1931077, -45.8710467 -23.1928872)",6.714122853071794e-05,,,
1437659002,1437659005,0,130573179,False,,,Rua Jade,residential,False,62.962,"LINESTRING (-45.8707851 -23.1931077, -45.8703527 -23.1927044)",0.01759255778741514,,,
1437659002,1437658986,0,"[130573176, 130573177, 130573175]",False,,,"['Rua Opala', 'Rua Ametista']",residential,True,169.81500000000003,"LINESTRING (-45.8707851 -23.1931077, -45.8706548 -23.1932443, -45.8706456 -23.1932747, -45.8706509 -23.1933108, -45.8712454 -23.1938571, -45.8714379 -23.1940335, -45.8714692 -23.1940449, -45.8715 -23.1940375, -45.8716492 -23.1938992)",0.00306308671663907,,,
1437659003,1437658988,0,130573177,False,,,Rua Ametista,residential,False,72.135,"LINESTRING (-45.8710467 -23.1928872, -45.8715406 -23.1924238)",0.0001595135054843559,,,
1437659003,1437659002,0,130573177,False,,,Rua Ametista,residential,True,36.278,"LINESTRING (-45.8710467 -23.1928872, -45.8707851 -23.1931077)",0.0012386591943163582,,,
1437659003,1437658997,0,130573178,False,,,Praça Diamante,residential,True,60.401,"LINESTRING (-45.8710467 -23.1928872, -45.8714605 -23.193275)",0.0005116847121639709,,,
1437659004,8213125501,0,665146350,True,2,,Rua Ceci,secondary,False,53.761,"LINESTRING (-45.8699266 -23.1923071, -45.8695666 -23.1926596)",0.16976920475525933,,,
1437659004,1437659005,0,130573179,False,,,Rua Jade,residential,True,62.035000000000004,"LINESTRING (-45.8699266 -23.1923071, -45.8699791 -23.192356, -45.8703527 -23.1927044)",0.0022749796278329895,,,
1437659005,1437659002,0,130573179,False,,,Rua Jade,residential,True,62.962,"LINESTRING (-45.8703527 -23.1927044, -45.8707851 -23.1931077)",0.0036256520956495443,,,
1437659005,1437658989,0,130573180,False,,,Rua Alabastro,residential,True,87.717,"LINESTRING (-45.8703527 -23.1927044, -45.8709714 -23.1921577)",0.0011666330345648302,,,
1437659005,1437659004,0,130573179,False,,,Rua Jade,residential,False,62.035000000000004,"LINESTRING (-45.8703527 -23.1927044, -45.8699791 -23.192356, -45.8699266 -23.1923071)",0.028118879799753044,,,
1437659007,3194242047,0,218648966,True,,,Avenida Deputado Benedito Matarazzo,secondary,False,39.408,"LINESTRING (-45.8718961 -23.1949077, -45.8715411 -23.1947694)",0.0016239347302484431,,,
1437659007,1437658976,0,218648967,False,,,Avenida Deputado Benedito Matarazzo,secondary,False,116.523,"LINESTRING (-45.8718961 -23.1949077, -45.8728885 -23.1954235)",0.003618479859460382,,,
1437659008,1437668199,0,472740728,True,2,,Rua Ceci,secondary,False,28.246,"LINESTRING (-45.8694539 -23.1927582, -45.869261 -23.1929401)",0.22063614851573277,,,
1437659009,1437659011,0,130573182,False,,,,residential,False,36.011,"LINESTRING (-45.8694306 -23.193493, -45.8696386 -23.1932316)",0.04795234988101951,,,
1437659009,1437659020,0,"[823472461, 823472462]",True,,,Avenida Deputado Benedito Matarazzo,secondary,False,41.042,"LINESTRING (-45.8694306 -23.193493, -45.8694113 -23.1935746, -45.8694054 -23.1936439, -45.8694313 -23.1936933, -45.8694728 -23.1937367, -45.8695602 -23.1938019)",0.0064049235182697005,,,
1437659011,1437659009,0,130573182,False,,,,residential,True,36.011,"LINESTRING (-45.8696386 -23.1932316, -45.8694306 -23.193493)",0.0005719684144253664,,,
1437659011,2278776524,0,313224447,False,,,,residential,True,34.751,"LINESTRING (-45.8696386 -23.1932316, -45.8697044 -23.1931009, -45.8697119 -23.1930083, -45.8696996 -23.1929335)",0.04808670155043074,,,
1437659020,1437659025,0,218648968,True,,,,motorway_link,False,102.656,"LINESTRING (-45.8695602 -23.1938019, -45.8697044 -23.1939781, -45.8697805 -23.1941081, -45.869901 -23.1942453, -45.8700483 -23.1943613, -45.8701988 -23.1945064)",0.0005177091026915408,,,
1437659020,1438434274,0,312157333,True,,,Avenida Deputado Benedito Matarazzo,secondary,False,169.09199999999998,"LINESTRING (-45.8695602 -23.1938019, -45.8708878 -23.1943919, -45.8709823 -23.1944245, -45.8710601 -23.1944362)",0.005889594076143403,,,
1437659025,3179970423,0,772037036,True,4,SP-060;BR-116,Rodovia Presidente Dutra,motorway,False,380.312,"LINESTRING (-45.8701988 -23.1945064, -45.8727907 -23.1958175, -45.8734504 -23.196169)",0.027511145092315347,100,,
1437659085,3191506442,0,"[448350906, 130573189, 130573191]",True,2,,"['Rua Bahia', 'Avenida dos Astronautas']",secondary,False,275.173,"LINESTRING (-45.8671338 -23.1945142, -45.8672831 -23.1945023, -45.8674483 -23.1944578, -45.8675921 -23.194384, -45.8677063 -23.1942995, -45.8677677 -23.1942466, -45.8678264 -23.1941852, -45.8679329 -23.1940287, -45.868433 -23.19314, -45.8687061 -23.1926525)",0.08486777906625378,60,yes,
1437661738,1453962116,0,772037048,True,4,,Avenida dos Astronautas,secondary,False,150.332,"LINESTRING (-45.8676265 -23.1947219, -45.8665464 -23.1956396)",0.22089818880497258,60,,
1437668168,1437661738,0,"[472740728, 772037049, 130573186]",True,2,,"['Rua Ceci', 'Viaduto Bandeirante', 'Avenida dos Astronautas']",secondary,False,241.25,"LINESTRING (-45.8691192 -23.193067, -45.8686623 -23.1934896, -45.868381 -23.1939807, -45.8681862 -23.1942308, -45.8676265 -23.1947219)",0.22064566715799364,60,yes,
1437668193,8555407414,0,883151734,False,1,,Rua Espirito Santo,residential,False,28.972,"LINESTRING (-45.8690082 -23.1928182, -45.8687732 -23.1926725)",0.0007537574840324776,30,,
1437668193,1437668168,0,130574166,True,1,,Rua Espirito Santo,residential,False,30.088,"LINESTRING (-45.8690082 -23.1928182, -45.8690507 -23.1928844, -45.8690788 -23.1929393, -45.8691008 -23.1930017, -45.8691192 -23.193067)",0.0015110844589127806,30,,
1437668199,1437668193,0,130574171,True,1,,Rua Espirito Santo,residential,False,29.178,"LINESTRING (-45.869261 -23.1929401, -45.8690082 -23.1928182)",0.0015063251377823467,30,,
1437668199,1437668168,0,472740728,True,2,,Rua Ceci,secondary,False,20.228,"LINESTRING (-45.869261 -23.1929401, -45.8691192 -23.193067)",0.21913220303851563,,,
1437668208,1437668225,0,130574176,False,,,Rua Acre,residential,False,62.536,"LINESTRING (-45.8676013 -23.1921144, -45.8672987 -23.1926032)",0.011875696050715326,,,
1437668208,1437681454,0,313245442,True,,,Rua Espirito Santo,residential,False,53.74,"LINESTRING (-45.8676013 -23.1921144, -45.8671394 -23.1918835)",0.009103430083137017,,,
1437668220,1437668225,0,130574175,False,,,Avenida Deputado Benedito Matarazzo,residential,False,166.131,"LINESTRING (-45.8658661 -23.1918974, -45.8672987 -23.1926032)",0.0015385947772652132,,,
1437668220,1437668258,0,130574179,True,,,,motorway_link,False,108.967,"LINESTRING (-45.8658661 -23.1918974, -45.8658501 -23.19203, -45.8658864 -23.192145, -45.86597 -23.1922525, -45.8660876 -23.1923634, -45.8662386 -23.1924728, -45.8664561 -23.1926438)",0.014961101872671304,,,
1437668225,2061113644,0,130574175,False,,,Avenida Deputado Benedito Matarazzo,residential,False,116.703,"LINESTRING (-45.8672987 -23.1926032, -45.8683009 -23.1931061)",0.0007537574840324776,,,
1437668225,1437668220,0,130574175,False,,,Avenida Deputado Benedito Matarazzo,residential,True,166.131,"LINESTRING (-45.8672987 -23.1926032, -45.8658661 -23.1918974)",0.012545094567710864,,,
1437668225,1437668208,0,130574176,False,,,Rua Acre,residential,True,62.536,"LINESTRING (-45.8672987 -23.1926032, -45.8676013 -23.1921144)",0.0008739555814001115,,,
