osmid,y,x,street_count,dc,cc,bc,vul,eff,highway,ref,geometry
2449978391,-23.5448121,-46.6195514,3,0.0022338049143708115,0.03667619475620713,0.001177750430097146,-0.00017323498457390093,0.07609631930206648,,,POINT (-46.6195514 -23.5448121)
2449978409,-23.5543995,-46.627061,3,0.0022338049143708115,0.04080889708134197,0.01432100523744277,0.0011954541347868413,0.07609631930206648,,,POINT (-46.627061 -23.5543995)
2451555632,-23.5542537,-46.6356874,3,0.0022338049143708115,0.03964615947582957,0.0014867421435174083,0.0002562597312688335,0.07609631930206648,,,POINT (-46.6356874 -23.5542537)
2451555636,-23.5543346,-46.635351,3,0.0022338049143708115,0.04271525207829273,0.021492376134681468,0.0008577981156273089,0.07609631930206648,traffic_signals,,POINT (-46.635351 -23.5543346)
2451555637,-23.5543714,-46.6355195,4,0.0029784065524944155,0.04226838391217407,0.005402164245103427,0.00025679734704195855,0.07609631930206648,traffic_signals,,POINT (-46.6355195 -23.5543714)
2453466134,-23.5344651,-46.6476942,3,0.0037230081906180195,0.03777671984347753,0.0039009771551891427,-0.000195182918543347,0.07609631930206648,,,POINT (-46.6476942 -23.5344651)
2453466136,-23.5349953,-46.6485252,3,0.0022338049143708115,0.038127282876793185,0.0008750856061203401,-6.693720327161157e-05,0.07609631930206648,,,POINT (-46.6485252 -23.5349953)
2453626769,-23.5479193,-46.6432054,3,0.0022338049143708115,0.04104302729982357,0.006158789569581956,0.0003896495070326418,0.07609631930206648,,,POINT (-46.6432054 -23.5479193)
2453626790,-23.5528159,-46.6379193,3,0.0037230081906180195,0.046559951834650545,0.02678843609646039,0.0002809707903076286,0.07609631930206648,,,POINT (-46.6379193 -23.5528159)
2457482475,-23.5351984,-46.6404944,4,0.0029784065524944155,0.03786257602493998,0.005601593829874405,6.844123070266685e-06,0.07609631930206648,crossing,,POINT (-46.6404944 -23.5351984)
2457482489,-23.5356752,-46.6411836,3,0.0022338049143708115,0.03631478819675333,0.005544688100837134,-2.394035564707044e-05,0.07609631930206648,,,POINT (-46.6411836 -23.5356752)
2457482515,-23.5376545,-46.6369897,3,0.0022338049143708115,0.03937276424245895,0.004032189223402431,-5.603674310150782e-05,0.07609631930206648,,,POINT (-46.6369897 -23.5376545)
2457482522,-23.5376972,-46.6371301,3,0.0022338049143708115,0.03749370890125392,0.01927479590232411,-4.019545041885204e-07,0.07609631930206648,,,POINT (-46.6371301 -23.5376972)
2457482533,-23.5377939,-46.6488927,3,0.0014892032762472078,0.000992802184164805,0.0002340787541183617,-1.5142534290789114e-05,0.07609631930206648,,,POINT (-46.6488927 -23.5377939)
2494793476,-23.5368691,-46.6337285,3,0.0022338049143708115,0.039103113788015564,0.022465943949323417,0.001618743776745752,0.07609631930206648,motorway_junction,,POINT (-46.6337285 -23.5368691)
2527915002,-23.5517525,-46.6202262,3,0.0022338049143708115,0.03546752433494917,0.007213536436099086,0.00026511290469615807,0.07609631930206648,,,POINT (-46.6202262 -23.5517525)
2527915003,-23.552134,-46.6202532,3,0.0022338049143708115,0.030878404009675564,0.0036554142304358974,0.0003035650577321487,0.07609631930206648,,,POINT (-46.6202532 -23.552134)
2530563762,-23.5429076,-46.622289,3,0.0022338049143708115,0.03529664611583434,0.01238070199735028,0.00011102939357846199,0.07609631930206648,,,POINT (-46.622289 -23.5429076)
2530563782,-23.5439797,-46.6219366,3,0.0022338049143708115,0.035075736672850494,0.005173840173828729,-0.0001461202589112768,0.07609631930206648,,,POINT (-46.6219366 -23.5439797)
2530563802,-23.5444681,-46.6232033,3,0.0022338049143708115,0.03850268922690661,0.021998029437722465,0.00012276127174068064,0.07609631930206648,traffic_signals,,POINT (-46.6232033 -23.5444681)
2537138042,-23.5597803,-46.6311359,3,0.0014892032762472078,0.038129673676785464,0.0,-4.0868062040595015e-05,0.07609631930206648,,,POINT (-46.6311359 -23.5597803)
2556256416,-23.5357231,-46.6293311,3,0.0029784065524944155,0.04186965303040255,0.01739021467717927,0.0020444768873025113,0.07609631930206648,,,POINT (-46.6293311 -23.5357231)
2556256419,-23.5359862,-46.6294283,1,0.0014892032762472078,0.04010638597503784,0.0,-0.00014295571383203068,0.07609631930206648,,,POINT (-46.6294283 -23.5359862)
2578181686,-23.5480775,-46.6382567,3,0.0022338049143708115,0.03856128929929204,0.03884053686403482,0.0014530381933885823,0.07609631930206648,,,POINT (-46.6382567 -23.5480775)
2578184861,-23.5493395,-46.6444193,3,0.0037230081906180195,0.046029519772948495,0.015333211078171712,0.00012615546736282037,0.07609631930206648,,,POINT (-46.6444193 -23.5493395)
2580254983,-23.5370311,-46.6267878,1,0.0014892032762472078,0.03504137445747341,0.0,-0.00021995752101024098,0.07609631930206648,turning_circle,,POINT (-46.6267878 -23.5370311)
2580254984,-23.536772,-46.626526,1,0.0014892032762472078,0.03380906680161998,0.0,-0.00029539718206277304,0.07609631930206648,,,POINT (-46.626526 -23.536772)
2580255979,-23.5361647,-46.6262094,1,0.0014892032762472078,0.03503329901253305,0.0,-0.00029154549518961613,0.07609631930206648,,,POINT (-46.6262094 -23.5361647)
2580256857,-23.5364802,-46.6263471,1,0.0014892032762472078,0.03380530762810486,0.0,-0.0003381149464705143,0.07609631930206648,,,POINT (-46.6263471 -23.5364802)
2580258671,-23.5392515,-46.6275537,4,0.0029784065524944155,0.040442484184798386,0.10886979356640067,0.005782396133318136,0.07609631930206648,traffic_signals,,POINT (-46.6275537 -23.5392515)
2580267329,-23.5473018,-46.6221602,3,0.0022338049143708115,0.034875568292308,0.005013479952904779,2.886896734517012e-05,0.07609631930206648,,,POINT (-46.6221602 -23.5473018)
2580267330,-23.5476421,-46.6228771,3,0.0022338049143708115,0.041428919840608834,0.012902987759741824,8.438631859705288e-05,0.07609631930206648,,,POINT (-46.6228771 -23.5476421)
2580269444,-23.5515724,-46.6216707,3,0.0022338049143708115,0.03682500959639885,0.007085228590483524,9.723043032249209e-05,0.07609631930206648,,,POINT (-46.6216707 -23.5515724)
2582635509,-23.5337481,-46.6241261,3,0.0022338049143708115,0.03185462679870796,0.0021490061436108335,-0.00012001569712646576,0.07609631930206648,,,POINT (-46.6241261 -23.5337481)
2582635512,-23.5339942,-46.6231435,3,0.0022338049143708115,0.02895654520157795,0.00276146226001578,-0.0003473237542101955,0.07609631930206648,,,POINT (-46.6231435 -23.5339942)
2583653699,-23.5609135,-46.6395302,3,0.0022338049143708115,0.0007446016381236039,0.000527791433123269,0.0007016414606966857,0.07609631930206648,,,POINT (-46.6395302 -23.5609135)
2584006328,-23.5517009,-46.6470597,3,0.0022338049143708115,0.0438722380660162,0.00489460713766409,0.001001111282466431,0.07609631930206648,,,POINT (-46.6470597 -23.5517009)
2584006337,-23.552062,-46.6473846,3,0.0022338049143708115,0.0419520734072246,0.0006139079924691249,-4.484769761332132e-05,0.07609631930206648,,,POINT (-46.6473846 -23.552062)
2584006344,-23.5579895,-46.6533283,3,0.0007446016381236039,0.0402953790811807,0.0,-0.00013128729265590134,0.07609631930206648,,,POINT (-46.6533283 -23.5579895)
2615152000,-23.5389901,-46.6358284,3,0.0029784065524944155,0.04426211755426817,0.0061231677670900864,0.00016344149192104633,0.07609631930206648,,,POINT (-46.6358284 -23.5389901)
2615441828,-23.5375966,-46.6439216,3,0.0022338049143708115,0.039464756682277786,0.004204376348959912,-0.00010753214029058752,0.07609631930206648,crossing,,POINT (-46.6439216 -23.5375966)
2746442538,-23.5342488,-46.6254409,4,0.0029784065524944155,0.0378119560339854,0.04840798154849431,0.0002991937145326241,0.07609631930206648,traffic_signals,,POINT (-46.6254409 -23.5342488)
2814556790,-23.5401846,-46.6269197,3,0.0037230081906180195,0.04152085837900554,0.031106526201195254,0.0022264199735300707,0.07609631930206648,,,POINT (-46.6269197 -23.5401846)
2832063169,-23.5480588,-46.6470987,3,0.0022338049143708115,0.043784056088748274,0.040563742375223664,0.01191362574550296,0.07609631930206648,,,POINT (-46.6470987 -23.5480588)
2832098720,-23.5559687,-46.6307697,3,0.004467609828741623,0.03763642936035256,0.0023181925726133688,2.5198353035962665e-05,0.07609631930206648,,,POINT (-46.6307697 -23.5559687)
2832098728,-23.5565412,-46.6310359,1,0.0014892032762472078,0.04025107373803774,0.0,0.0001494271204924958,0.07609631930206648,turning_circle,,POINT (-46.6310359 -23.5565412)
2832188879,-23.5542627,-46.6213527,3,0.0029784065524944155,0.03724225821225148,0.0020799279737551044,0.0011458100743641014,0.07609631930206648,,,POINT (-46.6213527 -23.5542627)
3064409129,-23.5542724,-46.6298827,3,0.0022338049143708115,0.040756926905093076,0.00957622903719743,0.0013072663348314482,0.07609631930206648,,,POINT (-46.6298827 -23.5542724)
3064409130,-23.5544873,-46.6291623,4,0.0029784065524944155,0.03967720276405573,0.018990562817629484,0.0011979981342043072,0.07609631930206648,traffic_signals,,POINT (-46.6291623 -23.5544873)
3266333520,-23.5502385,-46.6389966,4,0.0029784065524944155,0.044671831542795776,0.02821822982578339,0.0006385511878098233,0.07609631930206648,traffic_signals,,POINT (-46.6389966 -23.5502385)
3278570084,-23.5525201,-46.6377596,4,0.0037230081906180195,0.04927058874209262,0.06591736842241502,0.001623536922258998,0.07609631930206648,traffic_signals,,POINT (-46.6377596 -23.5525201)
3278570087,-23.5517232,-46.637924,3,0.0022338049143708115,0.04014931400585913,0.0017712903041199122,0.0006711260411289382,0.07609631930206648,,,POINT (-46.637924 -23.5517232)
3278570088,-23.5514055,-46.6374408,3,0.0022338049143708115,0.04525979712334275,0.002102891283155353,0.0014266677526169962,0.07609631930206648,,,POINT (-46.6374408 -23.5514055)
3278570091,-23.5504193,-46.6381536,3,0.0022338049143708115,0.04480542828306879,0.0019058936590005203,0.0006347464809496519,0.07609631930206648,,,POINT (-46.6381536 -23.5504193)
3312393273,-23.5506159,-46.6367399,4,0.0029784065524944155,0.04586114872618871,0.06331128832234557,0.002480857408952893,0.07609631930206648,traffic_signals,,POINT (-46.6367399 -23.5506159)
3345691430,-23.5416234,-46.6344953,3,0.0022338049143708115,0.04375727492250107,0.02855497210744387,0.0004420926014538401,0.07609631930206648,,,POINT (-46.6344953 -23.5416234)
3345691431,-23.5412617,-46.634252,3,0.0022338049143708115,0.04352238277640454,0.019935195434156696,0.0016012677312221154,0.07609631930206648,,,POINT (-46.634252 -23.5412617)
3375721595,-23.5387724,-46.6313706,3,0.004467609828741623,0.040360611373990184,0.002478490036612418,0.0012785231760014417,0.07609631930206648,,,POINT (-46.6313706 -23.5387724)
3375721596,-23.5389421,-46.6306998,3,0.0029784065524944155,0.04213219961618127,0.0054689442090911896,0.00010336313077860895,0.07609631930206648,,,POINT (-46.6306998 -23.5389421)
3375721598,-23.5392072,-46.6307092,3,0.0029784065524944155,0.03907296198943204,0.011731966246253243,0.0002704392137498831,0.07609631930206648,,,POINT (-46.6307092 -23.5392072)
3375721632,-23.5546005,-46.6296845,1,0.0014892032762472078,0.03535410744268938,0.0,-0.00011114399103591516,0.07609631930206648,,,POINT (-46.6296845 -23.5546005)
3375721633,-23.5547716,-46.6297092,3,0.004467609828741623,0.03671716508426641,0.0028530116417522884,0.0027518757132782208,0.07609631930206648,,,POINT (-46.6297092 -23.5547716)
3375721636,-23.5549595,-46.6297363,1,0.0014892032762472078,0.03535410744268938,0.0,-0.00011114399103591516,0.07609631930206648,,,POINT (-46.6297363 -23.5549595)
3406376394,-23.5399792,-46.6293191,3,0.0022338049143708115,0.03787554710271489,0.0047242876230485596,0.00014666672099220213,0.07609631930206648,,,POINT (-46.6293191 -23.5399792)
3495687653,-23.5402845,-46.6296702,3,0.0022338049143708115,0.040527390759833117,0.05223226268079395,0.00044214704764102133,0.07609631930206648,,,POINT (-46.6296702 -23.5402845)
3495827063,-23.5461441,-46.6178889,3,0.0029784065524944155,0.035338697678882786,0.0014364930261564907,-0.0003703926287273469,0.07609631930206648,,,POINT (-46.6178889 -23.5461441)
3495827064,-23.5472119,-46.619624,3,0.0029784065524944155,0.03669611484026047,0.005610465939897035,-6.662538044708802e-05,0.07609631930206648,,,POINT (-46.619624 -23.5472119)
3609406629,-23.5462957,-46.6258591,3,0.0037230081906180195,0.03849415826040807,0.006389085717378123,6.650262657583995e-05,0.07609631930206648,,,POINT (-46.6258591 -23.5462957)
3609406630,-23.5474969,-46.6254603,3,0.0022338049143708115,0.03780372837802525,0.0018425860535898281,-3.3998819798517315e-05,0.07609631930206648,,,POINT (-46.6254603 -23.5474969)
3609406632,-23.5461439,-46.6255269,3,0.0037230081906180195,0.038814820053653526,0.005911720372698349,6.798059569982037e-05,0.07609631930206648,,,POINT (-46.6255269 -23.5461439)
3609406634,-23.5436003,-46.6256228,3,0.0029784065524944155,0.03593599497432398,0.016545232358325054,0.0013232817747036382,0.07609631930206648,,,POINT (-46.6256228 -23.5436003)
3609406635,-23.544246,-46.6254004,1,0.0014892032762472078,0.034629287335091324,0.0,-0.00015608973552450032,0.07609631930206648,,,POINT (-46.6254004 -23.544246)
3701154929,-23.5434874,-46.6195265,3,0.0029784065524944155,0.03349802897455095,0.0019860112544706618,-0.00014306431143850024,0.07609631930206648,,,POINT (-46.6195265 -23.5434874)
3713147144,-23.5490354,-46.633657,3,0.0022338049143708115,0.040580130865930535,0.020322266046400347,0.0006036166769082854,0.07609631930206648,traffic_signals,,POINT (-46.633657 -23.5490354)
3713147155,-23.5494387,-46.6331864,3,0.0022338049143708115,0.04233017549324999,0.01053620806595095,0.0002261752106569998,0.07609631930206648,traffic_signals,,POINT (-46.6331864 -23.5494387)
3713156706,-23.5513823,-46.6335006,3,0.004467609828741623,0.044916012037268145,0.04998998864660779,0.001110788789214304,0.07609631930206648,,,POINT (-46.6335006 -23.5513823)
3713156708,-23.550075,-46.6328769,1,0.0014892032762472078,0.04231839174337366,0.0,-6.950057664023633e-05,0.07609631930206648,,,POINT (-46.6328769 -23.550075)
3738626452,-23.5443448,-46.6341468,3,0.0022338049143708115,0.04779132871934107,0.061024008476863505,0.006268591150825214,0.07609631930206648,traffic_signals,,POINT (-46.6341468 -23.5443448)
3757650387,-23.5500724,-46.6341114,3,0.0022338049143708115,0.044887828661317394,0.03332447732873856,0.0007615547305753735,0.07609631930206648,traffic_signals,,POINT (-46.6341114 -23.5500724)
3783002846,-23.556457,-46.6474034,4,0.004467609828741623,0.03538290832158134,0.022468195024145567,5.6543203326870766e-05,0.07609631930206648,,,POINT (-46.6474034 -23.556457)
3783002847,-23.5564679,-46.6466145,3,0.0029784065524944155,0.036212063539812774,0.009032384068914394,0.0002884450741349588,0.07609631930206648,,,POINT (-46.6466145 -23.5564679)
3824975757,-23.5597965,-46.629705,5,0.0022338049143708115,0.0354540826167883,0.004764544677938966,-9.101255240413212e-05,0.07609631930206648,traffic_signals,A-262,POINT (-46.629705 -23.5597965)
3932235019,-23.5350857,-46.6391851,3,0.0022338049143708115,0.03508990541638502,0.0041545345981720645,-0.0002362568421351127,0.07609631930206648,,,POINT (-46.6391851 -23.5350857)
4011418244,-23.5449416,-46.6435661,4,0.0029784065524944155,0.04365674487278143,0.023784924984593305,0.0010916703298848435,0.07609631930206648,traffic_signals,,POINT (-46.6435661 -23.5449416)
4011418245,-23.5455101,-46.6442384,4,0.0029784065524944155,0.044944230826012496,0.013694801490380527,0.0004039999957559027,0.07609631930206648,traffic_signals,,POINT (-46.6442384 -23.5455101)
4034133824,-23.5503295,-46.638361,3,0.0029784065524944155,0.04529106118677986,0.0011931876823437926,8.250889327188028e-05,0.07609631930206648,,,POINT (-46.638361 -23.5503295)
4163450840,-23.5411514,-46.6356742,5,0.0037230081906180195,0.04177329515752661,0.026102186288838307,0.0008635312458399629,0.07609631930206648,traffic_signals,,POINT (-46.6356742 -23.5411514)
4171940000,-23.5515091,-46.624675,3,0.0022338049143708115,0.035488223815141155,0.005316813851283025,0.00045970502980974926,0.07609631930206648,,,POINT (-46.624675 -23.5515091)
4171940001,-23.55073,-46.6250753,3,0.0029784065524944155,0.04184084297533449,0.03231404971030129,0.0004139770024252673,0.07609631930206648,,,POINT (-46.6250753 -23.55073)
4171940002,-23.5507845,-46.6250705,3,0.0022338049143708115,0.04333627701675061,0.015885313632812873,0.00027002346020041585,0.07609631930206648,,,POINT (-46.6250705 -23.5507845)
4210146727,-23.5469395,-46.6466768,3,0.0022338049143708115,0.04006806608859621,0.0016993761667087335,3.155896725743284e-05,0.07609631930206648,,,POINT (-46.6466768 -23.5469395)
4221682834,-23.538438,-46.6487821,3,0.0014892032762472078,0.0,0.0,0.00012492364245531064,0.07609631930206648,,,POINT (-46.6487821 -23.538438)
4221682838,-23.538964,-46.6492967,3,0.0014892032762472078,0.0007446016381236039,0.0004503477856307599,3.7265411172952155e-05,0.07609631930206648,,,POINT (-46.6492967 -23.538964)
4228472160,-23.5365985,-46.6335377,3,0.0022338049143708115,0.044757321578134564,0.035969481786162064,0.003142809362890725,0.07609631930206648,,,POINT (-46.6335377 -23.5365985)
4228472161,-23.536874,-46.6335552,3,0.0022338049143708115,0.046950003548665104,0.03595949458088172,0.005193189421786807,0.07609631930206648,,,POINT (-46.6335552 -23.536874)
4231075077,-23.5594807,-46.6425469,3,0.0037230081906180195,0.037923972244014975,0.01818544152580912,0.00016688964668873417,0.07609631930206648,,,POINT (-46.6425469 -23.5594807)
4239743337,-23.5391224,-46.6307062,3,0.0029784065524944155,0.04073644878143874,0.012685204260168694,0.0001789886891033281,0.07609631930206648,,,POINT (-46.6307062 -23.5391224)
4239879420,-23.5435197,-46.6308024,3,0.0022338049143708115,0.04450997115694002,0.0029421551089559824,-4.286265826922793e-05,0.07609631930206648,,,POINT (-46.6308024 -23.5435197)
4239881193,-23.5442726,-46.6326182,4,0.0029784065524944155,0.04575761689822681,0.012573177043652817,0.002489550150489766,0.07609631930206648,traffic_signals,,POINT (-46.6326182 -23.5442726)
4239881404,-23.5450373,-46.632269,3,0.0022338049143708115,0.04722346685516531,0.012078832852918664,0.0014832050520743733,0.07609631930206648,,,POINT (-46.632269 -23.5450373)
4240268306,-23.5499855,-46.6295126,3,0.0022338049143708115,0.043853524517563545,0.01437004245798024,0.000354307614639512,0.07609631930206648,traffic_signals,,POINT (-46.6295126 -23.5499855)
4240270294,-23.5520083,-46.6276008,3,0.0022338049143708115,0.04083767434254776,0.04737728193947332,0.00014461294804598746,0.07609631930206648,,,POINT (-46.6276008 -23.5520083)
4240270316,-23.5519543,-46.6300638,3,0.0022338049143708115,0.04223022230436392,0.001979575055512218,0.00018673656509993279,0.07609631930206648,,,POINT (-46.6300638 -23.5519543)
4240283773,-23.5559658,-46.6302323,3,0.004467609828741623,0.037471759110185555,0.0019023233473763215,4.537106632608956e-05,0.07609631930206648,,,POINT (-46.6302323 -23.5559658)
4242944039,-23.5342814,-46.625023,4,0.0029784065524944155,0.037799028467740164,0.016151334259776853,8.021642554990832e-05,0.07609631930206648,traffic_signals,,POINT (-46.625023 -23.5342814)
4247740324,-23.5475799,-46.6368896,3,0.0022338049143708115,0.05006570095595374,0.023777813320328543,0.0015606735093696182,0.07609631930206648,traffic_signals,,POINT (-46.6368896 -23.5475799)
4247741114,-23.5486516,-46.6338136,1,0.0014892032762472078,0.038947828404197665,0.0,8.698538114023873e-06,0.07609631930206648,,,POINT (-46.6338136 -23.5486516)
4247741412,-23.5489008,-46.6375531,3,0.0022338049143708115,0.04708633815708039,0.024475385261629345,0.0004041933378863585,0.07609631930206648,traffic_signals,,POINT (-46.6375531 -23.5489008)
4247741913,-23.5498758,-46.6350842,3,0.0022338049143708115,0.04139930357846787,0.012970162393435939,0.000390095704067535,0.07609631930206648,,,POINT (-46.6350842 -23.5498758)
4249855098,-23.5470901,-46.6312806,3,0.0029784065524944155,0.04772943257147065,0.01008014839980519,0.0002755922142957381,0.07609631930206648,,,POINT (-46.6312806 -23.5470901)
4249862475,-23.544544,-46.6330885,3,0.0029784065524944155,0.037471759110185555,0.0037544146846063362,0.0017753126727961222,0.07609631930206648,,,POINT (-46.6330885 -23.544544)
4251727358,-23.5502404,-46.638739,3,0.0029784065524944155,0.042680772861692716,0.0029016722042628945,9.940908595095441e-05,0.07609631930206648,,,POINT (-46.638739 -23.5502404)
4251734560,-23.5496576,-46.640321,3,0.0022338049143708115,0.02928707867359596,0.0009925099622409626,0.00026243633276914856,0.07609631930206648,,,POINT (-46.640321 -23.5496576)
4251881389,-23.5467033,-46.6382262,2,0.0022338049143708115,0.04136269443987049,0.0007326893698020469,0.00019364253846331427,0.07609631930206648,,,POINT (-46.6382262 -23.5467033)
4251881423,-23.5479637,-46.6386587,3,0.0022338049143708115,0.04428790757177976,0.05227160610592502,0.00195690627275799,0.07609631930206648,,,POINT (-46.6386587 -23.5479637)
4252369973,-23.556566,-46.6491986,1,0.0014892032762472078,0.03186547732008574,0.0,-0.00030251126209491813,0.07609631930206648,,,POINT (-46.6491986 -23.556566)
4255588261,-23.533532,-46.6432765,3,0.0037230081906180195,0.03574691931222105,0.0027243611805690764,-0.0002364899795533073,0.07609631930206648,,,POINT (-46.6432765 -23.533532)
4255588280,-23.535315,-46.6406482,3,0.0022338049143708115,0.035511021167432835,0.0011590534575891707,-0.0001403914226462576,0.07609631930206648,traffic_signals,,POINT (-46.6406482 -23.535315)
4255588281,-23.5358976,-46.6415029,3,0.0022338049143708115,0.03775092167999603,0.0055347008955567885,-0.00011528024913727924,0.07609631930206648,traffic_signals,,POINT (-46.6415029 -23.5358976)
4275553517,-23.5340632,-46.6292539,1,0.0014892032762472078,0.037901515938575506,0.0,-0.00023964763026546068,0.07609631930206648,,,POINT (-46.6292539 -23.5340632)
4293878826,-23.5581183,-46.6285391,3,0.0029784065524944155,0.03414797388445758,0.007066426858210747,0.0037417490142656177,0.07609631930206648,,,POINT (-46.6285391 -23.5581183)
4293878827,-23.5583008,-46.628775,1,0.0014892032762472078,0.03186631228175957,0.0,-0.00025317872683840533,0.07609631930206648,,,POINT (-46.628775 -23.5583008)
4293878829,-23.5583801,-46.6285255,1,0.0014892032762472078,0.03186631228175957,0.0,-0.00025317872683840533,0.07609631930206648,,,POINT (-46.6285255 -23.5583801)
4293887737,-23.5568286,-46.6274323,3,0.0022338049143708115,0.03563797632003142,0.020105653577465715,0.0005054363639316929,0.07609631930206648,,,POINT (-46.6274323 -23.5568286)
4293910187,-23.5574565,-46.6307272,1,0.0014892032762472078,0.036961551892565184,0.0,-0.00017516448531243697,0.07609631930206648,,,POINT (-46.6307272 -23.5574565)
4293910188,-23.5575148,-46.6314556,3,0.004467609828741623,0.03845399171318131,0.0016084862479425887,0.001263999398423923,0.07609631930206648,,,POINT (-46.6314556 -23.5575148)
4293911305,-23.5586968,-46.629273,3,0.0029784065524944155,0.03621422017512573,0.005200578662549052,0.0013947169008208925,0.07609631930206648,,,POINT (-46.629273 -23.5586968)
4293911307,-23.5590198,-46.6286541,1,0.0014892032762472078,0.034887573995842455,0.0,-0.00016525326280473958,0.07609631930206648,,,POINT (-46.6286541 -23.5590198)
4293928070,-23.5569306,-46.6221529,3,0.004467609828741623,0.03758525023707613,0.003521990770535201,-0.0001102548593226127,0.07609631930206648,,,POINT (-46.6221529 -23.5569306)
4293928073,-23.5569848,-46.622693,4,0.004467609828741623,0.03726165641035211,0.005246917953666944,0.0014920397439000764,0.07609631930206648,,,POINT (-46.622693 -23.5569848)
4293928076,-23.5571534,-46.6243364,1,0.0014892032762472078,0.03585864490405638,0.0,-0.00023273873017652275,0.07609631930206648,,,POINT (-46.6243364 -23.5571534)
4307578022,-23.5537926,-46.6238682,3,0.0029784065524944155,0.03435828743137847,0.018487995930625896,3.1183326470835354e-05,0.07609631930206648,,,POINT (-46.6238682 -23.5537926)
4307614255,-23.5489226,-46.6210466,4,0.0029784065524944155,0.03724453930484403,0.006148857952802643,3.892647244658506e-05,0.07609631930206648,,,POINT (-46.6210466 -23.5489226)
4307614260,-23.5490334,-46.6214829,3,0.0029784065524944155,0.038713501684633354,0.01100401795169336,0.00014183083855315653,0.07609631930206648,,,POINT (-46.6214829 -23.5490334)
4307614262,-23.5492469,-46.6223679,3,0.0029784065524944155,0.04026973317619444,0.024368836174572462,0.00046316398884292263,0.07609631930206648,,,POINT (-46.6223679 -23.5492469)
4307635020,-23.5396538,-46.6224253,3,0.0022338049143708115,0.03844791318393576,0.008909848467507975,0.00017173645589154803,0.07609631930206648,,,POINT (-46.6224253 -23.5396538)
4307635043,-23.5464018,-46.6252375,1,0.0014892032762472078,0.0340886293844902,0.0,-0.000339529438346767,0.07609631930206648,,,POINT (-46.6252375 -23.5464018)
4307635045,-23.5466669,-46.6253551,3,0.0029784065524944155,0.03535410744268938,0.002797117001307282,0.0009133232482031015,0.07609631930206648,,,POINT (-46.6253551 -23.5466669)
4307635537,-23.5412093,-46.6209529,1,0.0014892032762472078,0.03235979835881731,0.0,-0.00043773616044304653,0.07609631930206648,,,POINT (-46.6209529 -23.5412093)
4307635538,-23.541998,-46.6203544,3,0.004467609828741623,0.03349802897455095,0.0021397587313142165,0.0007013327969037919,0.07609631930206648,,,POINT (-46.6203544 -23.541998)
4338378992,-23.5519507,-46.6217069,3,0.0022338049143708115,0.029912338389971524,0.0035470807953810286,0.001134350467012553,0.07609631930206648,,,POINT (-46.6217069 -23.5519507)
4338653068,-23.5538732,-46.6431502,3,0.0029784065524944155,0.03618405063734222,0.005277988667740465,0.001728047916315219,0.07609631930206648,,,POINT (-46.6431502 -23.5538732)
4338653070,-23.5541277,-46.6431259,3,0.0029784065524944155,0.03759222101082107,0.005258014257179774,0.0021036128553600045,0.07609631930206648,,,POINT (-46.6431259 -23.5541277)
4339336566,-23.5554021,-46.6402424,3,0.0022338049143708115,0.04218188553713268,0.018730067378306462,0.0002831542261417092,0.07609631930206648,,,POINT (-46.6402424 -23.5554021)
4348977689,-23.5380253,-46.6211267,3,0.0029784065524944155,0.034185409470725854,0.020672775137333323,0.0063882362220891815,0.07609631930206648,,,POINT (-46.6211267 -23.5380253)
4348977690,-23.5384021,-46.6209126,3,0.004467609828741623,0.031908953425893324,0.0028530116417522884,0.0013548107102597383,0.07609631930206648,,,POINT (-46.6209126 -23.5384021)
4348977691,-23.5384088,-46.6210926,3,0.004467609828741623,0.033011561941397184,0.008539060514696172,0.00511491389664961,0.07609631930206648,,,POINT (-46.6210926 -23.5384088)
4348977692,-23.5384162,-46.621289,3,0.004467609828741623,0.031908953425893324,0.0028530116417522884,0.0013548107102597383,0.07609631930206648,,,POINT (-46.621289 -23.5384162)
4348999793,-23.5451367,-46.6205075,3,0.0022338049143708115,0.034537826363770084,0.0015174461485485344,-0.0002676366999070862,0.07609631930206648,,,POINT (-46.6205075 -23.5451367)
4348999868,-23.5453178,-46.620982,3,0.0022338049143708115,0.033325458085689645,0.002356882521525587,-0.00019417441133281517,0.07609631930206648,,,POINT (-46.620982 -23.5453178)
4358383856,-23.5370497,-46.6213003,1,0.0014892032762472078,0.029079791060019424,0.0,-0.0005011009282548298,0.07609631930206648,,,POINT (-46.6213003 -23.5370497)
4358383857,-23.5372434,-46.6207925,3,0.004467609828741623,0.029995706933728102,0.0028530116417522884,0.001529340887149171,0.07609631930206648,,,POINT (-46.6207925 -23.5372434)
4363506672,-23.5352079,-46.6208589,3,0.0029784065524944155,0.03301693929307358,0.024084700378293144,0.000602965109618578,0.07609631930206648,,,POINT (-46.6208589 -23.5352079)
4363514410,-23.5383502,-46.6209153,1,0.0014892032762472078,0.03087448443567079,0.0,-0.0005558159761942859,0.07609631930206648,,,POINT (-46.6209153 -23.5383502)
4363514443,-23.5383643,-46.6212929,1,0.0014892032762472078,0.03087448443567079,0.0,-0.0005558159761942859,0.07609631930206648,,,POINT (-46.6212929 -23.5383643)
4363514619,-23.5384383,-46.6209108,1,0.0014892032762472078,0.03087448443567079,0.0,-0.0005558159761942859,0.07609631930206648,,,POINT (-46.6209108 -23.5384383)
