osmid,y,x,highway,street_count,dc,cc,nbc,vul,ref,geometry
42449685,40.7476335,-73.9767423,traffic_signals,4,0.005305039787798408,0.05865801979482655,0.009642096531977404,0.0009295957251906226,,POINT (-73.9767423 40.7476335)
42449689,40.746323,-73.9736535,traffic_signals,4,0.007957559681697613,0.05825411179722302,0.010619347796938844,0.0003494152499247351,,POINT (-73.9736535 40.746323)
42449890,40.7346191,-73.9862156,traffic_signals,4,0.007957559681697613,0.04262487462897814,0.010239707815389536,-0.00027090485753855886,,POINT (-73.9862156 40.7346191)
42449893,40.7363755,-73.9849362,traffic_signals,4,0.007957559681697613,0.04733825671558244,0.03848993958904866,0.00032167784886810306,,POINT (-73.9849362 40.7363755)
42449918,40.7413442,-73.9813061,traffic_signals,4,0.005305039787798408,0.054417789249890776,0.020021871237820028,0.0003194295760752717,,POINT (-73.9813061 40.7413442)
42449926,40.7438234,-73.9795108,traffic_signals,4,0.005305039787798408,0.057794560004417996,0.01581685553632648,0.000516811597305597,,POINT (-73.9795108 40.7438234)
42449928,40.745061,-73.9786092,traffic_signals,4,0.005305039787798408,0.05912654212616055,0.025271389581916402,0.002307211159209541,,POINT (-73.9786092 40.745061)
42449932,40.7470157,-73.9771912,traffic_signals,4,0.005305039787798408,0.06176809298690341,0.020155603345158354,0.0017934568829278076,,POINT (-73.9771912 40.7470157)
42449938,40.7482478,-73.9762946,traffic_signals,4,0.005305039787798408,0.06160744775156685,0.010773583395868662,0.0008068662693431391,,POINT (-73.9762946 40.7482478)
42449947,40.751455,-73.9739553,traffic_signals,4,0.005305039787798408,0.06226600453993899,0.015286314857112654,0.0004627313031977303,,POINT (-73.9739553 40.751455)
42449948,40.7520704,-73.9735109,traffic_signals,4,0.005305039787798408,0.06019328390770148,0.011429980752307079,0.0004063409278933371,,POINT (-73.9735109 40.7520704)
42449954,40.7539505,-73.9721397,traffic_signals,4,0.005305039787798408,0.058677393263506204,0.018776269175397764,0.0003348065534680103,,POINT (-73.9721397 40.7539505)
42449956,40.7558296,-73.9707675,traffic_signals,4,0.005305039787798408,0.05279657576629448,0.02246639871708266,0.0002052153902687929,,POINT (-73.9707675 40.7558296)
42449961,40.7570956,-73.9698449,traffic_signals,4,0.005305039787798408,0.048296989928933234,0.018822249486924222,-6.210483514521562e-05,,POINT (-73.9698449 40.7570956)
42449963,40.7583381,-73.9689403,traffic_signals,4,0.005305039787798408,0.04431540969158915,0.01427143705493475,-0.00025014325680529045,,POINT (-73.9689403 40.7583381)
42449971,40.7609399,-73.9670376,traffic_signals,5,0.005305039787798408,0.03762228417563794,0.002585590441065094,-0.0007084517620001217,,POINT (-73.9670376 40.7609399)
42450426,40.7610471,-73.9753806,traffic_signals,4,0.003978779840848806,0.039394750807379766,0.004163316398533939,-0.0003786434147261545,,POINT (-73.9753806 40.7610471)
42450814,40.7457826,-73.9704329,,3,0.005305039787798408,0.05738387514650546,0.022406205666677458,0.0006084290661192374,,POINT (-73.9704329 40.7457826)
42451018,40.7342008,-73.9748747,,3,0.002652519893899204,0.04739837505663548,0.0,0.0018856432015691644,,POINT (-73.9748747 40.7342008)
42451674,40.7465313,-73.9859434,traffic_signals,4,0.005305039787798408,0.06369471271975652,0.05242953015877172,0.0009212367886372018,,POINT (-73.9859434 40.7465313)
42451695,40.7526895,-74.0005305,traffic_signals,3,0.003978779840848806,0.05287120822962009,0.00968186078828913,0.0002845157002207638,,POINT (-74.0005305 40.7526895)
42451787,40.7355933,-73.9794642,traffic_signals,3,0.003978779840848806,0.04340858284859347,0.01640927967099805,0.00048819335275383997,,POINT (-73.9794642 40.7355933)
42452353,40.7566594,-73.9785571,traffic_signals,4,0.005305039787798408,0.0558198028288684,0.0217101708487551,0.00030933418098478383,,POINT (-73.9785571 40.7566594)
42452598,40.7348912,-74.0031527,stop,4,0.003978779840848806,0.03064300417465067,0.0015586049553627517,-0.0009549608965364408,,POINT (-74.0031527 40.7348912)
42452875,40.7584106,-73.9729808,traffic_signals,4,0.005305039787798408,0.051051861337235896,0.027851645256736852,0.0002085384093327944,,POINT (-73.9729808 40.7584106)
42452973,40.7497263,-73.9836183,traffic_signals,4,0.005305039787798408,0.0651128742728902,0.05488073460870376,0.0007764026712518844,,POINT (-73.9836183 40.7497263)
42452975,40.7558737,-73.9982088,traffic_signals,4,0.005305039787798408,0.05104819408191392,0.01565952676672441,0.0013135787042001172,,POINT (-73.9982088 40.7558737)
42453000,40.7501172,-73.9688692,traffic_signals,3,0.003978779840848806,0.05960260922706732,0.016946905636472664,0.0007275330821581296,,POINT (-73.9688692 40.7501172)
42453005,40.7508013,-73.97849,traffic_signals,4,0.005305039787798408,0.06960253768994355,0.023169043501551516,0.002528893157245927,,POINT (-73.97849 40.7508013)
42453008,40.7481912,-73.9722915,,3,0.003978779840848806,0.05742560887388474,0.007152257633377921,0.0002801583660416038,,POINT (-73.9722915 40.7481912)
42453011,40.7475533,-73.9707856,traffic_signals,3,0.003978779840848806,0.05632415866008747,0.016819063617031473,0.0009567592359377815,,POINT (-73.9707856 40.7475533)
42453187,40.7430899,-73.9740139,traffic_signals,3,0.005305039787798408,0.05861447623014877,0.017617374642318172,0.0026015994382690344,,POINT (-73.9740139 40.7430899)
42453310,40.7388764,-73.9872419,traffic_signals,4,0.005305039787798408,0.04956007460871215,0.041743132508620745,0.0007335389689394745,,POINT (-73.9872419 40.7388764)
42453545,40.7613201,-74.0016372,traffic_signals,4,0.005305039787798408,0.044068083208131194,0.0037127294319026054,-0.0002557264549926618,,POINT (-74.0016372 40.7613201)
42453624,40.742832,-73.9886624,traffic_signals,3,0.003978779840848806,0.0533154707640726,0.004085422446461048,0.0001341560170978177,,POINT (-73.9886624 40.742832)
