u,v,key,osmid,oneway,lanes,name,highway,reversed,length,ebc,vulnerability,geometry,maxspeed,bridge,ref,junction
1453960056,1453960060,0,132112967,False,,Rua Zenaide Pereira de Faria,residential,False,168.343,0.0016616044309451493,0.9975583417767875,"LINESTRING (-45.8636128 -23.196516, -45.862102 -23.195913)",,,,
1453960060,1453960056,0,132112967,False,,Rua Zenaide Pereira de Faria,residential,True,168.343,0.0016764933595378477,,"LINESTRING (-45.862102 -23.195913, -45.8636128 -23.196516)",,,,
1453960064,1453958821,0,132112940,False,,Rua José Martins Xavier,residential,False,23.356,0.008856431024556806,,"LINESTRING (-45.863447 -23.1969251, -45.8633836 -23.1971269)",,,,
1453960064,1453960056,0,132112940,False,,Rua José Martins Xavier,residential,True,48.544,0.004273250125492418,,"LINESTRING (-45.863447 -23.1969251, -45.8636128 -23.196516)",,,,
1453960064,1453960077,0,132112968,False,,Rua das Figueiras,residential,False,170.62599999999998,0.0016616044309451493,0.9975049099110717,"LINESTRING (-45.863447 -23.1969251, -45.8620095 -23.196357, -45.8619327 -23.1962916)",,,,
1453960077,1453960064,0,132112968,False,,Rua das Figueiras,residential,True,170.62599999999998,0.0016764933595378477,,"LINESTRING (-45.8619327 -23.1962916, -45.8620095 -23.196357, -45.863447 -23.1969251)",,,,
1453960082,1453960083,0,132112971,False,,Rua das Amoeiras,residential,False,160.318,0.0016616044309451493,0.997550143838629,"LINESTRING (-45.8631433 -23.1973073, -45.861713 -23.1967154)",,,,
1453960082,1453958821,0,132214757,False,,Rua José Martins Xavier,residential,True,31.711,0.0023325704529921073,,"LINESTRING (-45.8631433 -23.1973073, -45.8633836 -23.1971269)",,,,
1453960082,1453960087,0,132214757,False,,Rua José Martins Xavier,residential,False,52.379999999999995,0.0012268193561743679,0.9997421372296306,"LINESTRING (-45.8631433 -23.1973073, -45.8629179 -23.1975953, -45.8628366 -23.1976844)",,,,
1453960083,1453960082,0,132112971,False,,Rua das Amoeiras,residential,True,160.318,0.0016764933595378477,,"LINESTRING (-45.861713 -23.1967154, -45.8631433 -23.1973073)",,,,
1453960087,1453960093,0,132112974,False,,Rua das Jaboticabeiras,residential,False,151.945,0.0016616044309451493,0.9974743989917846,"LINESTRING (-45.8628366 -23.1976844, -45.8615634 -23.1971605, -45.8615041 -23.1970962)",,,,
1453960087,1453958828,0,132214757,False,,Rua José Martins Xavier,residential,False,39.286,0.0043773733661173365,,"LINESTRING (-45.8628366 -23.1976844, -45.8626554 -23.1978709, -45.8625623 -23.1979287)",,,,
1453960087,1453960082,0,132214757,False,,Rua José Martins Xavier,residential,True,52.379999999999995,0.0011533673084503956,,"LINESTRING (-45.8628366 -23.1976844, -45.8629179 -23.1975953, -45.8631433 -23.1973073)",,,,
1453960093,1453960087,0,132112974,False,,Rua das Jaboticabeiras,residential,True,151.945,0.0016764933595378477,,"LINESTRING (-45.8615041 -23.1970962, -45.8615634 -23.1971605, -45.8628366 -23.1976844)",,,,
1453961350,1453957518,0,132113017,False,,Rua Brasílio Cursino,residential,False,71.578,0.017423976657941362,,"LINESTRING (-45.8640501 -23.1985889, -45.8634198 -23.1983083)",,,,
1453961350,1453950293,0,132216058,False,,Rua Raul Franco Martins,residential,False,28.997,0.04486034184980049,,"LINESTRING (-45.8640501 -23.1985889, -45.8639126 -23.198817)",,,,
1453961350,1453957515,0,132216058,False,,Rua Raul Franco Martins,residential,True,244.888,0.018316189795553644,,"LINESTRING (-45.8640501 -23.1985889, -45.8645638 -23.1976239, -45.8648213 -23.196521)",,,,
1453962116,1446671027,0,132113217,True,3,,secondary_link,False,118.826,0.0010362694300518134,,"LINESTRING (-45.8665464 -23.1956396, -45.8662999 -23.1957774, -45.8661778 -23.1958292, -45.8660732 -23.1958563, -45.8659612 -23.1958569, -45.8658506 -23.1958304, -45.8657742 -23.1957682, -45.8657252 -23.1956893, -45.8656856 -23.1955056)",,,,
1453962116,1455087457,0,132144374,True,2,Avenida dos Astronautas,secondary,False,628.1699999999998,0.012423322017747603,0.9944238971845903,"LINESTRING (-45.8665464 -23.1956396, -45.8660209 -23.1961757, -45.8657554 -23.1965011, -45.8655114 -23.1968685, -45.8647588 -23.1984606, -45.8644223 -23.199181, -45.8641033 -23.1998811, -45.8639665 -23.2001572, -45.8637787 -23.2004185, -45.8636349 -23.2005619)",60,,,
1453969481,1453969483,0,132113592,False,,Rua Avião Brasília,residential,False,78.073,0.017341362010827806,0.9977391206927836,"LINESTRING (-45.863017 -23.2000549, -45.8624817 -23.2005558)",,,,
1453969481,1453969511,0,132113596,False,,Rua Avião Alvear,residential,False,175.522,0.03495002282969051,0.9970472265967095,"LINESTRING (-45.863017 -23.2000549, -45.8614324 -23.1994463)",,,,
1453969481,1453950293,0,132113592,False,,Rua Avião Brasília,residential,True,166.38,0.05764705771137788,,"LINESTRING (-45.863017 -23.2000549, -45.8630825 -23.1999738, -45.8633106 -23.1995452, -45.8637972 -23.199014, -45.8639126 -23.198817)",,,,
1453969483,1453969481,0,132113592,False,,Rua Avião Brasília,residential,True,78.073,0.04616243301163795,,"LINESTRING (-45.8624817 -23.2005558, -45.863017 -23.2000549)",,,,
1453969483,3160449707,0,310603473,False,,Rua Avião Bandeirante,residential,True,32.651,0.021757415868100122,0.9990618743178136,"LINESTRING (-45.8624817 -23.2005558, -45.8627757 -23.2006707)",,,,
1453969483,1453969491,0,448342031,False,,Rua Avião Paulistinha,residential,False,153.281,0.0031260989819145973,0.997704612322021,"LINESTRING (-45.8624817 -23.2005558, -45.8613897 -23.2015007)",,,,
1453969483,1453969532,0,448342049,False,,Rua Avião Bandeirante,residential,False,78.37,0.0025939167063390007,0.9992251739762654,"LINESTRING (-45.8624817 -23.2005558, -45.8617754 -23.2002814)",,,,
1453969491,1453969576,0,132113621,False,,Rua Avião Aribu,residential,True,85.165,0.0016674607428582774,0.9980447234646225,"LINESTRING (-45.8613897 -23.2015007, -45.8619612 -23.2020581)",,,,
1453969491,1453969483,0,448342031,False,,Rua Avião Paulistinha,residential,True,153.281,0.05090493555335927,,"LINESTRING (-45.8613897 -23.2015007, -45.8624817 -23.2005558)",,,,
1453969491,1453969497,0,448342031,False,,Rua Avião Paulistinha,residential,False,68.03800000000001,0.003850684483166219,0.9994543971421158,"LINESTRING (-45.8613897 -23.2015007, -45.8612922 -23.2016283, -45.8610896 -23.2020445)",,,,
1453969497,8866552518,0,670342747,False,,Rua Avião Paulistinha,residential,False,18.432,0.005886853751334724,0.9997692258238836,"LINESTRING (-45.8610896 -23.2020445, -45.8610226 -23.2021984)",,,,
1453969497,1453969491,0,448342031,False,,Rua Avião Paulistinha,residential,True,68.03800000000001,0.0015236109923230847,,"LINESTRING (-45.8610896 -23.2020445, -45.8612922 -23.2016283, -45.8613897 -23.2015007)",,,,
1453969499,1446671015,0,132113622,False,,Rua Avião Ipanema,residential,True,87.42,0.004430861002485365,,"LINESTRING (-45.8606957 -23.2029493, -45.8612975 -23.203508)",,,,
1453969499,8866552518,0,670342747,False,,Rua Avião Paulistinha,residential,True,89.932,0.006252943748005235,0.9988808033404317,"LINESTRING (-45.8606957 -23.2029493, -45.8610226 -23.2021984)",,,,
1453969499,2024367581,0,132113603,False,,Rua Avião Muniz,residential,True,228.537,0.022222247583311892,0.997217115522849,"LINESTRING (-45.8606957 -23.2029493, -45.8605713 -23.2028435, -45.8597549 -23.2010985)",,,,
1453969499,1453977242,0,"[132114025, 670342747]",False,,"['Rua Hidra', 'Rua Avião Paulistinha']",residential,False,171.05,0.05513947866095951,0.996327338709446,"LINESTRING (-45.8606957 -23.2029493, -45.8604379 -23.2039808, -45.8604104 -23.2040221, -45.8603715 -23.2040338, -45.8602287 -23.204006, -45.8601241 -23.2039962, -45.8600597 -23.2040029, -45.859968 -23.204063)",,,,
1453969511,1453969481,0,132113596,False,,Rua Avião Alvear,residential,True,175.522,0.013954130755988897,,"LINESTRING (-45.8614324 -23.1994463, -45.863017 -23.2000549)",,,,
1453969511,1453969533,0,132113612,False,,Rua Avião Uirapuru,residential,False,73.652,0.0018617012488238273,0.9996004094680309,"LINESTRING (-45.8614324 -23.1994463, -45.861014 -23.1999856)",,,,
1453969511,1453969544,0,"[132113603, 132113596]",False,,"['Rua Avião Muniz', 'Rua Avião Alvear']",residential,False,249.85899999999998,0.03734774470726766,0.9969789207124233,"LINESTRING (-45.8614324 -23.1994463, -45.8598435 -23.198826, -45.8594474 -23.1993769)",,,,
1453969527,1446671019,0,310603470,True,,,residential,False,43.181,0.001056631812393828,,"LINESTRING (-45.8633634 -23.2005985, -45.8636959 -23.2003589)",,,,
1453969527,3160449708,0,310603474,True,,,residential,False,6.951,0.024245904126643805,0.9996723742083369,"LINESTRING (-45.8633634 -23.2005985, -45.8634179 -23.2006359)",,,,
1453969529,1453969527,0,310603470,True,,,residential,False,13.201,0.025287647010444933,,"LINESTRING (-45.863259 -23.2006684, -45.8633634 -23.2005985)",,,,
1453969532,1453969565,0,132113608,False,,Rua Aviao Regente,residential,False,88.335,0.0010360223483963141,0.999700857821157,"LINESTRING (-45.8617754 -23.2002814, -45.8611533 -23.2008329)",,,,
1453969532,1453969533,0,448342049,False,,Rua Avião Bandeirante,residential,False,84.483,0.0007545448974530923,0.9998743553070921,"LINESTRING (-45.8617754 -23.2002814, -45.861014 -23.1999856)",,,,
1453969532,1453969483,0,448342049,False,,Rua Avião Bandeirante,residential,True,78.37,0.0028753535257019266,,"LINESTRING (-45.8617754 -23.2002814, -45.8624817 -23.2005558)",,,,
1453969533,1453969511,0,132113612,False,,Rua Avião Uirapuru,residential,True,73.652,0.0019480266043156876,,"LINESTRING (-45.861014 -23.1999856, -45.8614324 -23.1994463)",,,,
1453969533,1453969534,0,448342049,False,,Rua Avião Bandeirante,residential,False,30.568,0.0005962489239744015,0.9998465415418869,"LINESTRING (-45.861014 -23.1999856, -45.8607385 -23.1998786)",,,,
1453969533,1453969532,0,448342049,False,,Rua Avião Bandeirante,residential,True,84.483,0.0008492825849986157,,"LINESTRING (-45.861014 -23.1999856, -45.8617754 -23.2002814)",,,,
1453969534,1453969565,0,132113611,False,,Praça Quatorze Bis,residential,True,114.269,0.0005636558417065832,0.9998852809325626,"LINESTRING (-45.8607385 -23.1998786, -45.8611533 -23.2008329)",,,,
1453969534,8962304383,0,448342049,False,,Rua Avião Bandeirante,residential,False,86.292,0.0006916687227568058,0.9998241394515665,"LINESTRING (-45.8607385 -23.1998786, -45.8599591 -23.1995802)",,,,
1453969534,1453969533,0,448342049,False,,Rua Avião Bandeirante,residential,True,30.568,0.0007624230384191079,,"LINESTRING (-45.8607385 -23.1998786, -45.861014 -23.1999856)",,,,
1453969535,8962304382,0,132113607,False,,Rua Avião Tangará,residential,False,25.358,0.0001376729597204852,0.9998740964638432,"LINESTRING (-45.8597444 -23.1994979, -45.8598454 -23.1997062)",,,,
1453969535,1453969544,0,448342049,False,,Rua Avião Bandeirante,residential,False,33.203,0.0028604503262802355,0.9995103202206023,"LINESTRING (-45.8597444 -23.1994979, -45.8594474 -23.1993769)",,,,
1453969535,8962304383,0,448342049,False,,Rua Avião Bandeirante,residential,True,23.775,0.0010739718149799249,0.9999306642999005,"LINESTRING (-45.8597444 -23.1994979, -45.8599591 -23.1995802)",,,,
1453969544,1453969535,0,448342049,False,,Rua Avião Bandeirante,residential,True,33.203,0.0028231231460501046,,"LINESTRING (-45.8594474 -23.1993769, -45.8597444 -23.1994979)",,,,
1453969544,2024367581,0,132113603,False,,Rua Avião Muniz,residential,False,213.607,0.040759680948621466,0.9966711892572151,"LINESTRING (-45.8594474 -23.1993769, -45.8591732 -23.1997282, -45.8591491 -23.1997836, -45.8591612 -23.1998366, -45.8597549 -23.2010985)",,,,
1453969544,1453969511,0,"[132113603, 132113596]",False,,"['Rua Avião Muniz', 'Rua Avião Alvear']",residential,True,249.85899999999998,0.01625063834948149,,"LINESTRING (-45.8594474 -23.1993769, -45.8598435 -23.198826, -45.8614324 -23.1994463)",,,,
1453969558,1453969560,0,132113607,False,,Rua Avião Tangará,residential,False,54.973,0.0019174174243363055,0.9996994009944997,"LINESTRING (-45.8603998 -23.2008418, -45.8606107 -23.2012966)",,,,
1453969558,8962304382,0,132113607,False,,Rua Avião Tangará,residential,True,138.403,0.0025193393729970844,0.9996561594483419,"LINESTRING (-45.8603998 -23.2008418, -45.8598454 -23.1997062)",,,,
1453969558,2024367581,0,132113623,False,,Rua Avião Universal,residential,False,71.826,0.007172342493496683,0.9990924526069825,"LINESTRING (-45.8603998 -23.2008418, -45.8597549 -23.2010985)",,,,
1453969560,1453969558,0,132113607,False,,Rua Avião Tangará,residential,True,54.973,0.0031639061429574213,,"LINESTRING (-45.8606107 -23.2012966, -45.8603998 -23.2008418)",,,,
1453969560,1453969565,0,132113608,False,,Rua Aviao Regente,residential,True,75.722,0.00219162631315622,0.9995756269566896,"LINESTRING (-45.8606107 -23.2012966, -45.8611533 -23.2008329)",,,,
1453969560,8866552519,0,132113607,False,,Rua Avião Tangará,residential,False,77.702,0.00017196712524566738,0.9997522824532826,"LINESTRING (-45.8606107 -23.2012966, -45.8606773 -23.2014473, -45.8608773 -23.2019004, -45.8608966 -23.2019441)",,,,
1453969565,1453969560,0,132113608,False,,Rua Aviao Regente,residential,False,75.722,0.0019043027840151298,,"LINESTRING (-45.8611533 -23.2008329, -45.8606107 -23.2012966)",,,,
1453969565,1453969532,0,132113608,False,,Rua Aviao Regente,residential,True,88.335,0.001207832551621045,,"LINESTRING (-45.8611533 -23.2008329, -45.8617754 -23.2002814)",,,,
1453969565,1453969534,0,132113611,False,,Praça Quatorze Bis,residential,False,114.269,0.0006940580962156377,,"LINESTRING (-45.8611533 -23.2008329, -45.8607385 -23.1998786)",,,,
1453969576,1453969491,0,132113621,False,,Rua Avião Aribu,residential,False,85.165,0.05175848187655356,,"LINESTRING (-45.8619612 -23.2020581, -45.8613897 -23.2015007)",,,,
1453969576,3160449699,0,448342028,True,,Avenida dos Astronautas,secondary,False,81.345,0.033760598317503804,0.9986950060549262,"LINESTRING (-45.8619612 -23.2020581, -45.86207 -23.2019417, -45.8625016 -23.2015212)",60,,,
1453969591,2024367581,0,448342026,False,,Rua Avião Universal,residential,True,45.009,0.007575488112896493,0.9982773671829644,"LINESTRING (-45.8593589 -23.2012756, -45.8597549 -23.2010985)",,,,
1453969591,1453977234,0,132114021,False,,Jardim da Granja,residential,False,162.844,0.0016616044309451493,0.9966809757418759,"LINESTRING (-45.8593589 -23.2012756, -45.8590031 -23.2006038, -45.8587521 -23.1999246)",,,,
1453969591,1453969592,0,448342026,False,,Rua Avião Universal,residential,False,78.785,0.006534697998477117,0.998626712867134,"LINESTRING (-45.8593589 -23.2012756, -45.859066 -23.2014859, -45.8587385 -23.2016957)",,,,
1453969592,8163558861,0,448346525,False,,Rua Orlando Saes,residential,False,13.447,0.008777623810326434,0.9984407191604238,"LINESTRING (-45.8587385 -23.2016957, -45.8586582 -23.2015999)",,,,
1453969592,1453977301,0,132214751,False,,Rua Orlando Saes,residential,True,251.71699999999998,0.007638261366108138,0.999231786717969,"LINESTRING (-45.8587385 -23.2016957, -45.8591013 -23.2021353, -45.8593685 -23.2024817, -45.8597717 -23.2033184, -45.8598167 -23.2034297, -45.8598116 -23.2034751, -45.8597822 -23.2035123, -45.8596371 -23.2036041)",,,,
1453969592,1453969591,0,448342026,False,,Rua Avião Universal,residential,True,78.785,0.007221310234695647,,"LINESTRING (-45.8587385 -23.2016957, -45.859066 -23.2014859, -45.8593589 -23.2012756)",,,,
1453977234,1453969591,0,132114021,False,,Jardim da Granja,residential,True,162.844,0.0016764933595378477,,"LINESTRING (-45.8587521 -23.1999246, -45.8590031 -23.2006038, -45.8593589 -23.2012756)",,,,
1453977242,1453977301,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,False,61.217,0.019181005624859276,0.9973657957809524,"LINESTRING (-45.859968 -23.204063, -45.8596371 -23.2036041)",,,,
1453977242,1453977246,0,132114025,False,,Rua Hidra,residential,False,59.193999999999996,0.06742332736386664,0.995076426600816,"LINESTRING (-45.859968 -23.204063, -45.8599866 -23.2040972, -45.8599886 -23.2041096, -45.8599806 -23.2041225, -45.8595671 -23.2043934)",,,,
1453977242,1453969499,0,"[132114025, 670342747]",False,,"['Rua Hidra', 'Rua Avião Paulistinha']",residential,True,171.05,0.028266519065220708,,"LINESTRING (-45.859968 -23.204063, -45.8600597 -23.2040029, -45.8601241 -23.2039962, -45.8602287 -23.204006, -45.8603715 -23.2040338, -45.8604104 -23.2040221, -45.8604379 -23.2039808, -45.8606957 -23.2029493)",,,,
1453977246,1453977252,0,132114025,False,,Rua Hidra,residential,False,206.178,0.05435273223435852,0.998714294476611,"LINESTRING (-45.8595671 -23.2043934, -45.8586613 -23.2060502)",,,,
1453977246,1453987117,0,310701931,False,,Rua Orion,residential,False,74.563,0.010450319262071801,0.9979508079670895,"LINESTRING (-45.8595671 -23.2043934, -45.8591431 -23.2038477)",,,,
1453977246,1453987139,0,310701931,False,,Rua Orion,residential,True,71.829,0.024115590725279874,0.996953598392277,"LINESTRING (-45.8595671 -23.2043934, -45.8599962 -23.204905)",,,,
1453977246,1453977242,0,132114025,False,,Rua Hidra,residential,True,59.194,0.043258164860197956,,"LINESTRING (-45.8595671 -23.2043934, -45.8599806 -23.2041225, -45.8599886 -23.2041096, -45.8599866 -23.2040972, -45.859968 -23.204063)",,,,
1453977252,1453977246,0,132114025,False,,Rua Hidra,residential,True,206.178,0.022722137181636085,,"LINESTRING (-45.8586613 -23.2060502, -45.8595671 -23.2043934)",,,,
1453977252,2024367597,0,132115207,False,,Rua Capricórnio,residential,False,65.188,0.05883088252638727,0.9983177977777801,"LINESTRING (-45.8586613 -23.2060502, -45.8580931 -23.2057838)",,,,
1453977252,1453987131,0,132115207,False,,Rua Capricórnio,residential,True,67.052,0.0030262242085054773,0.9996789287984492,"LINESTRING (-45.8586613 -23.2060502, -45.8592457 -23.2063243)",,,,
1453977291,1453977303,0,132114040,False,,Rua Fênix,residential,True,55.659,0.003080932700554342,0.998677051549412,"LINESTRING (-45.8583367 -23.202825, -45.8587901 -23.2025477)",,,,
1453977291,1453987112,0,310701931,False,,Rua Orion,residential,True,70.179,0.012165165046190793,0.9987203105249625,"LINESTRING (-45.8583367 -23.202825, -45.8587304 -23.2033421)",,,,
1453977291,1453979232,0,819285517,False,,Rua Fênix,residential,False,53.743,0.004268945787700708,0.999079943331927,"LINESTRING (-45.8583367 -23.202825, -45.8580947 -23.2032541)",,,,
1453977291,7650927101,0,877799613,False,,Rua Orion,residential,False,14.202,0.0044192281480426405,0.998390519578074,"LINESTRING (-45.8583367 -23.202825, -45.8582515 -23.2027241)",,,,
1453977294,1453977295,0,448342021,False,,Rua Odete Mimessi,residential,True,56.323,0.0007422391185043537,0.9993128670564194,"LINESTRING (-45.8575353 -23.2018654, -45.8572117 -23.2014554)",,,,
1453977294,8167145019,0,819285518,True,,Rua Orion,residential,False,91.101,0.0033171516423310984,0.9997078480160523,"LINESTRING (-45.8575353 -23.2018654, -45.8580834 -23.2025115)",,,,
1453977295,1453977294,0,448342021,False,,Rua Odete Mimessi,residential,False,56.323,0.0014376488793420652,,"LINESTRING (-45.8572117 -23.2014554, -45.8575353 -23.2018654)",,,,
1453977295,1453987151,0,448342021,False,,Rua Odete Mimessi,residential,True,52.361,0.0021761770232440816,0.9992562312052087,"LINESTRING (-45.8572117 -23.2014554, -45.8569075 -23.2010765)",,,,
