u,v,key,osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,junction,bridge
3179135178,3179135172,0,312091259,False,,residential,,True,22.736,"LINESTRING (-45.8475721 -23.2124547, -45.8476444 -23.2124532, -45.847747 -23.2124691, -45.8477925 -23.212476)",0.0030027344526278423,,,
3179135178,5327748865,0,551694054,False,Rua Bom Jesus,residential,,False,85.06,"LINESTRING (-45.8475721 -23.2124547, -45.8475794 -23.2124107, -45.8476353 -23.2122039, -45.8478302 -23.2117292)",0.0066695998465721275,0.9991482339215016,,
3179135178,5327748868,0,551694054,False,Rua Bom Jesus,residential,,True,25.804,"LINESTRING (-45.8475721 -23.2124547, -45.8475029 -23.2125355, -45.8473936 -23.2126168)",0.006231054738517424,0.9989713268690926,,
3179135182,3179135184,0,551694054,False,Rua Bom Jesus,residential,,True,175.568,"LINESTRING (-45.8471384 -23.2129073, -45.8454223 -23.2129814)",0.00045939411611053396,0.9997164005420923,,
3179135182,5327748850,0,551694050,False,,residential,,False,109.98,"LINESTRING (-45.8471384 -23.2129073, -45.8470927 -23.213056, -45.8470483 -23.2131785, -45.846994 -23.213394, -45.8469397 -23.2136435, -45.8469002 -23.2138704)",0.0021139722632259944,0.9965183185608214,,
3179135182,5327748868,0,551694054,False,Rua Bom Jesus,residential,,False,41.518,"LINESTRING (-45.8471384 -23.2129073, -45.8472419 -23.212792, -45.8473016 -23.2127228, -45.8473936 -23.2126168)",0.003794367600337749,0.9994106492378243,,
3179135184,3179135182,0,551694054,False,Rua Bom Jesus,residential,,False,175.568,"LINESTRING (-45.8454223 -23.2129814, -45.8471384 -23.2129073)",0.0004366142425843918,,,
3179135184,5355099061,0,551718249,False,,residential,,True,61.771,"LINESTRING (-45.8454223 -23.2129814, -45.8454141 -23.2129055, -45.8454493 -23.2126901, -45.845538 -23.2124417)",0.0033978459351593675,0.9994852484560665,,
3179135184,7808796936,0,551966727,False,,residential,,False,79.379,"LINESTRING (-45.8454223 -23.2129814, -45.8454143 -23.2130351, -45.84541 -23.2130859, -45.845412 -23.2131603, -45.8454363 -23.213298, -45.8454444 -23.2134096, -45.8454727 -23.2135119, -45.8454891 -23.2135762, -45.845496 -23.2136405, -45.8454849 -23.2136861)",0.0017927760465073898,0.9992831640161207,,
3179135189,1454044978,0,312071907,False,Rua Professor Waldemar Ramos,residential,,True,57.337,"LINESTRING (-45.856374 -23.2102489, -45.8564079 -23.2107636)",0.002100304339110309,,,
3359546072,1454052794,0,132124067,True,,residential,,False,2.396,"LINESTRING (-45.8436484 -23.2160297, -45.8436683 -23.2160183)",0.004330453957319629,,roundabout,
3359546085,1454052675,0,132122682,True,,residential,,False,6.5649999999999995,"LINESTRING (-45.8435632 -23.2126738, -45.8435549 -23.212704, -45.8435389 -23.2127277)",0.16389207807118256,,roundabout,
3370554246,1454067838,0,132124859,False,Rua Cristiane Quitéria Oliveira Porto,residential,,False,9.884,"LINESTRING (-45.841297 -23.2140071, -45.8412058 -23.2139775)",0.01759973028629745,,,
3370554246,1454061025,0,330090729,True,Avenida Madre Tereza de Calcutá,residential,,False,137.899,"LINESTRING (-45.841297 -23.2140071, -45.8411153 -23.214269, -45.8410415 -23.2144046, -45.8409919 -23.2145722, -45.8409228 -23.2151731)",0.0038339828851555935,,,
3370554247,1454060955,0,132124863,False,Rua Paulo L Cursino,residential,,False,27.681,"LINESTRING (-45.841437 -23.2133554, -45.841706 -23.2133262)",0.004191496728810162,,,
3370554247,1454067867,0,330089457,False,Rua Paulo L Cursino,residential,,False,124.431,"LINESTRING (-45.841437 -23.2133554, -45.8402262 -23.2134736)",0.0021139722632259944,,,
3370554248,1454060955,0,132124504,True,Rua Me. Tereza de Calcuta,residential,,False,24.676,"LINESTRING (-45.8415592 -23.2135024, -45.841706 -23.2133262)",0.056594317788347635,,,
3370554248,3370554247,0,957702027,True,,residential,,False,23.166999999999998,"LINESTRING (-45.8415592 -23.2135024, -45.8415584 -23.2134484, -45.8415424 -23.2134103, -45.8415094 -23.2133809, -45.841437 -23.2133554)",0.004209720627631075,,,
3370572767,1454047376,0,132122682,True,,residential,,False,13.824000000000002,"LINESTRING (-45.8433906 -23.2127348, -45.8433795 -23.2127253, -45.8433644 -23.2127014, -45.8433574 -23.2126746, -45.8433592 -23.2126471, -45.8433694 -23.2126211)",0.1021859566635686,,roundabout,
3370572767,3370554246,0,330090729,True,Avenida Madre Tereza de Calcutá,residential,,False,267.013,"LINESTRING (-45.8433906 -23.2127348, -45.8433249 -23.2127504, -45.8432221 -23.2127771, -45.8428252 -23.212896, -45.8421432 -23.2131271, -45.8420105 -23.2131912, -45.8418837 -23.2132867, -45.8417518 -23.2134234, -45.841297 -23.2140071)",0.020235491823977953,,,
3370572769,3359546085,0,132122682,True,,residential,,False,16.812,"LINESTRING (-45.8434655 -23.2125714, -45.843494 -23.2125765, -45.8435238 -23.2125914, -45.8435467 -23.2126143, -45.8435603 -23.2126428, -45.8435632 -23.2126738)",0.0031162866983762507,,roundabout,
3370572769,1454047425,0,330090730,True,Avenida Lívio Veneziani,residential,,False,39.275,"LINESTRING (-45.8434655 -23.2125714, -45.8435993 -23.2125119, -45.8438039 -23.2124044)",0.15977803291236126,,,
4453703042,1453950293,0,132214755,False,Rua Raul Franco Martins,residential,,True,85.06,"LINESTRING (-45.8639296 -23.1995818, -45.8639126 -23.198817)",0.007750548235622862,,,
4453703042,4453703041,0,448350834,True,,residential,,False,33.597,"LINESTRING (-45.8639296 -23.1995818, -45.8639321 -23.1996739, -45.8639404 -23.1997237, -45.8639619 -23.1997531, -45.8640059 -23.199759, -45.8640339 -23.1997495, -45.8640778 -23.1997108)",0.0013093871302826525,,,
5241897980,1455133624,0,472739642,True,Avenida dos Astronautas,secondary,60,False,13.887,"LINESTRING (-45.8607551 -23.2057391, -45.860633 -23.2057939)",0.08183686724108054,,,
5241897980,1446671018,0,132114032,True,Rua Orion,residential,,False,28.68,"LINESTRING (-45.8607551 -23.2057391, -45.8606719 -23.2056989, -45.8605262 -23.2055917)",0.004357906498986811,,,
5306968296,7352719588,0,"[871066961, 786374204]",True,Avenida Madre Tereza de Calcutá,secondary,,False,127.556,"LINESTRING (-45.8381695 -23.2178138, -45.8383445 -23.2176239, -45.8384076 -23.2175623, -45.838653 -23.2173713, -45.8387589 -23.2172456, -45.8388099 -23.2171679, -45.8388791 -23.2169071)",0.002100304339110309,0.9998682179632497,,
5327748850,3179135182,0,551694050,False,,residential,,True,109.98,"LINESTRING (-45.8469002 -23.2138704, -45.8469397 -23.2136435, -45.846994 -23.213394, -45.8470483 -23.2131785, -45.8470927 -23.213056, -45.8471384 -23.2129073)",0.002100304339110309,,,
5327748855,5327748865,0,551694051,False,,residential,,False,102.519,"LINESTRING (-45.8470656 -23.2118652, -45.8471248 -23.2118856, -45.8471838 -23.2118829, -45.8472309 -23.2118538, -45.8472507 -23.211788, -45.8472803 -23.2116814, -45.8473173 -23.2116066, -45.8473514 -23.211591, -45.8474014 -23.2116009, -45.8475172 -23.2116451, -45.8478302 -23.2117292)",0.008390434882972196,0.9983210614562907,,
5327748855,5355099061,0,"[551718249, 551694051]",False,,residential,,"[False, True]",230.89799999999997,"LINESTRING (-45.8470656 -23.2118652, -45.8469719 -23.2117534, -45.8469015 -23.2116357, -45.8468488 -23.2115642, -45.8468203 -23.2115528, -45.8467828 -23.2115547, -45.8467201 -23.2115686, -45.8459211 -23.2116826, -45.8458467 -23.2117485, -45.8457696 -23.2118557, -45.8456703 -23.2120382, -45.8455585 -23.2123568, -45.845538 -23.2124417)",0.003914569399644027,0.9994978192913392,,
5327748855,5355099049,0,"[551694052, 551694053]",False,,residential,,"[False, True]",76.636,"LINESTRING (-45.8470656 -23.2118652, -45.8470285 -23.2119604, -45.8469779 -23.2120878, -45.8469559 -23.2121491, -45.8469185 -23.2124281, -45.8469062 -23.2125343)",0.001732029717104344,0.9997018164279011,,
5327748865,5327748855,0,551694051,False,,residential,,True,102.519,"LINESTRING (-45.8478302 -23.2117292, -45.8475172 -23.2116451, -45.8474014 -23.2116009, -45.8473514 -23.211591, -45.8473173 -23.2116066, -45.8472803 -23.2116814, -45.8472507 -23.211788, -45.8472309 -23.2118538, -45.8471838 -23.2118829, -45.8471248 -23.2118856, -45.8470656 -23.2118652)",0.007669451885869796,,,
5327748865,3179135178,0,551694054,False,Rua Bom Jesus,residential,,True,85.06,"LINESTRING (-45.8478302 -23.2117292, -45.8476353 -23.2122039, -45.8475794 -23.2124107, -45.8475721 -23.2124547)",0.005257594809833616,,,
5327748865,5327748873,0,551694057,False,Estrada Núcleo Congelado Bom Jesus,residential,,False,16.939,"LINESTRING (-45.8478302 -23.2117292, -45.8478505 -23.2116771, -45.8478917 -23.2115878)",0.01562041961828742,0.9969386948554422,,
5327748868,5355099049,0,551694053,False,,residential,,False,50.716,"LINESTRING (-45.8473936 -23.2126168, -45.8473031 -23.2125928, -45.8471087 -23.2125638, -45.8469994 -23.2125447, -45.8469062 -23.2125343)",0.00038194254612165064,0.9997732570758769,,
5327748868,3179135178,0,551694054,False,Rua Bom Jesus,residential,,False,25.804,"LINESTRING (-45.8473936 -23.2126168, -45.8475029 -23.2125355, -45.8475721 -23.2124547)",0.006196125599110674,,,
5327748868,3179135182,0,551694054,False,Rua Bom Jesus,residential,,True,41.518,"LINESTRING (-45.8473936 -23.2126168, -45.8473016 -23.2127228, -45.8472419 -23.212792, -45.8471384 -23.2129073)",0.0038444833220952625,,,
5327748873,3179135174,0,551694056,False,Avenida dos Tambaras,residential,,False,30.391,"LINESTRING (-45.8478917 -23.2115878, -45.8479926 -23.2113307)",0.02273067466964057,,,
5327748873,7809899485,0,836786878,False,Rua Bom Jesus,residential,,False,7.069,"LINESTRING (-45.8478917 -23.2115878, -45.8479582 -23.2116053)",0.04092052275687665,0.9971468050885822,,
5327748873,5327748879,0,551694055,False,Rua Bom Jesus,residential,,False,120.79,"LINESTRING (-45.8478917 -23.2115878, -45.8477098 -23.2115249, -45.8476505 -23.2114727, -45.8475913 -23.2113162, -45.847537 -23.2110576, -45.8475296 -23.2107695, -45.8475228 -23.2106547)",0.10652441294903715,0.9846650687164499,,
5327748873,5327748865,0,551694057,False,Estrada Núcleo Congelado Bom Jesus,residential,,True,16.939,"LINESTRING (-45.8478917 -23.2115878, -45.8478505 -23.2116771, -45.8478302 -23.2117292)",0.013501099508562195,,,
5327748879,1454008402,0,1218915306,False,Avenida Lívio Veneziani,residential,,True,9.858,"LINESTRING (-45.8475228 -23.2106547, -45.8476122 -23.2106214)",0.13131764763033132,,,
5327748879,5327748873,0,551694055,False,Rua Bom Jesus,residential,,True,120.79000000000002,"LINESTRING (-45.8475228 -23.2106547, -45.8475296 -23.2107695, -45.847537 -23.2110576, -45.8475913 -23.2113162, -45.8476505 -23.2114727, -45.8477098 -23.2115249, -45.8478917 -23.2115878)",0.06627509173484653,,,
5327748879,5327748882,0,"[399152322, 1218915306, 399152323]",False,Avenida Lívio Veneziani,residential,,False,298.784,"LINESTRING (-45.8475228 -23.2106547, -45.8472205 -23.2107092, -45.8467438 -23.2107684, -45.845926 -23.2108715, -45.8457469 -23.2109157, -45.845566 -23.2109795, -45.8454339 -23.2110371, -45.8453595 -23.2110779, -45.8450699 -23.2113098, -45.8448339 -23.2114987)",0.15888506187013648,0.8223247973803837,,yes
5327748882,1454047338,0,399152323,False,Avenida Lívio Veneziani,residential,,False,34.147999999999996,"LINESTRING (-45.8448339 -23.2114987, -45.8447062 -23.2115975, -45.8445979 -23.2117146)",0.15634282798461901,,,
5327748882,5327748879,0,"[399152322, 399152323, 1218915306]",False,Avenida Lívio Veneziani,residential,,True,298.784,"LINESTRING (-45.8448339 -23.2114987, -45.8450699 -23.2113098, -45.8453595 -23.2110779, -45.8454339 -23.2110371, -45.845566 -23.2109795, -45.8457469 -23.2109157, -45.845926 -23.2108715, -45.8467438 -23.2107684, -45.8472205 -23.2107092, -45.8475228 -23.2106547)",0.15760027700326207,,,yes
5327748882,5327748890,0,551694058,False,,residential,,False,166.33700000000002,"LINESTRING (-45.8448339 -23.2114987, -45.8447171 -23.2114208, -45.844457 -23.2111932, -45.8441681 -23.2109693, -45.8439658 -23.2107872, -45.8438007 -23.2106507, -45.843747 -23.2105786, -45.8437057 -23.2105027, -45.8437057 -23.2104534)",0.0021139722632259944,0.9956895414590387,,
5327748890,5327748882,0,551694058,False,,residential,,True,166.337,"LINESTRING (-45.8437057 -23.2104534, -45.8437057 -23.2105027, -45.843747 -23.2105786, -45.8438007 -23.2106507, -45.8439658 -23.2107872, -45.8441681 -23.2109693, -45.844457 -23.2111932, -45.8447171 -23.2114208, -45.8448339 -23.2114987)",0.002100304339110309,,,
5327748891,5327749439,0,132124877,False,Rua Brejauveira,residential,,False,166.283,"LINESTRING (-45.8410992 -23.2105086, -45.8406948 -23.2106349, -45.8406184 -23.2106706, -45.8401718 -23.2109387, -45.8401001 -23.2109991, -45.839738 -23.2112937)",0.014606454904962367,0.9796908305015737,,
5327748891,1454067932,0,132124877,False,Rua Brejauveira,residential,,True,153.95700000000002,"LINESTRING (-45.8410992 -23.2105086, -45.8414861 -23.2104648, -45.842055 -23.2103979, -45.8421687 -23.2104087, -45.8422713 -23.2104371, -45.8423531 -23.2104851, -45.842451 -23.2105579, -45.8425219 -23.210621)",0.018574708873216335,,,
5327748891,5327748900,0,551694059,False,,residential,,False,121.22200000000001,"LINESTRING (-45.8410992 -23.2105086, -45.8410597 -23.2103737, -45.8409704 -23.2100809, -45.8409289 -23.2100229, -45.8408625 -23.2099736, -45.8407961 -23.2099514, -45.8406714 -23.2099256, -45.8405386 -23.209904, -45.8404387 -23.2098836, -45.8403347 -23.2098615)",0.0021139722632259944,0.9964817127718278,,
5327748900,5327748891,0,551694059,False,,residential,,True,121.22200000000001,"LINESTRING (-45.8403347 -23.2098615, -45.8404387 -23.2098836, -45.8405386 -23.209904, -45.8406714 -23.2099256, -45.8407961 -23.2099514, -45.8408625 -23.2099736, -45.8409289 -23.2100229, -45.8409704 -23.2100809, -45.8410597 -23.2103737, -45.8410992 -23.2105086)",0.002100304339110309,,,
5327749325,5327749329,0,551694065,False,,residential,,False,122.254,"LINESTRING (-45.8401322 -23.2047869, -45.8398607 -23.2051628, -45.8397936 -23.2052701, -45.8396753 -23.2055244, -45.8395837 -23.2057576)",0.010478741822025404,0.9849917280630659,,
5327749325,1454067932,0,1135242008,False,,unclassified,,True,911.101,"LINESTRING (-45.8401322 -23.2047869, -45.8411656 -23.2053631, -45.8413218 -23.2054611, -45.8422177 -23.2060688, -45.8431269 -23.2066111, -45.8432563 -23.2066817, -45.8433663 -23.2067701, -45.8434629 -23.2068829, -45.8436037 -23.2070672, -45.84365 -23.20722, -45.8436546 -23.2074407, -45.8436412 -23.2077001, -45.8436741 -23.2078413, -45.8437291 -23.2080052, -45.8438842 -23.20832, -45.8440952 -23.2086295, -45.8441281 -23.2087115, -45.8441314 -23.2088088, -45.8440825 -23.2088902, -45.8440022 -23.208971, -45.8437418 -23.2091725, -45.8435708 -23.2093561, -45.8434588 -23.2095207, -45.8433396 -23.2098323, -45.8432984 -23.209901, -45.8432251 -23.2100287, -45.8430899 -23.2101962, -45.8429712 -23.2103304, -45.8428234 -23.2104726, -45.8427708 -23.2105078, -45.8426872 -23.2105505, -45.8425961 -23.2105908, -45.8425219 -23.210621)",0.012465146793505003,,,
5327749329,5327749325,0,551694065,False,,residential,,True,122.254,"LINESTRING (-45.8395837 -23.2057576, -45.8396753 -23.2055244, -45.8397936 -23.2052701, -45.8398607 -23.2051628, -45.8401322 -23.2047869)",0.010410402201446978,,,
5327749329,5327749347,0,551694066,False,,residential,,False,156.06300000000002,"LINESTRING (-45.8395837 -23.2057576, -45.8395133 -23.2057653, -45.8394463 -23.2057591, -45.8393752 -23.205728, -45.839048 -23.2055172, -45.8389708 -23.2054673, -45.8387328 -23.2053446, -45.8386289 -23.2052916, -45.8384203 -23.2051585, -45.8382842 -23.2050642)",0.006314580941446613,0.9910588893653869,,
5327749329,5327749330,0,551694066,False,,residential,,True,144.758,"LINESTRING (-45.8395837 -23.2057576, -45.8396126 -23.2058346, -45.8396763 -23.2059197, -45.8397487 -23.2059801, -45.8399016 -23.2060817, -45.8403133 -23.2063264, -45.8405319 -23.2064275, -45.8407009 -23.206515)",0.0021139722632259944,0.9967484402827395,,
5327749330,5327749329,0,551694066,False,,residential,,False,144.75799999999998,"LINESTRING (-45.8407009 -23.206515, -45.8405319 -23.2064275, -45.8403133 -23.2063264, -45.8399016 -23.2060817, -45.8397487 -23.2059801, -45.8396763 -23.2059197, -45.8396126 -23.2058346, -45.8395837 -23.2057576)",0.002100304339110309,,,
5327749346,5327749347,0,551694066,False,,residential,,True,24.535,"LINESTRING (-45.8380964 -23.2049268, -45.838201 -23.2050007, -45.8382842 -23.2050642)",0.002100304339110309,0.9969682625699432,,
5327749347,5327749346,0,551694066,False,,residential,,False,24.535,"LINESTRING (-45.8382842 -23.2050642, -45.838201 -23.2050007, -45.8380964 -23.2049268)",0.0021139722632259944,,,
5327749347,5327749329,0,551694066,False,,residential,,True,156.06300000000002,"LINESTRING (-45.8382842 -23.2050642, -45.8384203 -23.2051585, -45.8386289 -23.2052916, -45.8387328 -23.2053446, -45.8389708 -23.2054673, -45.839048 -23.2055172, -45.8393752 -23.205728, -45.8394463 -23.2057591, -45.8395133 -23.2057653, -45.8395837 -23.2057576)",0.006273577169099557,,,
5327749347,5327749362,0,551694067,False,,residential,,False,230.93900000000002,"LINESTRING (-45.8382842 -23.2050642, -45.8381528 -23.2051517, -45.8380515 -23.2052511, -45.8379409 -23.2054426, -45.8378389 -23.205593, -45.8377169 -23.2057224, -45.8376177 -23.2057927, -45.8374728 -23.2058777, -45.8373481 -23.2059369, -45.8372153 -23.2060059, -45.8371121 -23.2060898, -45.837047 -23.2061939, -45.8369991 -23.2063517, -45.8369645 -23.2065144, -45.8369384 -23.2065594, -45.8368941 -23.2065988)",0.0021139722632259944,0.9969682625699432,,
5327749362,5327749347,0,551694067,False,,residential,,True,230.939,"LINESTRING (-45.8368941 -23.2065988, -45.8369384 -23.2065594, -45.8369645 -23.2065144, -45.8369991 -23.2063517, -45.837047 -23.2061939, -45.8371121 -23.2060898, -45.8372153 -23.2060059, -45.8373481 -23.2059369, -45.8374728 -23.2058777, -45.8376177 -23.2057927, -45.8377169 -23.2057224, -45.8378389 -23.205593, -45.8379409 -23.2054426, -45.8380515 -23.2052511, -45.8381528 -23.2051517, -45.8382842 -23.2050642)",0.002100304339110309,,,
5327749439,1454067970,0,"[132124877, 132139415]",False,Rua Brejauveira,residential,,False,324.364,"LINESTRING (-45.839738 -23.2112937, -45.8395898 -23.2114373, -45.8390091 -23.2120351, -45.8387724 -23.2122914, -45.8387207 -23.2123414, -45.8386496 -23.2124067, -45.8384947 -23.2125127, -45.8382386 -23.212623, -45.8381367 -23.2126809, -45.837389 -23.2132189)",0.008401217356441237,,,
5327749439,5327748891,0,132124877,False,Rua Brejauveira,residential,,True,166.28300000000002,"LINESTRING (-45.839738 -23.2112937, -45.8401001 -23.2109991, -45.8401718 -23.2109387, -45.8406184 -23.2106706, -45.8406948 -23.2106349, -45.8410992 -23.2105086)",0.01451077943615257,,,
5327749439,5327749445,0,551694071,False,Rua Um,residential,,False,118.72700000000002,"LINESTRING (-45.839738 -23.2112937, -45.8396067 -23.2111787, -45.8394638 -23.2110684, -45.8392645 -23.2109128, -45.8391707 -23.2108734, -45.8390949 -23.2108666, -45.8390544 -23.2108742, -45.8387491 -23.2109317)",0.004218832577041532,0.9938020902465275,,
5327749445,5327749439,0,551694071,False,Rua Um,residential,,True,118.727,"LINESTRING (-45.8387491 -23.2109317, -45.8390544 -23.2108742, -45.8390949 -23.2108666, -45.8391707 -23.2108734, -45.8392645 -23.2109128, -45.8394638 -23.2110684, -45.8396067 -23.2111787, -45.839738 -23.2112937)",0.004191496728810162,,,
5327749445,5327749486,0,551694072,False,,residential,,False,140.353,"LINESTRING (-45.8387491 -23.2109317, -45.8385375 -23.2110473, -45.8380267 -23.2113621, -45.8379402 -23.2114003, -45.8378544 -23.2114231, -45.8377256 -23.2114572, -45.8376706 -23.2114854, -45.8375774 -23.2115686)",0.0021139722632259944,0.9969634468828017,,
5327749486,5327749445,0,551694072,False,,residential,,True,140.353,"LINESTRING (-45.8375774 -23.2115686, -45.8376706 -23.2114854, -45.8377256 -23.2114572, -45.8378544 -23.2114231, -45.8379402 -23.2114003, -45.8380267 -23.2113621, -45.8385375 -23.2110473, -45.8387491 -23.2109317)",0.002100304339110309,,,
5327749494,1454067970,0,551694073,False,Rua Brejauveira,residential,,True,148.67200000000003,"LINESTRING (-45.8360117 -23.2134144, -45.8361239 -23.2134589, -45.8362333 -23.2134908, -45.8364163 -23.2135171, -45.8366393 -23.2134908, -45.836868 -23.2134173, -45.8370566 -23.2133279, -45.8371811 -23.2132793, -45.837389 -23.2132189)",0.002100304339110309,,,
5327789960,1454067981,0,551698748,False,,residential,,False,91.441,"LINESTRING (-45.8362732 -23.2161924, -45.8362088 -23.2161351, -45.836182 -23.2161018, -45.8361579 -23.2160482, -45.8361347 -23.2160183, -45.8360781 -23.2159687, -45.8359721 -23.2158904, -45.8359004 -23.2158491, -45.8356905 -23.2157758, -45.8355624 -23.2157407)",0.002100304339110309,,,
5327789969,3179135172,0,312091257,False,Rua Hilário Santana,residential,,False,230.18200000000002,"LINESTRING (-45.8474371 -23.2145198, -45.8474443 -23.2144307, -45.8477925 -23.212476)",0.05888431503324278,,,
5327789969,5333797555,0,"[312091257, 132120441]",False,Rua Hilário Santana,residential,,True,43.745999999999995,"LINESTRING (-45.8474371 -23.2145198, -45.8474194 -23.2147369, -45.8474444 -23.2149111)",0.054298580942573005,0.9808745977650778,,
5327789969,7808796943,0,551698749,False,,residential,,False,267.185,"LINESTRING (-45.8474371 -23.2145198, -45.8472235 -23.214489, -45.8470744 -23.214489, -45.8469413 -23.214488, -45.8467973 -23.2145027, -45.8465887 -23.2145356, -45.8462728 -23.2145904, -45.8455632 -23.2146817, -45.8454873 -23.2146598, -45.8454484 -23.2146252, -45.8453686 -23.2143985, -45.8453149 -23.2141627, -45.8453176 -23.2141292, -45.8453257 -23.2141027)",0.008861143002934047,0.9970639287035403,,
5333797419,7812391870,0,552444318,True,Avenida Domingos Maldonado Campoy,residential,,False,29.024,"LINESTRING (-45.8515306 -23.2162735, -45.8514779 -23.2163333, -45.8513687 -23.2164876)",0.017664758855816434,0.998715809585713,,
5333797419,5333797550,0,552444321,True,,residential,,False,9.102,"LINESTRING (-45.8515306 -23.2162735, -45.8515061 -23.2162623, -45.8514873 -23.2162447, -45.8514685 -23.2162177)",0.00705902720828094,0.9996266770735996,roundabout,
5333797527,1454044963,0,312071903,True,Avenida dos Astronautas,secondary,60,False,127.095,"LINESTRING (-45.8554647 -23.2162877, -45.8560278 -23.2156297, -45.8561979 -23.2153668)",0.05932742755200076,,,
5333797537,5333797527,0,552444319,True,Avenida Domingos Maldonado Campoy,residential,,False,400.561,"LINESTRING (-45.8516113 -23.2161464, -45.8519065 -23.2161939, -45.8525106 -23.2162768, -45.852581 -23.216275, -45.8526464 -23.216263, -45.8530207 -23.216123, -45.8530905 -23.2161036, -45.8531772 -23.2160901, -45.8532868 -23.2160817, -45.8536883 -23.2161284, -45.8548482 -23.2162655, -45.8552513 -23.216315, -45.8553179 -23.2163138, -45.855379 -23.2163065, -45.8554647 -23.2162877)",0.02523106925560026,,,
5333797537,1454021656,0,552444321,True,,residential,,False,11.199,"LINESTRING (-45.8516113 -23.2161464, -45.8516277 -23.2161666, -45.851636 -23.2161906, -45.8516353 -23.2162157, -45.8516256 -23.2162393)",0.0036858920121180237,,roundabout,
5333797538,7812611868,0,837092158,False,Rua Jacomo Bertti,residential,,False,68.715,"LINESTRING (-45.8518915 -23.2153578, -45.8516095 -23.2159188)",0.002100304339110309,0.99646836986351,,
5333797539,7812611868,0,552444320,True,Rua Jacomo Bertti,residential,,False,26.892,"LINESTRING (-45.8515113 -23.2161368, -45.8515115 -23.2160811, -45.8515411 -23.2160182, -45.8516095 -23.2159188)",0.004218832577041532,0.9997157657311558,,
5333797539,5333797540,0,552444321,True,,residential,,False,8.206,"LINESTRING (-45.8515113 -23.2161368, -45.8515361 -23.2161274, -45.8515628 -23.2161259, -45.8515886 -23.2161323)",0.02475280038713949,0.9997402798871435,roundabout,
5333797540,5333797537,0,552444321,True,,residential,,False,2.8,"LINESTRING (-45.8515886 -23.2161323, -45.8516113 -23.2161464)",0.028930629191833968,,roundabout,
5333797550,5333797539,0,552444321,True,,residential,,False,10.397,"LINESTRING (-45.8514685 -23.2162177, -45.8514723 -23.2161982, -45.8514777 -23.2161741, -45.8514911 -23.2161529, -45.8515113 -23.2161368)",0.028985300888296706,,roundabout,
5333797555,1454021591,0,132120441,False,Rua Hilário Santana,residential,,True,271.576,"LINESTRING (-45.8474444 -23.2149111, -45.8477721 -23.2173348)",0.05244321990544222,,,
5333797555,5333797556,0,552444322,False,,residential,,False,65.025,"LINESTRING (-45.8474444 -23.2149111, -45.8468125 -23.2149798)",0.0021139722632259944,0.9959567845366748,,
5333797555,5327789969,0,"[132120441, 312091257]",False,Rua Hilário Santana,residential,,False,43.745999999999995,"LINESTRING (-45.8474444 -23.2149111, -45.8474194 -23.2147369, -45.8474371 -23.2145198)",0.05586180548088248,,,
5333797556,5333797555,0,552444322,False,,residential,,True,65.025,"LINESTRING (-45.8468125 -23.2149798, -45.8474444 -23.2149111)",0.0021003043391103087,,,
5355099049,5327748855,0,"[551694052, 551694053]",False,,residential,,"[False, True]",76.636,"LINESTRING (-45.8469062 -23.2125343, -45.8469185 -23.2124281, -45.8469559 -23.2121491, -45.8469779 -23.2120878, -45.8470285 -23.2119604, -45.8470656 -23.2118652)",0.0016895072865222118,,,
5355099049,5327748868,0,551694053,False,,residential,,True,50.716,"LINESTRING (-45.8469062 -23.2125343, -45.8469994 -23.2125447, -45.8471087 -23.2125638, -45.8473031 -23.2125928, -45.8473936 -23.2126168)",0.0004107970525880973,,,
5355099049,5355099061,0,554948542,False,,residential,,False,140.8,"LINESTRING (-45.8469062 -23.2125343, -45.8468015 -23.2125164, -45.8466607 -23.2124868, -45.8465233 -23.2124615, -45.8463798 -23.2124437, -45.846312 -23.2124412, -45.8462262 -23.2124406, -45.8461504 -23.2124381, -45.8460628 -23.2124382, -45.845856 -23.2124402, -45.845538 -23.2124417)",3.644779764182749e-05,0.9998929217800199,,
5355099061,3179135184,0,551718249,False,,residential,,False,61.771,"LINESTRING (-45.845538 -23.2124417, -45.8454493 -23.2126901, -45.8454141 -23.2129055, -45.8454223 -23.2129814)",0.0026070046592434654,,,
5355099061,5327748855,0,"[551718249, 551694051]",False,,residential,,"[False, True]",230.898,"LINESTRING (-45.845538 -23.2124417, -45.8455585 -23.2123568, -45.8456703 -23.2120382, -45.8457696 -23.2118557, -45.8458467 -23.2117485, -45.8459211 -23.2116826, -45.8467201 -23.2115686, -45.8467828 -23.2115547, -45.8468203 -23.2115528, -45.8468488 -23.2115642, -45.8469015 -23.2116357, -45.8469719 -23.2117534, -45.8470656 -23.2118652)",0.004691742751444243,,,
5355099061,5355099049,0,554948542,False,,residential,,True,140.8,"LINESTRING (-45.845538 -23.2124417, -45.845856 -23.2124402, -45.8460628 -23.2124382, -45.8461504 -23.2124381, -45.8462262 -23.2124406, -45.846312 -23.2124412, -45.8463798 -23.2124437, -45.8465233 -23.2124615, -45.8466607 -23.2124868, -45.8468015 -23.2125164, -45.8469062 -23.2125343)",3.644779764182749e-05,,,
