u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ebc,vulnerability,geometry,junction,ref,bridge
5333797556,5333797555,0,552444322,False,,,residential,,True,65.025,0.0018448261485866757,,"LINESTRING (-45.8468125 -23.2149798, -45.8474444 -23.2149111)",,,
5355099049,5327748855,0,"[551694052, 551694053]",False,,,residential,,"[False, True]",76.636,0.0013821720077452587,,"LINESTRING (-45.8469062 -23.2125343, -45.8469185 -23.2124281, -45.8469559 -23.2121491, -45.8469779 -23.2120878, -45.8470285 -23.2119604, -45.8470656 -23.2118652)",,,
5355099049,5327748868,0,551694053,False,,,residential,,True,50.716,0.00046265414084141677,,"LINESTRING (-45.8469062 -23.2125343, -45.8469994 -23.2125447, -45.8471087 -23.2125638, -45.8473031 -23.2125928, -45.8473936 -23.2126168)",,,
5355099049,5355099061,0,554948542,False,,,residential,,False,140.8,2.7793990939158956e-05,0.9999122827540865,"LINESTRING (-45.8469062 -23.2125343, -45.8468015 -23.2125164, -45.8466607 -23.2124868, -45.8465233 -23.2124615, -45.8463798 -23.2124437, -45.846312 -23.2124412, -45.8462262 -23.2124406, -45.8461504 -23.2124381, -45.8460628 -23.2124382, -45.845856 -23.2124402, -45.845538 -23.2124417)",,,
5355099061,3179135184,0,551718249,False,,,residential,,False,61.771,0.0022763857620649083,,"LINESTRING (-45.845538 -23.2124417, -45.8454493 -23.2126901, -45.8454141 -23.2129055, -45.8454223 -23.2129814)",,,
5355099061,5327748855,0,"[551718249, 551694051]",False,,,residential,,"[False, True]",230.898,0.0038591956419022208,,"LINESTRING (-45.845538 -23.2124417, -45.8455585 -23.2123568, -45.8456703 -23.2120382, -45.8457696 -23.2118557, -45.8458467 -23.2117485, -45.8459211 -23.2116826, -45.8467201 -23.2115686, -45.8467828 -23.2115547, -45.8468203 -23.2115528, -45.8468488 -23.2115642, -45.8469015 -23.2116357, -45.8469719 -23.2117534, -45.8470656 -23.2118652)",,,
5355099061,5355099049,0,554948542,False,,,residential,,True,140.8,2.7793990939158956e-05,,"LINESTRING (-45.845538 -23.2124417, -45.845856 -23.2124402, -45.8460628 -23.2124382, -45.8461504 -23.2124381, -45.8462262 -23.2124406, -45.846312 -23.2124412, -45.8463798 -23.2124437, -45.8465233 -23.2124615, -45.8466607 -23.2124868, -45.8468015 -23.2125164, -45.8469062 -23.2125343)",,,
5355099062,5355099068,0,554948543,False,,,residential,,False,64.509,0.0018448261485866757,0.9962025939065595,"LINESTRING (-45.853314 -23.2088956, -45.8534816 -23.2089956, -45.8535037 -23.2090218, -45.8535064 -23.2090498, -45.853489 -23.2090973, -45.8534165 -23.209178, -45.8533669 -23.2092569, -45.8533508 -23.209345)",,,
5355099068,1454008412,0,132122679,False,,Avenida Lívio Veneziani,residential,,False,34.599,0.08960045277612241,,"LINESTRING (-45.8533508 -23.209345, -45.8530138 -23.2093152)",,,
5355099068,1454006745,0,132122679,False,,Avenida Lívio Veneziani,residential,,True,231.33200000000002,0.11658576081628716,,"LINESTRING (-45.8533508 -23.209345, -45.8535376 -23.2093766, -45.8540359 -23.2094657, -45.8542138 -23.209504, -45.8543587 -23.2095509, -45.8545102 -23.2096026, -45.8549005 -23.2097678, -45.8551593 -23.2098689, -45.855503 -23.2099582)",,,
5355099068,5355099062,0,554948543,False,,,residential,,True,64.50899999999999,0.0018483003974540705,,"LINESTRING (-45.8533508 -23.209345, -45.8533669 -23.2092569, -45.8534165 -23.209178, -45.853489 -23.2090973, -45.8535064 -23.2090498, -45.8535037 -23.2090218, -45.8534816 -23.2089956, -45.853314 -23.2088956)",,,
5355173586,5355174480,0,554956585,False,,,residential,,True,35.071,0.0005239167292031458,0.9996172398634491,"LINESTRING (-45.8472937 -23.2240364, -45.8476129 -23.2241523)",,,
5355173586,5355174635,0,554956589,True,,,residential,,False,37.645,0.002224015596399487,0.9998490308624756,"LINESTRING (-45.8472937 -23.2240364, -45.8471891 -23.2240019, -45.8471087 -23.2239896, -45.8470014 -23.2239921, -45.8469343 -23.2240044)",,,
5355173595,5355174463,0,554956585,False,,,residential,,False,278.798,0.0015158809570132849,0.9995935369795377,"LINESTRING (-45.8511928 -23.2253568, -45.8507404 -23.2251653, -45.8505829 -23.2251501, -45.8504266 -23.2251727, -45.8502318 -23.2251787, -45.8500457 -23.2251259, -45.8487741 -23.2246113, -45.8486509 -23.2245615)",,,
5355173595,5355174421,0,"[554956585, 554956603]",False,,,residential,,"[False, True]",225.82600000000002,0.0032117114613153977,0.9995776365262339,"LINESTRING (-45.8511928 -23.2253568, -45.8513171 -23.2254094, -45.8517221 -23.2255868, -45.8517784 -23.2255326, -45.8523534 -23.2242957, -45.8523846 -23.2242287)",,,
5355173595,5355174594,0,554956600,False,,,residential,,False,42.194,6.543168700260338e-05,0.999826753466688,"LINESTRING (-45.8511928 -23.2253568, -45.8512331 -23.2252737, -45.8513295 -23.2250749, -45.8513609 -23.2250102)",,,
5355173610,8166476405,0,1008229883,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,41.568,0.024280830484449387,0.9981243285508801,"LINESTRING (-45.8480662 -23.2222842, -45.84784 -23.2225949)",,,
5355173610,1454139110,0,132121030,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,,True,345.413,0.05232218794296673,,"LINESTRING (-45.8480662 -23.2222842, -45.8485667 -23.221681, -45.8490211 -23.2211698, -45.8495803 -23.2206435, -45.850275 -23.2199371)",,,
5355173610,5355173611,0,877741428,True,,,residential,,False,29.109,0.026569549829993294,0.99799084599201,"LINESTRING (-45.8480662 -23.2222842, -45.8481105 -23.2224158, -45.8481272 -23.2224423, -45.848195 -23.2225119)",,,
5355173611,7227933707,0,554956586,False,,,residential,,True,134.913,0.024857787413027847,0.9953425476351256,"LINESTRING (-45.848195 -23.2225119, -45.8494031 -23.2230013)",,,
5355173611,8166476405,0,877741427,True,,,residential,,False,39.507,0.027443621212903297,0.9998485335991775,"LINESTRING (-45.848195 -23.2225119, -45.8480883 -23.222491, -45.848026 -23.2224959, -45.8479495 -23.2225341, -45.84784 -23.2225949)",,,
5355173619,7227933707,0,554956586,False,,,residential,,False,198.305,0.01165148916232882,0.9980236712575384,"LINESTRING (-45.8511759 -23.2237268, -45.8494031 -23.2230013)",,,
5355173619,5355174601,0,554956586,False,,,residential,,True,75.351,0.005680049473303921,0.9997544606313096,"LINESTRING (-45.8511759 -23.2237268, -45.851766 -23.2239683, -45.8518495 -23.2240025)",,,
5355173619,5355174599,0,554956606,False,,,residential,,False,161.253,0.004211831901942782,0.999759433264298,"LINESTRING (-45.8511759 -23.2237268, -45.8512017 -23.2236766, -45.8512849 -23.2235533, -45.8516094 -23.2233142, -45.8516496 -23.2232526, -45.8517677 -23.2230061, -45.8517945 -23.2229789, -45.8518286 -23.2229599, -45.8518672 -23.2229506, -45.8519071 -23.2229519, -45.8522907 -23.2230924)",,,
5355174421,5355174601,0,554956586,False,,,residential,,False,60.186,0.0024746330200553506,0.9999010446035328,"LINESTRING (-45.8523846 -23.2242287, -45.8519302 -23.2240366, -45.8518495 -23.2240025)",,,
5355174421,5355174599,0,554956603,False,,,residential,,False,156.94899999999998,0.0024720521494681425,0.9999177526503735,"LINESTRING (-45.8523846 -23.2242287, -45.8524187 -23.2241607, -45.8527145 -23.2235706, -45.8527252 -23.2234966, -45.8526582 -23.2232847, -45.8526152 -23.2232428, -45.8522907 -23.2230924)",,,
5355174421,5355173595,0,"[554956585, 554956603]",False,,,residential,,"[False, True]",225.826,0.0031979964503103158,,"LINESTRING (-45.8523846 -23.2242287, -45.8523534 -23.2242957, -45.8517784 -23.2255326, -45.8517221 -23.2255868, -45.8513171 -23.2254094, -45.8511928 -23.2253568)",,,
5355174463,5355174480,0,554956585,False,,,residential,,False,115.41499999999999,0.0008444906354103342,0.99955862909596,"LINESTRING (-45.8486509 -23.2245615, -45.8485208 -23.2245102, -45.8476129 -23.2241523)",,,
5355174463,5355174480,1,554956588,False,,,residential,,False,204.67299999999997,0.0008444906354103342,,"LINESTRING (-45.8486509 -23.2245615, -45.8486 -23.2246428, -45.8485715 -23.2246987, -45.8485249 -23.2247432, -45.8484652 -23.2247716, -45.8483988 -23.2247808, -45.847519 -23.2247463, -45.8474806 -23.2247376, -45.8474469 -23.2247187, -45.8474209 -23.2246912, -45.8474051 -23.2246579, -45.8474011 -23.2246217, -45.8474091 -23.2245861, -45.8475807 -23.2242262, -45.8476129 -23.2241523)",,,
5355174463,5355173595,0,554956585,False,,,residential,,True,278.798,0.0015226474702835914,,"LINESTRING (-45.8486509 -23.2245615, -45.8487741 -23.2246113, -45.8500457 -23.2251259, -45.8502318 -23.2251787, -45.8504266 -23.2251727, -45.8505829 -23.2251501, -45.8507404 -23.2251653, -45.8511928 -23.2253568)",,,
5355174463,5355174583,0,554972045,False,,,residential,,True,65.988,0.002118282622535103,0.9997179522569056,"LINESTRING (-45.8486509 -23.2245615, -45.8486949 -23.2244755, -45.8488845 -23.2241042, -45.8489253 -23.2240243)",,,
5355174480,5355173586,0,554956585,False,,,residential,,False,35.071,0.00048515403826835497,,"LINESTRING (-45.8476129 -23.2241523, -45.8472937 -23.2240364)",,,
5355174480,5355174463,0,554956585,False,,,residential,,True,115.41499999999999,0.0008621348564440369,,"LINESTRING (-45.8476129 -23.2241523, -45.8485208 -23.2245102, -45.8486509 -23.2245615)",,,
5355174480,5355174463,1,554956588,False,,,residential,,True,204.673,0.0008621348564440369,,"LINESTRING (-45.8476129 -23.2241523, -45.8475807 -23.2242262, -45.8474091 -23.2245861, -45.8474011 -23.2246217, -45.8474051 -23.2246579, -45.8474209 -23.2246912, -45.8474469 -23.2247187, -45.8474806 -23.2247376, -45.847519 -23.2247463, -45.8483988 -23.2247808, -45.8484652 -23.2247716, -45.8485249 -23.2247432, -45.8485715 -23.2246987, -45.8486 -23.2246428, -45.8486509 -23.2245615)",,,
5355174558,5355174560,0,554956593,False,,,residential,,False,48.588,0.006913730430052452,0.9992059976424155,"LINESTRING (-45.8496023 -23.2236913, -45.8491669 -23.2235157)",,,
5355174558,5355174638,0,554956593,False,,,residential,,True,223.838,0.0015502098446315811,0.999862954234843,"LINESTRING (-45.8496023 -23.2236913, -45.8515419 -23.2244737, -45.8516081 -23.2245004)",,,
5355174558,5355174586,0,554956611,False,,,residential,,False,61.782000000000004,0.00365282525917895,0.9996175865733004,"LINESTRING (-45.8496023 -23.2236913, -45.8495696 -23.223756, -45.8493694 -23.2241525, -45.8493478 -23.2241953)",,,
5355174560,5355174562,0,554956593,False,,,residential,,False,50.032,0.003218064373530086,0.9996316273482299,"LINESTRING (-45.8491669 -23.2235157, -45.8487186 -23.2233348)",,,
5355174560,5355174558,0,554956593,False,,,residential,,True,48.588,0.006908196447927876,,"LINESTRING (-45.8491669 -23.2235157, -45.8496023 -23.2236913)",,,
5355174560,7227933707,0,554956612,False,,,residential,,False,62.084,0.012556861873129696,0.9988165888422423,"LINESTRING (-45.8491669 -23.2235157, -45.8491927 -23.2234572, -45.8493763 -23.2230594, -45.8494031 -23.2230013)",,,
5355174562,5355174564,0,554956593,False,,,residential,,False,102.158,0.0040377885777285434,0.9996889120802548,"LINESTRING (-45.8487186 -23.2233348, -45.8477962 -23.2229805)",,,
5355174562,5355174560,0,554956593,False,,,residential,,True,50.032,0.004097702826648879,,"LINESTRING (-45.8487186 -23.2233348, -45.8491669 -23.2235157)",,,
5355174562,5355174581,0,554972044,False,,,residential,,True,61.653,0.004437079036845567,0.9995393716595805,"LINESTRING (-45.8487186 -23.2233348, -45.8486913 -23.22339, -45.8484959 -23.2237861, -45.8484695 -23.2238398)",,,
5355174564,5355174562,0,554956593,False,,,residential,,True,102.158,0.0031411842093073063,,"LINESTRING (-45.8477962 -23.2229805, -45.8487186 -23.2233348)",,,
5355174564,1454034399,0,1008229880,True,,,residential,,False,27.857,0.005747119020486819,,"LINESTRING (-45.8477962 -23.2229805, -45.8476532 -23.2229507, -45.8475276 -23.2229597)",,,
5355174581,5355174583,0,554956597,False,,,residential,,True,50.894,0.0026858259910873712,0.9996441583833605,"LINESTRING (-45.8484695 -23.2238398, -45.8489253 -23.2240243)",,,
5355174581,8164030949,0,554956597,False,,,residential,,False,131.452,0.00023277467411545626,0.9996167094492653,"LINESTRING (-45.8484695 -23.2238398, -45.8473265 -23.2233771, -45.8472932 -23.2233614)",,,
5355174581,5355174562,0,554972044,False,,,residential,,False,61.653,0.006216796107253041,,"LINESTRING (-45.8484695 -23.2238398, -45.8484959 -23.2237861, -45.8486913 -23.22339, -45.8487186 -23.2233348)",,,
5355174583,5355174581,0,554956597,False,,,residential,,False,50.894,0.0026780420192202064,,"LINESTRING (-45.8489253 -23.2240243, -45.8484695 -23.2238398)",,,
5355174583,5355174586,0,554956597,False,,,residential,,True,47.175,0.0013796821293902927,0.9997851822549065,"LINESTRING (-45.8489253 -23.2240243, -45.8493478 -23.2241953)",,,
5355174583,5355174463,0,554972045,False,,,residential,,False,65.988,0.0020932349426054275,,"LINESTRING (-45.8489253 -23.2240243, -45.8488845 -23.2241042, -45.8486949 -23.2244755, -45.8486509 -23.2245615)",,,
5355174586,5355174583,0,554956597,False,,,residential,,False,47.175,0.0013503247264607945,,"LINESTRING (-45.8493478 -23.2241953, -45.8489253 -23.2240243)",,,
5355174586,5355174594,0,554956597,False,,,residential,,True,224.78,0.0006558223778685732,0.9998955747072457,"LINESTRING (-45.8493478 -23.2241953, -45.8512888 -23.224981, -45.8513609 -23.2250102)",,,
5355174586,5355174558,0,554956611,False,,,residential,,True,61.782000000000004,0.0036671275836830746,,"LINESTRING (-45.8493478 -23.2241953, -45.8493694 -23.2241525, -45.8495696 -23.223756, -45.8496023 -23.2236913)",,,
5355174594,5355174586,0,554956597,False,,,residential,,False,224.78,0.0006442415483105886,,"LINESTRING (-45.8513609 -23.2250102, -45.8512888 -23.224981, -45.8493478 -23.2241953)",,,
5355174594,5355174638,0,554956600,False,,,residential,,False,62.06099999999999,0.001236600980201414,0.9998906020742573,"LINESTRING (-45.8513609 -23.2250102, -45.8513988 -23.224932, -45.8515749 -23.2245687, -45.8516081 -23.2245004)",,,
5355174594,5355173595,0,554956600,False,,,residential,,True,42.194,7.585443360478798e-05,,"LINESTRING (-45.8513609 -23.2250102, -45.8513295 -23.2250749, -45.8512331 -23.2252737, -45.8511928 -23.2253568)",,,
5355174599,5355174601,0,554956600,False,,,residential,,True,110.787,1.447603694747862e-05,0.9999373448243475,"LINESTRING (-45.8522907 -23.2230924, -45.8522628 -23.22315, -45.8518901 -23.2239186, -45.8518495 -23.2240025)",,,
5355174599,5355174421,0,554956603,False,,,residential,,True,156.94899999999998,0.002467179929032687,,"LINESTRING (-45.8522907 -23.2230924, -45.8526152 -23.2232428, -45.8526582 -23.2232847, -45.8527252 -23.2234966, -45.8527145 -23.2235706, -45.8524187 -23.2241607, -45.8523846 -23.2242287)",,,
5355174599,5355173619,0,554956606,False,,,residential,,True,161.25300000000001,0.004213229873510871,,"LINESTRING (-45.8522907 -23.2230924, -45.8519071 -23.2229519, -45.8518672 -23.2229506, -45.8518286 -23.2229599, -45.8517945 -23.2229789, -45.8517677 -23.2230061, -45.8516496 -23.2232526, -45.8516094 -23.2233142, -45.8512849 -23.2235533, -45.8512017 -23.2236766, -45.8511759 -23.2237268)",,,
5355174601,5355173619,0,554956586,False,,,residential,,False,75.351,0.005681447444871942,,"LINESTRING (-45.8518495 -23.2240025, -45.851766 -23.2239683, -45.8511759 -23.2237268)",,,
5355174601,5355174421,0,554956586,False,,,residential,,True,60.186,0.0024692644783531233,,"LINESTRING (-45.8518495 -23.2240025, -45.8519302 -23.2240366, -45.8523846 -23.2242287)",,,
5355174601,5355174599,0,554956600,False,,,residential,,False,110.787,1.447603694747862e-05,,"LINESTRING (-45.8518495 -23.2240025, -45.8518901 -23.2239186, -45.8522628 -23.22315, -45.8522907 -23.2230924)",,,
5355174601,5355174638,0,554956600,False,,,residential,,True,60.611,0.0015307871390586219,0.9998189961592262,"LINESTRING (-45.8518495 -23.2240025, -45.851813 -23.2240777, -45.8516404 -23.2244336, -45.8516081 -23.2245004)",,,
5355174633,5355173586,0,554956587,True,,,residential,,False,37.09,0.0022662525362016745,,"LINESTRING (-45.8471194 -23.223753, -45.847135 -23.2238302, -45.8471736 -23.2239003, -45.8472079 -23.2239551, -45.8472937 -23.2240364)",,,
5355174633,5355174635,0,554956608,True,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,33.753,0.008988576669724005,0.9998970664971428,"LINESTRING (-45.8471194 -23.223753, -45.8470309 -23.2238713, -45.8469343 -23.2240044)",,,
5355174635,1454034401,0,554956608,True,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,136.716,0.0018483003974540705,,"LINESTRING (-45.8469343 -23.2240044, -45.8468378 -23.2241005, -45.8465239 -23.2243174, -45.8462986 -23.2245196, -45.8459593 -23.2248419)",,,
5355174635,7227933692,0,554956609,True,,,secondary_link,,False,29.192,0.009360817619802028,0.9999219296620835,"LINESTRING (-45.8469343 -23.2240044, -45.8468772 -23.2240054, -45.8468226 -23.22399, -45.8467758 -23.2239598, -45.8467416 -23.2239177, -45.8467233 -23.223868)",,,
5355174638,5355174558,0,554956593,False,,,residential,,False,223.838,0.0015449157511193703,,"LINESTRING (-45.8516081 -23.2245004, -45.8515419 -23.2244737, -45.8496023 -23.2236913)",,,
5355174638,5355174601,0,554956600,False,,,residential,,False,60.611,0.0015302908177918604,,"LINESTRING (-45.8516081 -23.2245004, -45.8516404 -23.2244336, -45.851813 -23.2240777, -45.8518495 -23.2240025)",,,
5355174638,5355174594,0,554956600,False,,,residential,,True,62.06099999999999,0.0012389171461130132,,"LINESTRING (-45.8516081 -23.2245004, -45.8515749 -23.2245687, -45.8513988 -23.224932, -45.8513609 -23.2250102)",,,
5355324563,8164030949,0,554956608,True,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,43.487,0.012905097417938155,0.9997261437546192,"LINESTRING (-45.8474811 -23.2230105, -45.8472932 -23.2233614)",,,
5355324563,1454034399,0,1008229881,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,,True,7.381,0.012638275104922317,,"LINESTRING (-45.8474811 -23.2230105, -45.8475276 -23.2229597)",,,
5357599328,5357599329,0,555277418,False,,,residential,,False,73.371,0.0018448261485866757,0.9962858559903622,"LINESTRING (-45.8563265 -23.2096195, -45.856665 -23.2090376)",,,
5357599329,1453990681,0,448351880,False,,Rua Saturno,residential,,False,6.487,0.009751544010734012,,"LINESTRING (-45.856665 -23.2090376, -45.8567195 -23.2090675)",,,
5357599329,1453990683,0,448351880,False,,Rua Saturno,residential,,True,57.224,0.006284978393206841,,"LINESTRING (-45.856665 -23.2090376, -45.8561702 -23.2087967)",,,
5357599329,5357599328,0,555277418,False,,,residential,,True,73.371,0.0018483003974540705,,"LINESTRING (-45.856665 -23.2090376, -45.8563265 -23.2096195)",,,
5584602756,5306853117,0,549378962,True,,,residential,,False,32.912,5.2113733010923045e-05,,"LINESTRING (-45.8317438 -23.2253022, -45.8318335 -23.2253502, -45.8319354 -23.225434, -45.8319917 -23.2254882)",,,
5584602756,5306853120,0,549385787,True,,,secondary,,False,323.84499999999997,0.014557102754384503,,"LINESTRING (-45.8317438 -23.2253022, -45.8319566 -23.225179, -45.8323419 -23.2248975, -45.8327864 -23.2244977, -45.8336169 -23.2237629, -45.833756 -23.2236756, -45.8341479 -23.2234174)",,,
5584602763,5584602756,0,549385787,True,,,secondary,,False,38.361000000000004,0.014612690736262821,,"LINESTRING (-45.8314848 -23.225544, -45.8315492 -23.2254439, -45.831627 -23.2253773, -45.8317438 -23.2253022)",,,
6193276640,1453950288,0,661556076,True,,Rua Marginal B,residential,,False,212.567,0.007757101585272183,,"LINESTRING (-45.8660153 -23.1941804, -45.8660142 -23.1940025, -45.8661628 -23.1933512, -45.8661744 -23.1932317, -45.866143 -23.1931421, -45.8660536 -23.1930201, -45.865936 -23.1929079, -45.865767 -23.1927996, -45.8656358 -23.1927329, -45.8654099 -23.1926486)",,,
6193276640,1453955946,0,"[472739640, 772037050]",True,"['1', '2']",,motorway_link,60,False,263.871,0.0018517746463214654,,"LINESTRING (-45.8660153 -23.1941804, -45.8662308 -23.193806, -45.8663149 -23.1935591, -45.866338 -23.1933834, -45.8663232 -23.1932253, -45.8662879 -23.193095, -45.8661746 -23.1929066, -45.8660819 -23.1927996, -45.8659765 -23.1926942, -45.8658196 -23.1925576, -45.8653658 -23.1922356)",,,
6206829294,6206829295,0,663053036,True,,,primary_link,,False,55.41400000000001,2.0845493204369216e-05,0.9999582298828982,"LINESTRING (-45.8540422 -23.1960733, -45.8539376 -23.1961608, -45.8538719 -23.1961916, -45.8537981 -23.1961879, -45.8537351 -23.1961583, -45.8536868 -23.1961078, -45.8536385 -23.1960178)",,,
6206829294,7041084011,0,663053039,True,,Via Cambuí,primary,,False,168.82600000000002,0.0073376136079379645,0.9996685506039198,"LINESTRING (-45.8540422 -23.1960733, -45.8539858 -23.1962557, -45.8533555 -23.1974514)",,,
6206829295,7041083990,0,130676890,True,,Via Cambuí,primary,,False,114.966,0.007368881847744518,0.9998089927226275,"LINESTRING (-45.8536385 -23.1960178, -45.8539403 -23.1950218)",,,
6308115793,1454017530,0,132119125,False,,Rua dos Canindés,residential,,False,55.361999999999995,0.0031740985813152847,,"LINESTRING (-45.8540843 -23.2122452, -45.8540054 -23.2122133, -45.8537178 -23.2120881, -45.8535937 -23.2120341)",,,
6308115793,1454017531,0,"[132133901, 132119310]",False,,"['Rua dos Jaburus', 'Avenida das Sairas']",residential,,False,249.95100000000002,0.019513267116568114,,"LINESTRING (-45.8540843 -23.2122452, -45.8540407 -23.2123077, -45.8532724 -23.2137994, -45.8532573 -23.2138112, -45.8532281 -23.2138158, -45.8531896 -23.2138109, -45.8527623 -23.2136079)",,,
6308115793,1454006738,0,132133901,False,,Avenida das Sairas,residential,,True,73.294,0.012333773579542035,,"LINESTRING (-45.8540843 -23.2122452, -45.8541472 -23.2121892, -45.8542184 -23.2121119, -45.8545376 -23.2117353)",,,
7041067215,7352719596,0,"[786374202, 871066963]",True,,Via Cambuí,primary,,False,197.337,0.0018448261485866757,0.9999048569554904,"LINESTRING (-45.840107 -23.2195743, -45.839942 -23.2192125, -45.839835 -23.2189761, -45.8396741 -23.2186845, -45.8392901 -23.2179672)",,,
7041067218,1454061059,0,132125409,True,,Via Cambuí,primary,,False,97.871,0.0008685622168487174,,"LINESTRING (-45.8392188 -23.2164936, -45.8392762 -23.2168224, -45.8393743 -23.2171402, -45.8394695 -23.2173386)",,,
7041067218,8113975279,0,"[786374200, 871066965]",True,,Rua Madre Tereza de Calcutá,residential,,False,186.538,0.04394924817254509,0.998633791746556,"LINESTRING (-45.8392188 -23.2164936, -45.839329 -23.2166337, -45.8394342 -23.2167008, -45.839508 -23.2167156, -45.8395676 -23.2167125, -45.8396253 -23.2166989, -45.8397312 -23.2166355, -45.840541 -23.2158366)",,,
7041067220,7041067218,0,132125409,True,,Via Cambuí,primary,,False,36.867000000000004,0.04482128463826121,,"LINESTRING (-45.839164 -23.2161659, -45.8391901 -23.2163188, -45.8392188 -23.2164936)",,,
7041067223,7041067220,0,132125409,True,,Via Cambuí,primary,,False,267.528,0.010964729425498207,,"LINESTRING (-45.8392243 -23.2137896, -45.8391103 -23.2142271, -45.83905 -23.2145414, -45.8390084 -23.2149568, -45.8390218 -23.2153549, -45.839164 -23.2161659)",,,
7041067223,7041084011,0,"[753594650, 753594651, 551694062]",False,,Via Cambuí,primary,,"[False, True]",2417.0350000000003,0.009172017009922455,0.9893420782919621,"LINESTRING (-45.8392243 -23.2137896, -45.8394735 -23.2133034, -45.8396481 -23.2130218, -45.8398734 -23.2127358, -45.8401859 -23.212419, -45.8407049 -23.2120505, -45.840949 -23.2118939, -45.8412279 -23.2117325, -45.8422854 -23.2111241, -45.8426004 -23.2109108, -45.8427793 -23.210767, -45.8431122 -23.2104691, -45.8434689 -23.2101117, -45.8438833 -23.2095743, -45.8441663 -23.2091219, -45.8444278 -23.2085932, -45.8447215 -23.2079818, -45.8454752 -23.2062562, -45.8461645 -23.2048066, -45.8464515 -23.2041213, -45.8467653 -23.2034248, -45.8470682 -23.2028457, -45.8472401 -23.2025694, -45.8474439 -23.2023093, -45.8477095 -23.2020603, -45.8480769 -23.2017941, -45.848498 -23.2015525, -45.8490291 -23.2013281, -45.8496755 -23.2011383, -45.8502965 -23.2009214, -45.8507431 -23.2007241, -45.8512178 -23.200448, -45.8517408 -23.2000684, -45.8520788 -23.1997331, -45.8524463 -23.1993312, -45.8526997 -23.1989553, -45.852918 -23.1985516, -45.85309 -23.198175, -45.8532643 -23.1976795, -45.8533555 -23.1974514)",,,yes
7041083990,7041083997,0,663053040,True,,,primary_link,,False,55.891000000000005,0.007365407598877123,0.999944306510531,"LINESTRING (-45.8539403 -23.1950218, -45.8540165 -23.1949829, -45.8541023 -23.1949691, -45.8541884 -23.1949819, -45.8542651 -23.1950199, -45.854324 -23.1950789, -45.8543925 -23.1951593)",,,
7041083997,6206829294,0,663053039,True,,Via Cambuí,primary,,False,107.754,0.007361933350009728,,"LINESTRING (-45.8543925 -23.1951593, -45.8543654 -23.1952307, -45.8540948 -23.1959345, -45.8540422 -23.1960733)",,,
7041084011,6206829295,0,130676890,True,,Via Cambuí,primary,,False,162.013,0.007351510603407544,,"LINESTRING (-45.8533555 -23.1974514, -45.8534293 -23.1970705, -45.8536385 -23.1960178)",,,
7041084011,7041067223,0,"[753594650, 753594651, 551694062]",False,,Via Cambuí,primary,,"[False, True]",2417.0350000000003,0.009154645765585482,,"LINESTRING (-45.8533555 -23.1974514, -45.8532643 -23.1976795, -45.85309 -23.198175, -45.852918 -23.1985516, -45.8526997 -23.1989553, -45.8524463 -23.1993312, -45.8520788 -23.1997331, -45.8517408 -23.2000684, -45.8512178 -23.200448, -45.8507431 -23.2007241, -45.8502965 -23.2009214, -45.8496755 -23.2011383, -45.8490291 -23.2013281, -45.848498 -23.2015525, -45.8480769 -23.2017941, -45.8477095 -23.2020603, -45.8474439 -23.2023093, -45.8472401 -23.2025694, -45.8470682 -23.2028457, -45.8467653 -23.2034248, -45.8464515 -23.2041213, -45.8461645 -23.2048066, -45.8454752 -23.2062562, -45.8447215 -23.2079818, -45.8444278 -23.2085932, -45.8441663 -23.2091219, -45.8438833 -23.2095743, -45.8434689 -23.2101117, -45.8431122 -23.2104691, -45.8427793 -23.210767, -45.8426004 -23.2109108, -45.8422854 -23.2111241, -45.8412279 -23.2117325, -45.840949 -23.2118939, -45.8407049 -23.2120505, -45.8401859 -23.212419, -45.8398734 -23.2127358, -45.8396481 -23.2130218, -45.8394735 -23.2133034, -45.8392243 -23.2137896)",,,yes
7227933691,5355174633,0,554972043,True,,,secondary_link,,False,26.062999999999995,0.00014765557686428196,,"LINESTRING (-45.8469109 -23.223651, -45.8469746 -23.2236491, -45.8470352 -23.2236673, -45.8470855 -23.2237034, -45.8471194 -23.223753)",,,
7227933691,5355324563,0,774691563,True,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,92.025,0.011051039693789632,,"LINESTRING (-45.8469109 -23.223651, -45.8471456 -23.2233796, -45.8472336 -23.2232828, -45.8474811 -23.2230105)",,,
7227933692,7227933691,0,774691563,True,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,30.817,0.01120216951952131,,"LINESTRING (-45.8467233 -23.223868, -45.8469109 -23.223651)",,,
7227933707,5355173611,0,554956586,False,,,residential,,False,134.913,0.025735333044805242,,"LINESTRING (-45.8494031 -23.2230013, -45.848195 -23.2225119)",,,
7227933707,5355173619,0,554956586,False,,,residential,,True,198.305,0.011652167468060012,,"LINESTRING (-45.8494031 -23.2230013, -45.8511759 -23.2237268)",,,
