u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,tunnel,width,access,junction,est_width
4293921062,8722417559,0,941900946,False,,Rua Teodureto Souto,residential,,True,95.42699999999999,"LINESTRING (-46.6202664 -23.5671614, -46.620431 -23.5679629, -46.6204362 -23.567988, -46.6204395 -23.5680048)",,,,,,,
4293923366,296284453,0,27029992,False,,Rua Desembargador Macedo Vieira,residential,,False,151.56900000000002,"LINESTRING (-46.629447 -23.5689125, -46.6297115 -23.5691537, -46.6305093 -23.5698664)",,,,,,,
4293923366,296284452,0,27029992,False,,Rua Desembargador Macedo Vieira,residential,,True,150.279,"LINESTRING (-46.629447 -23.5689125, -46.6289002 -23.56841, -46.6286516 -23.5681837, -46.6283951 -23.5679657)",,,,,,,
4293923366,4293923367,0,430128618,False,,,residential,,True,49.43,"LINESTRING (-46.629447 -23.5689125, -46.629283 -23.5690551, -46.6290953 -23.5692186)",,,,,,,
4293923367,4293923366,0,430128618,False,,,residential,,False,49.43,"LINESTRING (-46.6290953 -23.5692186, -46.629283 -23.5690551, -46.629447 -23.5689125)",,,,,,,
4293923369,1214249065,0,73532302,False,,Rua Pais de Andrade,residential,,False,33.171,"LINESTRING (-46.6309152 -23.5693608, -46.630836 -23.5694611, -46.6307222 -23.569601)",,,,,,,
4293923369,296284449,0,73532302,False,,Rua Pais de Andrade,residential,,True,82.74499999999999,"LINESTRING (-46.6309152 -23.5693608, -46.6313325 -23.5688346, -46.6313926 -23.5687589)",,,,,,,
4293923369,4293923370,0,430128621,False,,,residential,,True,89.439,"LINESTRING (-46.6309152 -23.5693608, -46.631307 -23.5696273, -46.6313124 -23.5696307, -46.6313189 -23.569632, -46.6313232 -23.5696305, -46.6313266 -23.5696275, -46.6314594 -23.5694679, -46.6314604 -23.5694647, -46.63146 -23.5694618, -46.6314588 -23.5694597, -46.6313463 -23.5693853)",,,,,,,
4293923370,4293923369,0,430128621,False,,,residential,,False,89.439,"LINESTRING (-46.6313463 -23.5693853, -46.6314588 -23.5694597, -46.63146 -23.5694618, -46.6314604 -23.5694647, -46.6314594 -23.5694679, -46.6313266 -23.5696275, -46.6313232 -23.5696305, -46.6313189 -23.569632, -46.6313124 -23.5696307, -46.631307 -23.5696273, -46.6309152 -23.5693608)",,,,,,,
4293923371,4293923373,0,430128619,False,,,residential,,True,48.721000000000004,"LINESTRING (-46.6294751 -23.5694619, -46.6293608 -23.5693454, -46.6293576 -23.5693432, -46.629353 -23.569342, -46.6293484 -23.5693428, -46.6291336 -23.5695263)",,,,,,,
4293923373,296284381,0,430113812,False,2,Rua Oliveira Peixoto,residential,,False,138.261,"LINESTRING (-46.6291336 -23.5695263, -46.6296751 -23.5700727, -46.6299162 -23.5703259, -46.630001 -23.5703981, -46.6300556 -23.5704365)",,,,,,,
4293923373,296284434,0,430113812,False,2,Rua Oliveira Peixoto,residential,,True,184.267,"LINESTRING (-46.6291336 -23.5695263, -46.6282474 -23.5686231, -46.6279254 -23.5682935)",,,,,,,
4293923373,4293923371,0,430128619,False,,,residential,,False,48.721000000000004,"LINESTRING (-46.6291336 -23.5695263, -46.6293484 -23.5693428, -46.629353 -23.569342, -46.6293576 -23.5693432, -46.6293608 -23.5693454, -46.6294751 -23.5694619)",,,,,,,
4293923377,7072314403,0,942279391,False,1,,residential,,False,9.349,"LINESTRING (-46.6223982 -23.5708405, -46.6224884 -23.5708252)",,,,,yes,,
4293923377,296284736,0,132236345,True,3,Avenida Lins de Vasconcelos,tertiary,,False,31.602,"LINESTRING (-46.6223982 -23.5708405, -46.6223561 -23.5706275, -46.6223516 -23.5706045, -46.6223426 -23.5705609)",,,,,,,
4293925864,3462901999,0,430128808,False,,,residential,,False,34.115,"LINESTRING (-46.6364922 -23.572593, -46.6365203 -23.5728014, -46.6365311 -23.5728315, -46.6365653 -23.5728886)",,,,,,,
4293928070,1420074010,0,27238983,False,,Rua Luís Gama,residential,,False,73.537,"LINESTRING (-46.6221529 -23.5569306, -46.6220784 -23.5575884)",,,,,,,
4293928070,418517427,0,27238983,False,,Rua Luís Gama,residential,,True,45.885000000000005,"LINESTRING (-46.6221529 -23.5569306, -46.6221772 -23.556708, -46.6222026 -23.5565205)",,,,,,,
4293928070,4293928073,0,430129437,False,,Rua Dom Romualdo de Seixas,residential,,False,55.382,"LINESTRING (-46.6221529 -23.5569306, -46.6223945 -23.5569567, -46.622693 -23.5569848)",,,,,,,
4293928073,1420074033,0,128511287,True,,Rua Vieira Ravasco,residential,,False,74.161,"LINESTRING (-46.622693 -23.5569848, -46.6226232 -23.5575483, -46.6226084 -23.5576472)",,,,,,,
4293928073,4293928076,0,430129437,False,,Rua Dom Romualdo de Seixas,residential,,False,168.556,"LINESTRING (-46.622693 -23.5569848, -46.623002 -23.5570157, -46.6236325 -23.5570834, -46.6243364 -23.5571534)",,,,,,,
4293928073,4293928070,0,430129437,False,,Rua Dom Romualdo de Seixas,residential,,True,55.382,"LINESTRING (-46.622693 -23.5569848, -46.6223945 -23.5569567, -46.6221529 -23.5569306)",,,,,,,
4293928076,4293928073,0,430129437,False,,Rua Dom Romualdo de Seixas,residential,,True,168.55599999999998,"LINESTRING (-46.6243364 -23.5571534, -46.6236325 -23.5570834, -46.623002 -23.5570157, -46.622693 -23.5569848)",,,,,,,
4307569526,8747172548,0,944828264,False,,Vila Eloiza,residential,,False,30.782,"LINESTRING (-46.6183183 -23.5519827, -46.6183417 -23.5517067)",,,,,,,
4307569526,4307569903,0,"[944861931, 128515109]",True,"['1', '2']",Rua Visconde de Parnaíba,tertiary,40,False,52.033,"LINESTRING (-46.6183183 -23.5519827, -46.6181212 -23.5520042, -46.6180648 -23.5520036, -46.6180237 -23.5519936, -46.6178449 -23.5518874)",,,,,,,
4307569903,6892826158,0,944828263,False,,Vila Yaia,residential,,False,12.995,"LINESTRING (-46.6178449 -23.5518874, -46.6179096 -23.5517867)",,,,,,,
4307569903,445043283,0,944861931,True,2,Rua Visconde de Parnaíba,tertiary,40,False,131.201,"LINESTRING (-46.6178449 -23.5518874, -46.6168465 -23.5513011, -46.6167611 -23.5512509)",,,,,,,
4307578022,396034442,0,37916485,True,,Rua Wandenkolk,secondary,,False,36.101,"LINESTRING (-46.6238411 -23.5537975, -46.6238996 -23.5541177)",,,,,,,
4307578022,2389087317,0,431546930,False,,Rua da Mooca,residential,,True,135.86700000000002,"LINESTRING (-46.6238411 -23.5537975, -46.6239016 -23.5537121, -46.6239512 -23.553658, -46.6240062 -23.5536236, -46.6240787 -23.5536027, -46.624278 -23.5535834, -46.6245198 -23.5535659, -46.6246657 -23.5535653, -46.624736 -23.5535569, -46.6248004 -23.5535409, -46.624836 -23.5535182, -46.6248735 -23.5534789, -46.6249595 -23.5533388)",,,,,,,
4307595904,5133142148,0,431548662,False,,Travessa Vitaliano Bindo,residential,,False,6.473,"LINESTRING (-46.6159487 -23.5540177, -46.6159433 -23.5539597)",,,,3.4,,,
4307595904,445042923,0,128508563,False,3,Rua da Mooca,secondary,50,False,113.74600000000001,"LINESTRING (-46.6159487 -23.5540177, -46.6164675 -23.5539681, -46.6170586 -23.5539116)",,,,,,,
4307595904,445042913,0,128508563,False,3,Rua da Mooca,secondary,50,True,123.28200000000001,"LINESTRING (-46.6159487 -23.5540177, -46.6154988 -23.5540634, -46.6147466 -23.5541399)",,,,,,,
4307595916,4307595917,0,431548664,False,,Vila 365,residential,,True,8.284,"LINESTRING (-46.6181563 -23.5561844, -46.6180752 -23.5561892)",,,,,,,
4307595917,4307595923,0,431548663,False,,Vila 365,residential,,True,27.863,"LINESTRING (-46.6180752 -23.5561892, -46.618098 -23.5564389)",,,,,,,
4307595917,4307595916,0,431548664,False,,Vila 365,residential,,False,8.284,"LINESTRING (-46.6180752 -23.5561892, -46.6181563 -23.5561844)",,,,,,,
4307595917,4307595918,0,431548664,False,,Vila 365,residential,,True,8.631,"LINESTRING (-46.6180752 -23.5561892, -46.6179907 -23.5561942)",,,,,,,
4307595918,4307595917,0,431548664,False,,Vila 365,residential,,False,8.631,"LINESTRING (-46.6179907 -23.5561942, -46.6180752 -23.5561892)",,,,,,,
4307595923,445043803,0,37916511,True,,Rua Odorico Mendes,residential,40,False,108.471,"LINESTRING (-46.618098 -23.5564389, -46.6191609 -23.556391)",,,,,,,
4307595923,4307595917,0,431548663,False,,Vila 365,residential,,False,27.863,"LINESTRING (-46.618098 -23.5564389, -46.6180752 -23.5561892)",,,,,,,
4307614255,2389081922,0,37916421,True,2,Rua Caetano Pinto,tertiary,40,False,21.213,"LINESTRING (-46.6210466 -23.5489226, -46.6211584 -23.5487617)",,,,,,,
4307614255,6593836242,0,702154596,True,,Rua Torquato Neto,residential,,False,26.109,"LINESTRING (-46.6210466 -23.5489226, -46.6210142 -23.5488798, -46.620987 -23.5488225, -46.6209518 -23.5487067)",,,,,,,
4307614260,4307614262,0,431550227,False,,Rua Torquato Neto,residential,,True,93.283,"LINESTRING (-46.6214829 -23.5490334, -46.6223679 -23.5492469)",,,,,,,
4307614260,4307614255,0,702154596,True,,Rua Torquato Neto,residential,,False,46.148,"LINESTRING (-46.6214829 -23.5490334, -46.6211552 -23.5489502, -46.6211164 -23.5489403, -46.6210466 -23.5489226)",,,,,,,
4307614262,4307614260,0,431550227,False,,Rua Torquato Neto,residential,,False,93.283,"LINESTRING (-46.6223679 -23.5492469, -46.6214829 -23.5490334)",,,,,,,
4307614262,445043099,0,961097965,True,1,Rua Carneiro Leão,tertiary,40,False,176.50900000000001,"LINESTRING (-46.6223679 -23.5492469, -46.6220981 -23.5500452, -46.6220753 -23.5501534, -46.6220793 -23.5502529, -46.6221496 -23.5507285, -46.6221584 -23.5507899)",,,,,,,
4307614410,396034448,0,128508551,True,2,Rua Luís Gama,residential,30,False,45.05,"LINESTRING (-46.6224591 -23.554602, -46.6225114 -23.5541997)",,,,,,,
4307614410,4307614411,0,431550230,False,,,residential,,False,50.028,"LINESTRING (-46.6224591 -23.554602, -46.6219691 -23.5546277)",,,,,,,
4307614411,4307614410,0,431550230,False,,,residential,,True,50.028,"LINESTRING (-46.6219691 -23.5546277, -46.6224591 -23.554602)",,,,,,,
4307614437,337790864,0,30568377,False,,Rua Canavieiras,residential,30,True,8.971,"LINESTRING (-46.6122715 -23.5566994, -46.6123582 -23.5566855)",,,,,,,
4307614437,337788959,0,"[968141528, 431550226]",True,,Rua Coronel João Dente,residential,30,False,75.261,"LINESTRING (-46.6122715 -23.5566994, -46.612185 -23.5561217, -46.612185 -23.5561057, -46.61219 -23.5560946, -46.6122021 -23.5560888, -46.6122592 -23.5560793)",,,,,,,
4307614439,337790925,0,30568382,False,,Rua Manuel Peixoto da Mota,residential,,True,8.833,"LINESTRING (-46.612358 -23.5572211, -46.6124439 -23.5572106)",,,,,,,
4307614439,4307614437,0,431550226,True,,Rua Coronel João Dente,residential,30,False,58.677,"LINESTRING (-46.612358 -23.5572211, -46.6122715 -23.5566994)",,,,,,,
4307614444,4307614448,0,431550231,False,,,residential,,True,34.806,"LINESTRING (-46.6142426 -23.557473, -46.6142762 -23.5577845)",,,,,,,
4307614445,445042749,0,128194053,True,2,Rua Dona Ana Neri,residential,40,False,102.61200000000001,"LINESTRING (-46.6147629 -23.5576617, -46.6149503 -23.5580432, -46.6151359 -23.5584202, -46.6151766 -23.558503)",,,,,,,
4307614445,4307614448,0,431550234,False,,,residential,,False,51.74,"LINESTRING (-46.6147629 -23.5576617, -46.61466 -23.557702, -46.6145436 -23.5577398, -46.6144478 -23.5577625, -46.6142762 -23.5577845)",,,,,,,
4307614448,4307614444,0,431550231,False,,,residential,,False,34.806,"LINESTRING (-46.6142762 -23.5577845, -46.6142426 -23.557473)",,,,,,,
4307614448,4307614449,0,431550234,False,,,residential,,False,16.076,"LINESTRING (-46.6142762 -23.5577845, -46.6142116 -23.557792, -46.6141193 -23.5577989)",,,,,,,
4307614448,4307614445,0,431550234,False,,,residential,,True,51.74,"LINESTRING (-46.6142762 -23.5577845, -46.6144478 -23.5577625, -46.6145436 -23.5577398, -46.61466 -23.557702, -46.6147629 -23.5576617)",,,,,,,
4307614449,4307614448,0,431550234,False,,,residential,,True,16.076,"LINESTRING (-46.6141193 -23.5577989, -46.6142116 -23.557792, -46.6142762 -23.5577845)",,,,,,,
4307635020,445042764,0,"[37916341, 945223174]",True,2,"['Rua Professor Eurípedes Simoes de Paula', 'Rua Monsenhor de Andrade']",tertiary,40,False,120.5,"LINESTRING (-46.6224253 -23.5396538, -46.6221115 -23.5395462, -46.6220551 -23.540321)",,,,,,,
4307635043,4307635045,0,431552170,False,,,residential,,True,44.133,"LINESTRING (-46.6252375 -23.5464018, -46.6251722 -23.5466016, -46.6251722 -23.5466105, -46.6251756 -23.5466169, -46.625183 -23.5466212, -46.6253333 -23.5466612, -46.6253551 -23.5466669)",,,,,permissive,,
4307635045,3609406632,0,355326292,True,,Rua Pires Ramos,residential,,False,60.734,"LINESTRING (-46.6253551 -23.5466669, -46.6255046 -23.5462117, -46.6255269 -23.5461439)",,,,5,,,
4307635045,4307635043,0,431552170,False,,,residential,,False,44.133,"LINESTRING (-46.6253551 -23.5466669, -46.6253333 -23.5466612, -46.625183 -23.5466212, -46.6251756 -23.5466169, -46.6251722 -23.5466105, -46.6251722 -23.5466016, -46.6252375 -23.5464018)",,,,,permissive,,
4307635537,4307635538,0,431552218,False,,Rua Vadico,residential,,True,106.834,"LINESTRING (-46.6209529 -23.5412093, -46.6203544 -23.541998)",,,,,,,
4307635538,445042956,0,37916358,False,,Rua Sampaio Moreira,residential,,False,13.892,"LINESTRING (-46.6203544 -23.541998, -46.620466 -23.5420697)",,,,,,,
4307635538,445042803,0,37916358,False,,Rua Sampaio Moreira,residential,,True,106.643,"LINESTRING (-46.6203544 -23.541998, -46.619498 -23.5414472)",,,,,,,
4307635538,4307635537,0,431552218,False,,Rua Vadico,residential,,False,106.834,"LINESTRING (-46.6203544 -23.541998, -46.6209529 -23.5412093)",,,,,,,
4307638046,437564720,0,979408907,True,2,Rua Almirante Barroso,residential,40,False,49.177,"LINESTRING (-46.6120304 -23.5367682, -46.6117726 -23.5363944)",,,,,,,
4307638047,437564706,0,37431962,True,,Rua Sampson,residential,40,False,51.228,"LINESTRING (-46.6112388 -23.5372648, -46.6115189 -23.5376473)",,,,,,,
4307638047,4307638046,0,431552636,True,,Rua Professor Pinto Pereira,residential,,False,97.783,"LINESTRING (-46.6112388 -23.5372648, -46.6120304 -23.5367682)",,,,,,,
4307638048,437564181,0,37431897,False,,Rua Joaquim Nabuco,residential,,False,18.779,"LINESTRING (-46.6144995 -23.5441133, -46.6146027 -23.5439734)",,,,,,,
4307663476,2826910318,0,868702916,False,,Rua Giuseppe Cesari,residential,,False,51.904,"LINESTRING (-46.6058734 -23.5436442, -46.6061483 -23.5432513)",,,,,,,
4307663476,8097309267,0,868702914,True,,Rua Giuseppe Cesari,residential,,False,52.351,"LINESTRING (-46.6058734 -23.5436442, -46.605858 -23.5437111, -46.605623 -23.544051)",,,,,,,
4307663497,8097309267,0,868702913,False,,Praça Giuseppe Cesari,residential,,False,5.445,"LINESTRING (-46.6055772 -23.5440258, -46.605623 -23.544051)",,,,,,,
4307663497,4307663476,0,278308512,True,,Rua Giuseppe Cesari,residential,,False,52.528999999999996,"LINESTRING (-46.6055772 -23.5440258, -46.6058131 -23.5436847, -46.6058734 -23.5436442)",,,,,,,
4338378992,2580269444,0,251867609,True,,Rua Itapira,residential,20,False,42.227,"LINESTRING (-46.6217069 -23.5519507, -46.6216707 -23.5515724)",,,,3,,,
4338378992,130010313,0,"[892123321, 892122955]",True,3,Avenida Alcântara Machado,primary,50,False,179.67000000000002,"LINESTRING (-46.6217069 -23.5519507, -46.6218854 -23.5519281, -46.622377 -23.5518659, -46.6229604 -23.5517909, -46.6234529 -23.5517292)",,,,,,,
4338398875,1420055087,0,128511289,False,,Rua Lúcio Cardim,residential,,False,108.146,"LINESTRING (-46.6123877 -23.5533634, -46.6125199 -23.5543284)",,,,,destination,,
4338653068,7033857130,0,435974906,False,,Rua Cacilda,residential,,False,6.704,"LINESTRING (-46.6431502 -23.5538732, -46.6432157 -23.5538787)",,,,,,,
4338653068,395763876,0,46892969,True,,Rua Major Diogo,residential,,False,131.99,"LINESTRING (-46.6431502 -23.5538732, -46.6432054 -23.553331, -46.643209 -23.5532985, -46.6432656 -23.5527854, -46.6432759 -23.5526918)",,,,,,,
4338653070,4338653068,0,46892969,True,,Rua Major Diogo,residential,,False,28.407,"LINESTRING (-46.6431259 -23.5541277, -46.6431502 -23.5538732)",,,,,,,
4338653070,7033857129,0,435974907,False,,Rua Francisco Frias,residential,,False,6.392,"LINESTRING (-46.6431259 -23.5541277, -46.6431883 -23.5541334)",,,,,,,
4339336566,395763863,0,"[621526225, 72916473]",True,,Rua Jaceguaí,residential,"['40', '50']",False,179.999,"LINESTRING (-46.6402424 -23.5554021, -46.6406234 -23.5553715, -46.6411777 -23.5553329, -46.6415025 -23.5552885, -46.6416202 -23.5552834, -46.6420011 -23.5552668)",,,,,,,
4348977689,437564553,0,237048486,True,2,Rua Oriente,secondary,50,False,67.253,"LINESTRING (-46.6211267 -23.5380253, -46.6206266 -23.5380041, -46.6205517 -23.5380009, -46.6204677 -23.5379973)",,,,,,,
4348977689,4348977691,0,437064112,False,,,residential,,False,42.785,"LINESTRING (-46.6211267 -23.5380253, -46.6211172 -23.5381329, -46.6210926 -23.5384088)",,,,,,,
4348977690,4348977691,0,437064113,False,,,residential,,True,18.365,"LINESTRING (-46.6209126 -23.5384021, -46.6210926 -23.5384088)",,,,,,,
4348977690,4363514410,0,438643877,False,,,residential,,False,5.778,"LINESTRING (-46.6209126 -23.5384021, -46.6209153 -23.5383502)",,,,,,,
4348977690,4363514619,0,438643877,False,,,residential,,True,4.029,"LINESTRING (-46.6209126 -23.5384021, -46.6209108 -23.5384383)",,,,,,,
4348977691,4348977690,0,437064113,False,,,residential,,False,18.365,"LINESTRING (-46.6210926 -23.5384088, -46.6209126 -23.5384021)",,,,,,,
4348977691,4348977692,0,437064113,False,,,residential,,True,20.038,"LINESTRING (-46.6210926 -23.5384088, -46.621289 -23.5384162)",,,,,,,
4348977691,4348977689,0,437064112,False,,,residential,,True,42.785,"LINESTRING (-46.6210926 -23.5384088, -46.6211172 -23.5381329, -46.6211267 -23.5380253)",,,,,,,
4348977692,4348977691,0,437064113,False,,,residential,,False,20.038,"LINESTRING (-46.621289 -23.5384162, -46.6210926 -23.5384088)",,,,,,,
4348977692,4363514443,0,438643878,False,,,residential,,False,5.785,"LINESTRING (-46.621289 -23.5384162, -46.6212929 -23.5383643)",,,,,,,
4348977692,4363514675,0,438643878,False,,,residential,,True,4.57,"LINESTRING (-46.621289 -23.5384162, -46.6212859 -23.5384572)",,,,,,,
4348999793,2389060605,0,230395575,True,,Rua Monsenhor de Andrade,residential,,False,11.393,"LINESTRING (-46.6205075 -23.5451367, -46.6204774 -23.5451785, -46.6204424 -23.5452199)",,,,,,,
4348999868,4348999793,0,437066382,True,1,Largo do Brás,residential,30,False,53.028999999999996,"LINESTRING (-46.620982 -23.5453178, -46.6209414 -23.5453208, -46.6209102 -23.5453162, -46.620881 -23.5453057, -46.6207181 -23.5452311, -46.6205075 -23.5451367)",,,,,,,
4348999868,2389060511,0,961097963,True,2,Rua Jairo Góes,tertiary,,False,18.003999999999998,"LINESTRING (-46.620982 -23.5453178, -46.6209376 -23.5453731, -46.6208773 -23.5454482)",,,,,,,
4350117963,1944745418,0,236120861,True,5,Praça 14 Bis,secondary,50,False,55.119,"LINESTRING (-46.6503273 -23.5558602, -46.650324 -23.5558812, -46.6503116 -23.5559217, -46.6502939 -23.5559604, -46.650271 -23.5559967, -46.6502433 -23.5560301, -46.6502113 -23.5560601, -46.6501754 -23.5560862, -46.6501362 -23.556108, -46.6500944 -23.5561251, -46.6500712 -23.5561315, -46.6500249 -23.5561398, -46.6499451 -23.5561383)",,,,,,circular,
4350117963,4350117967,0,437192721,True,2,Avenida Nove de Julho,secondary,50,False,297.62399999999997,"LINESTRING (-46.6503273 -23.5558602, -46.6504389 -23.5559735, -46.650452 -23.5559875, -46.6504987 -23.5560372, -46.6505836 -23.5561071, -46.6514892 -23.5566593, -46.6524196 -23.5572244, -46.6526926 -23.557416)",,,,,,,
4350117967,444960268,0,37909861,False,,Rua Professor Daher Cutait,residential,,True,113.631,"LINESTRING (-46.6526926 -23.557416, -46.6527991 -23.5570747, -46.6529734 -23.5565421, -46.6530092 -23.5564362)",,,,,,,
4350117967,2584006344,0,437192721,True,2,Avenida Nove de Julho,secondary,50,False,90.916,"LINESTRING (-46.6526926 -23.557416, -46.6527532 -23.5574695, -46.6529896 -23.5576786, -46.6533283 -23.5579895)",,,,,,,
4350118091,151273011,0,474493463,True,3,Avenida Nove de Julho,primary,50,False,67.792,"LINESTRING (-46.6579172 -23.5658163, -46.6582391 -23.5661488, -46.6583587 -23.5662723)",,,,,,,
4350479456,28149758,0,407769038,True,4,Rua da Consolação,primary,50,False,25.693,"LINESTRING (-46.6632045 -23.5558046, -46.6634004 -23.55595)",,,,,,,
4358383856,4358383857,0,438089851,False,,Travessa Alegre Menina,residential,,True,73.12400000000001,"LINESTRING (-46.6213003 -23.5370497, -46.6212465 -23.5370481, -46.6208447 -23.537034, -46.6208202 -23.5370354, -46.6208053 -23.5370442, -46.6207996 -23.5370522, -46.6207986 -23.5370648, -46.6207925 -23.5372434)",,,,,,,
4358383857,929726170,0,38882824,False,,Rua Ventos do Norte,residential,,True,53.801,"LINESTRING (-46.6207925 -23.5372434, -46.6213197 -23.5372656)",,,,,,,
4358383857,2449978326,0,38882824,False,,Rua Ventos do Norte,residential,,False,34.291,"LINESTRING (-46.6207925 -23.5372434, -46.62056 -23.5372336, -46.6204566 -23.5372274)",,,,,,,
4358383857,4358383856,0,438089851,False,,Travessa Alegre Menina,residential,,False,73.124,"LINESTRING (-46.6207925 -23.5372434, -46.6207986 -23.5370648, -46.6207996 -23.5370522, -46.6208053 -23.5370442, -46.6208202 -23.5370354, -46.6208447 -23.537034, -46.6212465 -23.5370481, -46.6213003 -23.5370497)",,,,,,,
4363507445,171968211,0,91925005,True,2,Rua João Teodoro,secondary,40,False,65.377,"LINESTRING (-46.61611 -23.5355838, -46.6166702 -23.5355511, -46.61675 -23.5355464)",,,,,,,
4363507445,7289324417,0,281309244,True,,Rua Silva Teles,residential,50,False,63.422000000000004,"LINESTRING (-46.61611 -23.5355838, -46.616231 -23.5357077, -46.616452 -23.5359342, -46.6165338 -23.5360006)",,,,,,,
4363514410,4348977690,0,438643877,False,,,residential,,True,5.778,"LINESTRING (-46.6209153 -23.5383502, -46.6209126 -23.5384021)",,,,,,,
4363514443,4348977692,0,438643878,False,,,residential,,True,5.785,"LINESTRING (-46.6212929 -23.5383643, -46.621289 -23.5384162)",,,,,,,
4363514619,4348977690,0,438643877,False,,,residential,,False,4.029,"LINESTRING (-46.6209108 -23.5384383, -46.6209126 -23.5384021)",,,,,,,
4363514675,4348977692,0,438643878,False,,,residential,,False,4.57,"LINESTRING (-46.6212859 -23.5384572, -46.621289 -23.5384162)",,,,,,,
4363518264,929701837,0,438638508,False,,Rua da Juta,residential,,False,11.408,"LINESTRING (-46.6196641 -23.53987, -46.6196473 -23.5398599, -46.6195704 -23.5398139)",,,,,,,
4363519628,4363520576,0,438643874,False,1,,living_street,,True,68.591,"LINESTRING (-46.6085004 -23.5403719, -46.6083454 -23.5408976, -46.6083249 -23.5409674)",,,,3,,,
4363520576,4363519628,0,438643874,False,1,,living_street,,False,68.591,"LINESTRING (-46.6083249 -23.5409674, -46.6083454 -23.5408976, -46.6085004 -23.5403719)",,,,3,,,
4363520576,434003336,0,944718221,True,2,Rua Coimbra,residential,40,False,46.282,"LINESTRING (-46.6083249 -23.5409674, -46.6083415 -23.5409723, -46.6087558 -23.5410985)",,,,,,,
4363524811,434003339,0,276430792,False,2,Rua Doutor João Alves de Lima,tertiary,,True,28.352,"LINESTRING (-46.6099473 -23.5422289, -46.6096841 -23.5421465)",,,,,,,
4363524811,434003340,0,276430792,False,2,Rua Doutor João Alves de Lima,tertiary,,False,100.057,"LINESTRING (-46.6099473 -23.5422289, -46.6105235 -23.5424128, -46.6108761 -23.5425198)",,,,,,,
4363524811,4363526995,0,438643875,False,,,residential,,False,69.07900000000001,"LINESTRING (-46.6099473 -23.5422289, -46.6099176 -23.5423293, -46.60977 -23.5428285)",,,,,,,
4363526995,4363524811,0,438643875,False,,,residential,,True,69.07900000000001,"LINESTRING (-46.60977 -23.5428285, -46.6099176 -23.5423293, -46.6099473 -23.5422289)",,,,,,,
4363532207,5316922511,0,944782252,False,,Rua Particular Antônio Rolim Júnior,residential,,False,9.404,"LINESTRING (-46.6098649 -23.5444724, -46.6097894 -23.5444238)",,,,,,,
4363532846,4363533979,0,438643876,False,,,residential,,False,59.348,"LINESTRING (-46.6095041 -23.5447565, -46.6099971 -23.5450404)",,,,,,,
4363532846,434003324,0,262851686,True,2,Rua do Hipódromo,tertiary,,False,35.322,"LINESTRING (-46.6095041 -23.5447565, -46.6096266 -23.5446148, -46.6096374 -23.5446024, -46.6097194 -23.5445076)",,,,,,,
4363533979,4363532846,0,438643876,False,,,residential,,True,59.348,"LINESTRING (-46.6099971 -23.5450404, -46.6095041 -23.5447565)",,,,,,,
4363536438,1920057699,0,438638504,False,,Rua Barros,residential,,True,14.685,"LINESTRING (-46.6120935 -23.5470038, -46.6121719 -23.546893)",,,,,,,
4363536670,1920057699,0,438638504,False,,Rua Barros,residential,,False,10.78,"LINESTRING (-46.6122295 -23.5468117, -46.6121719 -23.546893)",,,,,,,
4364940305,445062311,0,909155215,True,3,Rua Presidente Almeida Couto,secondary,,False,67.402,"LINESTRING (-46.6068529 -23.5644383, -46.6071093 -23.5645412, -46.6072557 -23.5646, -46.6074587 -23.5646814)",,,,,,,
4364940310,445062299,0,909155216,True,2,Avenida Presidente Wilson,tertiary,40,False,35.821,"LINESTRING (-46.6065294 -23.5644482, -46.6066783 -23.5641564)",,,,,,,
4364940310,4364940305,0,438840225,True,2,Rua Presidente Almeida Couto,secondary,,False,36.012,"LINESTRING (-46.6065294 -23.5644482, -46.6065641 -23.5644198, -46.6066043 -23.5643995, -46.6066486 -23.5643854, -46.6066904 -23.5643878, -46.6067367 -23.5643963, -46.6068529 -23.5644383)",,,,,,,
4365751020,5343195131,0,430127386,False,,Rua Cavalheiro Afonso Nicoli,residential,,False,192.896,"LINESTRING (-46.6123894 -23.5677463, -46.6125052 -23.5660148)",,,,,,,
4365751020,7991984246,0,438930170,False,,Rua Cavalheiro Afonso Nicoli,residential,,True,8.473,"LINESTRING (-46.6123894 -23.5677463, -46.61239 -23.5678225)",,,,,,,
4365751020,445043668,0,130808671,True,2,Rua da Independência,secondary,50,False,76.675,"LINESTRING (-46.6123894 -23.5677463, -46.6128224 -23.5676686, -46.6129621 -23.5676218, -46.6130295 -23.567591, -46.6131026 -23.5675477)",,,,,,,
4395377730,627949679,0,441840123,False,,Rua Doutor Luiz Silveira,residential,30,False,85.15,"LINESTRING (-46.6347902 -23.538509, -46.6339596 -23.5385899)",,,,,,,
4395377730,60685857,0,424572748,True,3,Rua Brigadeiro Tobias,tertiary,40,False,64.885,"LINESTRING (-46.6347902 -23.538509, -46.634923 -23.5389659, -46.6349547 -23.5390727)",,,,,,,
4431221624,296285271,0,857162506,False,,Rua Dom Raimundo Brito,residential,,False,6.295,"LINESTRING (-46.6321711 -23.5679215, -46.63212 -23.5678897)",,,,,,,
4487835928,4487835929,0,451978817,False,,Praça Carlos Antônio Cordeiro,residential,,False,18.394,"LINESTRING (-46.6501526 -23.5191095, -46.6503015 -23.5192029)",,,,,,,
