u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,ref,bridge,tunnel,width,access,junction,est_width
1448778119,445044453,0,131655866,True,,residential,50,False,119.855,"LINESTRING (-46.6199588 -23.5656612, -46.6189773 -23.5658378, -46.6188647 -23.5658605, -46.6188043 -23.5658587)",0.01605636111285375,Rua Alves Ribeiro,,,,,,,
1448778119,296285684,0,131655873,False,,residential,,True,136.859,"LINESTRING (-46.6199588 -23.5656612, -46.6200631 -23.5656433, -46.620609 -23.5655475, -46.6212028 -23.5654419, -46.6212773 -23.5654282)",0.0014370494171526804,Rua Alves Ribeiro,,,,,,,
1448778119,9562607967,0,310454394,False,,residential,,False,106.446,"LINESTRING (-46.6199588 -23.5656612, -46.6199353 -23.5655462, -46.6199098 -23.5654217, -46.6197874 -23.5648338, -46.6196995 -23.5647516)",1.0921249390930324e-05,Rua Teodureto Souto,,,,,,,
1448778119,8722492446,0,941900600,False,,residential,,True,123.466,"LINESTRING (-46.6199588 -23.5656612, -46.6199764 -23.565747, -46.620177 -23.5667269, -46.6201822 -23.5667525)",0.003279266606721879,Rua Teodureto Souto,,,,,,,
1448778134,9562607967,0,237587397,True,3,secondary,40,False,11.233,"LINESTRING (-46.6197631 -23.5646691, -46.6197312 -23.5647106, -46.6196995 -23.5647516)",0.01066408650186866,Rua da Independência,,,,,,,
1448778140,296284737,0,27030027,False,,residential,,False,89.69,"LINESTRING (-46.6212246 -23.5694901, -46.6220074 -23.5693572, -46.6220899 -23.5693432)",0.003496630273217385,Rua Senador Carlos Teixeira de Carvalho,,,,,,,
1448778140,9626832732,0,27030027,False,,residential,,True,38.733999999999995,"LINESTRING (-46.6212246 -23.5694901, -46.6208766 -23.5695398, -46.6208616 -23.5695419, -46.6208491 -23.5695438)",0.003238203975203671,Rua Senador Carlos Teixeira de Carvalho,,,,,,,
1448778142,6707729720,0,942296777,False,1,residential,,True,8.742,"LINESTRING (-46.6209658 -23.563952, -46.6210501 -23.5639375)",0.0003144162970932399,Rua Estella Salzo,,,,,yes,,
1448778142,679162548,0,237587387,False,4,tertiary,,False,29.175,"LINESTRING (-46.6209658 -23.563952, -46.6209164 -23.5637181, -46.6209114 -23.5636944)",0.00039190464280738967,Avenida Lins de Vasconcelos,,,,,,,
1448778142,1448778115,0,237587387,False,4,tertiary,,True,59.618,"LINESTRING (-46.6209658 -23.563952, -46.6209892 -23.5640629, -46.621055 -23.5643748, -46.6210769 -23.5644784)",0.00424148182266415,Avenida Lins de Vasconcelos,,,,,,,
1464768585,4699224032,0,246708358,False,3,primary,,False,5.549,"LINESTRING (-46.6419777 -23.5413755, -46.6420241 -23.5413494)",0.0005020640959686459,Avenida São João,,,,,,,
1464768585,8656410626,0,933973497,True,1,tertiary,,False,27.021,"LINESTRING (-46.6419777 -23.5413755, -46.6419355 -23.5415174, -46.6419284 -23.5416131)",0.00033909965365611593,Rua Pedro Américo,,,,,,,
1464772816,60686009,0,277794712,False,,residential,30,False,124.004,"LINESTRING (-46.6478291 -23.5477021, -46.6472672 -23.5486912)",0.0003149327496180317,Rua João Guimarães Rosa,,,,,,,
1464772822,140803082,0,"[554707184, 435973651, 524256404, 554707191]",True,5,trunk,50,False,394.017,"LINESTRING (-46.6471396 -23.5483626, -46.6467399 -23.5496734, -46.6466556 -23.5500127, -46.6465957 -23.5503167, -46.6465646 -23.5504774, -46.6465418 -23.5505465, -46.6465236 -23.5506016, -46.6464716 -23.5507592, -46.6464531 -23.5508114, -46.6461042 -23.5517726)",0.10064434400717495,Avenida Radial Leste-Oeste,,viaduct,yes,,,,
1464773789,4524492682,0,"[133124801, 936824213]",False,3,secondary,50,False,142.08599999999998,"LINESTRING (-46.6467189 -23.5501542, -46.6468209 -23.5501888, -46.6476166 -23.550441, -46.6477724 -23.5504912, -46.6479336 -23.5505468, -46.6480327 -23.5505809)",0.018434226633222573,Rua Augusta,,,,,,,
1464773789,1464773799,0,133124802,False,4,secondary,40,True,48.788999999999994,"LINESTRING (-46.6467189 -23.5501542, -46.6463492 -23.5500289, -46.6463264 -23.5500224, -46.6462695 -23.5500033)",0.0065848160950741025,Rua Augusta,,,,,,,
1464773789,60686009,0,277794712,False,,residential,30,True,172.014,"LINESTRING (-46.6467189 -23.5501542, -46.6467453 -23.5500826, -46.6468687 -23.5497475, -46.6470025 -23.5493856, -46.6472672 -23.5486912)",0.0005952540806733863,Rua João Guimarães Rosa,,,,,,,
1464773794,4210146727,0,454601629,True,1,secondary_link,40,False,26.409,"LINESTRING (-46.6464641 -23.5470751, -46.6466768 -23.5469395)",0.00031385314772111275,Rua da Consolação,,,,,,,
1464773794,2390822311,0,454692167,True,2,secondary,40,False,21.958,"LINESTRING (-46.6464641 -23.5470751, -46.6465505 -23.547074, -46.6466794 -23.5470694)",0.0007648743734770505,Rua da Consolação,,,,,,,
1464773799,60686006,0,586624080,False,3,secondary,40,True,11.045,"LINESTRING (-46.6462695 -23.5500033, -46.646167 -23.5499711)",0.0015955339125868018,Rua Martins Fontes,,,,,,,
1464773799,1464773789,0,133124802,False,4,secondary,40,False,48.789,"LINESTRING (-46.6462695 -23.5500033, -46.6463264 -23.5500224, -46.6463492 -23.5500289, -46.6467189 -23.5501542)",0.018561388311666125,Rua Augusta,,,,,,,
1464773799,2832063169,0,"[944852952, 554707193, 278916125, 278916126]",True,2,trunk_link,,False,233.14000000000001,"LINESTRING (-46.6462695 -23.5500033, -46.6462814 -23.5499689, -46.6462959 -23.5499286, -46.6463373 -23.5498045, -46.6464202 -23.5495612, -46.6465395 -23.5492127, -46.6466785 -23.5487863, -46.6470987 -23.5480588)",0.013459769554830399,,,,yes,,,,
1464773890,2021000680,0,622484037,True,,residential,,False,34.677,"LINESTRING (-46.6492255 -23.5528657, -46.649543 -23.5529777)",0.0006286260131765631,Praça Contos Fluminenses,,,,,,,
1464773890,457563205,0,278916128,True,,residential,,False,34.105,"LINESTRING (-46.6492255 -23.5528657, -46.6492486 -23.5529384, -46.6492735 -23.5530548, -46.6492869 -23.5531665)",0.000937610034570071,Rua Avanhandava,,,,,,,
1464773891,4511446997,0,"[38630156, 679196742, 278916127]",True,,residential,,False,197.461,"LINESTRING (-46.6459306 -23.5507052, -46.645995 -23.5507278, -46.6461995 -23.5507935, -46.6463735 -23.550847, -46.64652 -23.550896, -46.6466715 -23.5509431, -46.6467534 -23.5509768, -46.6468476 -23.5510453, -46.6469373 -23.5511166, -46.647026 -23.5512146, -46.6471153 -23.5513496, -46.6471509 -23.5514371, -46.6472067 -23.5515712, -46.6472238 -23.5516181, -46.647313 -23.551782)",0.0025160741998498915,Rua Avanhandava,,,,,,,
1464773891,60686006,0,62265345,True,4,secondary,40,False,85.11099999999999,"LINESTRING (-46.6459306 -23.5507052, -46.6461366 -23.5500616, -46.646167 -23.5499711)",0.01678179263257,Rua Martinho Prado,,,,,,,
1464773969,457563224,0,38630334,True,2,secondary,50,False,237.727,"LINESTRING (-46.6474234 -23.5522091, -46.6476679 -23.5526008, -46.6480143 -23.553233, -46.6484068 -23.5539497, -46.6484965 -23.5541067)",0.008123109369666984,Avenida Nove de Julho,,,,,,,
1464775792,617887905,0,179551763,True,2,secondary,,False,59.217,"LINESTRING (-46.6431598 -23.5482467, -46.6430026 -23.5481857, -46.6429461 -23.5481685, -46.6428972 -23.5481603, -46.6428484 -23.5481558, -46.6428068 -23.5481609, -46.6427757 -23.5481726, -46.6427396 -23.5481929, -46.6426945 -23.5482383, -46.6426447 -23.5482794)",0.006173791675362552,Rua Martins Fontes,,,,,,,
1464775792,2578184861,0,"[454570241, 454570242, 133125062]",False,"['3', '2']",secondary,40,False,176.812,"LINESTRING (-46.6431598 -23.5482467, -46.6432092 -23.5482888, -46.6432481 -23.5483219, -46.6434289 -23.5484889, -46.6434981 -23.5485567, -46.6436624 -23.5486971, -46.6437692 -23.5487884, -46.6444193 -23.5493395)",0.001859143203696351,Rua Martins Fontes,,,,,,,
1464776004,1477490865,0,405495014,True,2,tertiary,,False,89.213,"LINESTRING (-46.6452596 -23.5473017, -46.6452323 -23.5472061, -46.6450987 -23.546739, -46.6450377 -23.5465256)",0.0033311904817275467,Rua Araújo,,,,,,,
1464776004,60685794,0,"[133125089, 454700603, 454570252]",False,"['3', '2']",tertiary,40,"[False, True]",265.654,"LINESTRING (-46.6452596 -23.5473017, -46.6443611 -23.5474952, -46.6438463 -23.5476061, -46.6428864 -23.5478173, -46.6428434 -23.5478268, -46.6428197 -23.5478324, -46.6427241 -23.5478539)",0.009486817602789542,Rua da Consolação,,,,,,,
1464777422,1464772822,0,524256724,True,4,trunk,50,False,74.889,"LINESTRING (-46.6473905 -23.5477296, -46.6471396 -23.5483626)",0.08081826911319853,Avenida Radial Leste-Oeste,,,yes,,,,
1468509777,1938339168,0,1038256028,True,2,secondary,50,False,18.823,"LINESTRING (-46.6202595 -23.5632432, -46.6204007 -23.5631341)",0.0006612875392857094,Largo do Cambuci,,,,,,,
1468509777,1468509794,0,133403606,True,2,secondary_link,,False,48.244,"LINESTRING (-46.6202595 -23.5632432, -46.6203101 -23.5632901, -46.620463 -23.5634367, -46.6205218 -23.5634892, -46.6205916 -23.5635523)",0.00406104157566028,,,,,,,,
1468509778,445043662,0,133403610,True,,residential,40,False,201.16899999999998,"LINESTRING (-46.6165494 -23.5667989, -46.6164992 -23.5667351, -46.6164248 -23.5666409, -46.6155755 -23.5658871, -46.6154323 -23.5657922, -46.6150708 -23.5656307)",0.0027803075627715625,Rua Alexandrino da Silveira Bueno,,,,,,,
1468509778,4293893316,0,430126275,False,,residential,,True,37.105,"LINESTRING (-46.6165494 -23.5667989, -46.6166155 -23.5668044, -46.6169114 -23.5668342)",0.0003144162970932399,,,,,,,,
1468509784,418517418,0,416450826,True,2,primary,50,False,33.209,"LINESTRING (-46.6114727 -23.5679475, -46.6114148 -23.5682414)",0.0002774530521045706,Avenida Dom Pedro I,,,,,,,
1468509784,466929683,0,416450827,True,2,secondary,,False,16.406,"LINESTRING (-46.6114727 -23.5679475, -46.6113134 -23.5679263)",0.009655486468116177,Rua da Independência,,,,,,,
1468509786,418517431,0,416450822,True,2,primary,50,False,24.94,"LINESTRING (-46.6115913 -23.567938, -46.6115231 -23.5681534)",0.0012269430519685229,Avenida Dom Pedro I,,,,,,,
