u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,bridge,ref,tunnel,width,access,junction
2453626790,2429561624,0,"[217333505, 425846506]",False,5,secondary,50,False,19.954,"LINESTRING (-46.6379193 -23.5528159, -46.637853 -23.5526998, -46.6378303 -23.5526561)",0.006780533208954578,Avenida Brigadeiro Luís Antônio,,,,,,
2453626790,142808179,0,217333505,False,5,secondary,50,True,180.81,"LINESTRING (-46.6379193 -23.5528159, -46.638284 -23.5534651, -46.6383773 -23.5536311, -46.6387057 -23.5542158, -46.6387315 -23.5542615)",0.02127186259294358,Avenida Brigadeiro Luís Antônio,,,,,,
2453626790,176012605,0,237470831,True,1,trunk_link,40,False,41.517,"LINESTRING (-46.6379193 -23.5528159, -46.6378483 -23.5527971, -46.6377908 -23.55278, -46.6377305 -23.5527753, -46.6376707 -23.5527833, -46.6376144 -23.5528036, -46.6375646 -23.5528352, -46.6375428 -23.5528553)",0.0006762260459739452,,,,,,,
2457482475,4511361254,0,"[830794080, 830794083]",True,"['3', '2']",secondary,,False,66.289,"LINESTRING (-46.6404944 -23.5351984, -46.6403172 -23.5350893, -46.6402646 -23.5350663, -46.6402217 -23.5350588, -46.6401795 -23.5350515, -46.6400717 -23.5350477, -46.6398878 -23.5350538)",0.0055141667986674334,Rua Mauá,,,,,,
2457482475,60734229,0,"[91915921, 830794086]",True,1,secondary_link,,False,55.694,"LINESTRING (-46.6404944 -23.5351984, -46.6403097 -23.5350173, -46.6402547 -23.5349764, -46.6402124 -23.5349475, -46.6401821 -23.5349334, -46.6401279 -23.5349103, -46.6400741 -23.5348891)",0.0014634919703315498,Rua Mauá,,,,,,
2457482489,457026966,0,8579588,True,,residential,40,False,131.381,"LINESTRING (-46.6411836 -23.5356752, -46.6411246 -23.5357583, -46.6408323 -23.5361728, -46.6405081 -23.5366325, -46.6404835 -23.5366672)",0.0058590266794548524,Rua Santa Ifigênia,,,,,,
2457482489,4255588280,0,231115025,True,3,secondary,,False,67.701,"LINESTRING (-46.6411836 -23.5356752, -46.6409656 -23.5355283, -46.6407359 -23.5353735, -46.6406482 -23.535315)",0.0007787344328412368,Avenida Duque de Caxias,,,,,,
2457482515,457046471,0,932955208,True,1,tertiary,,False,105.999,"LINESTRING (-46.6369897 -23.5376545, -46.6369725 -23.5368216, -46.6369701 -23.5367014)",0.008794807364238662,Rua General Couto de Magalhães,,,,,,
2457482522,457026853,0,38584791,True,,residential,,False,25.691000000000003,"LINESTRING (-46.6371301 -23.5376972, -46.6370585 -23.5378007, -46.6369951 -23.5378923)",0.022785937276819324,Rua do Triunfo,,,,,,
2457482522,2457482515,0,237876605,True,1,tertiary_link,,False,15.126999999999999,"LINESTRING (-46.6371301 -23.5376972, -46.6370873 -23.5376863, -46.6370333 -23.5376731, -46.6369897 -23.5376545)",0.0002500561330093146,,,,,,,
2494793476,457055071,0,38584785,True,1,trunk_link,40,False,116.82199999999999,"LINESTRING (-46.6337285 -23.5368691, -46.6337845 -23.5370227, -46.633814 -23.5371763, -46.6338963 -23.5379051)",0.0015310790983059893,Avenida Prestes Maia,,,,,,
2494793476,3345691431,0,"[49436033, 49436035, 241906989]",True,3,trunk,50,False,492.709,"LINESTRING (-46.6337285 -23.5368691, -46.6337832 -23.5375944, -46.6339004 -23.5389119, -46.6339627 -23.5395375, -46.6340972 -23.5407276, -46.6341294 -23.5409747, -46.6341666 -23.5410817, -46.634252 -23.5412617)",0.0012751616519623722,Avenida Prestes Maia,,,yes,,,
2527915002,445043213,0,128515109,True,1,tertiary,,False,84.029,"LINESTRING (-46.6202262 -23.5517525, -46.6194089 -23.5518512)",0.00475879240585123,Rua Visconde de Parnaíba,,,,,,
2527915003,2527915002,0,245629364,True,,residential,20,False,42.51,"LINESTRING (-46.6202532 -23.552134, -46.6202262 -23.5517525)",4.185007336267841e-05,Rua Mem de Sá,,,,,,
2527915003,4338378992,0,226358420,True,3,primary,50,False,149.575,"LINESTRING (-46.6202532 -23.552134, -46.6205111 -23.5521002, -46.6215577 -23.5519694, -46.6217069 -23.5519507)",0.000745798319327731,Avenida Alcântara Machado,,,,,,
2530563762,445042774,0,37916351,True,,residential,,False,149.107,"LINESTRING (-46.622289 -23.5429076, -46.6235916 -23.5431858, -46.6236385 -23.5431958, -46.6237139 -23.5432104)",0.013051907630549506,Rua Assunção,,,,,,
2530563782,2389062263,0,237048499,True,2,primary,50,False,62.434000000000005,"LINESTRING (-46.6219366 -23.5439797, -46.622382 -23.5440774, -46.6224437 -23.5440909, -46.6225324 -23.5441098)",0.002824182656411963,Rua do Gasômetro,,,,,,
2530563782,2530563762,0,245958756,True,,living_street,20,False,124.50800000000001,"LINESTRING (-46.6219366 -23.5439797, -46.6219499 -23.5439392, -46.6222722 -23.5429587, -46.622289 -23.5429076)",0.0040121583975229625,Travessa Lameirão,,,,,,
2530563802,445042790,0,237048502,True,2,primary,50,False,66.887,"LINESTRING (-46.6232033 -23.5444681, -46.6238538 -23.5445469)",0.023014923372211674,Rua do Gasômetro,,,,,,
2556256416,2556256419,0,75534030,False,,residential,,True,30.888,"LINESTRING (-46.6293311 -23.5357231, -46.6294283 -23.5359862)",0.0007823129251700681,Rua Djalma Dutra,,,,,,
2556256416,457055111,0,75534031,True,2,residential,,False,70.279,"LINESTRING (-46.6293311 -23.5357231, -46.6291339 -23.5352012, -46.6291054 -23.5351259)",0.022633414582764314,Rua Djalma Dutra,,,,,,
2556256419,2556256416,0,75534030,False,,residential,,False,30.888,"LINESTRING (-46.6294283 -23.5359862, -46.6293311 -23.5357231)",0.0007863145258103242,Rua Djalma Dutra,,,,,,
2578181686,60685428,0,8579488,True,1,primary_link,,False,74.647,"LINESTRING (-46.6382567 -23.5480775, -46.6381766 -23.5479184, -46.6380478 -23.5477154, -46.6380216 -23.5476416, -46.6380106 -23.547573, -46.6380116 -23.5474587)",0.0310181323491154,Parque Anhangabau,,,,,,
2578181686,60685402,0,251628568,True,1,trunk_link,,False,147.32500000000005,"LINESTRING (-46.6382567 -23.5480775, -46.6381083 -23.547958, -46.6379077 -23.5477099, -46.637842 -23.5475888, -46.6378138 -23.5475255, -46.637783 -23.547445, -46.6377535 -23.5473687, -46.6377376 -23.5472854, -46.6377432 -23.5472263, -46.6377581 -23.547162, -46.6377722 -23.5471235, -46.6378074 -23.5470807, -46.6378526 -23.5470422, -46.6379081 -23.5470205, -46.6379608 -23.54701)",0.007386142284706059,Parque Anhangabau,,,,,,
2578184861,1464775792,0,"[454570241, 454570242, 133125062]",False,"['3', '2']",secondary,40,True,176.812,"LINESTRING (-46.6444193 -23.5493395, -46.6437692 -23.5487884, -46.6436624 -23.5486971, -46.6434981 -23.5485567, -46.6434289 -23.5484889, -46.6432481 -23.5483219, -46.6432092 -23.5482888, -46.6431598 -23.5482467)",0.012086082605240292,Rua Martins Fontes,,,,,,
2578184861,1477493799,0,935890056,False,3,secondary,40,False,19.538,"LINESTRING (-46.6444193 -23.5493395, -46.6444576 -23.5493686, -46.6445039 -23.5493978, -46.6445797 -23.5494345)",0.0030837821286218894,Rua Martins Fontes,,,,,,
2580254983,461879199,0,825872321,False,,residential,,True,59.076,"LINESTRING (-46.6267878 -23.5370311, -46.627324 -23.5368296)",0.0007863145258103242,Rua Doutor Cláudio de Sousa,,,,,permissive,
2580254984,929751310,0,79670100,False,,residential,,True,72.683,"LINESTRING (-46.626526 -23.536772, -46.6271828 -23.5365177)",0.0007863145258103242,Rua dos Cantores,,,,,,
2580255979,461879194,0,38881801,False,,residential,,True,76.366,"LINESTRING (-46.6262094 -23.5361647, -46.6262255 -23.5361586, -46.6269022 -23.5359035)",0.0007863145258103242,Rua Doutor Luís Pisa,,,,,,
2580256857,929751328,0,79670101,False,,residential,,True,76.95400000000001,"LINESTRING (-46.6263471 -23.5364802, -46.6263696 -23.5364715, -46.6270421 -23.5362101)",0.000786314525810324,Rua Euricles Félix de Matos,,,,,,
2580258671,5128445340,0,252006555,True,3,trunk,50,False,80.213,"LINESTRING (-46.6275537 -23.5392515, -46.6275972 -23.5393488, -46.6278347 -23.5398828, -46.627851 -23.5399194)",0.06560567622277087,Avenida do Estado,,BR-050,,,,
2580258671,25872274,0,"[866553016, 866553013, 252006559]",True,3,secondary,,False,43.644,"LINESTRING (-46.6275537 -23.5392515, -46.6275054 -23.5392702, -46.6272117 -23.5393787, -46.6271577 -23.5394006)",0.04796465658452994,Largo do Pari,yes,,,,,
2580267329,2580267330,0,251867379,True,,residential,,False,82.293,"LINESTRING (-46.6221602 -23.5473018, -46.6228771 -23.5476421)",0.000384179597765032,Rua Sobral,,,,,,
2580267329,445043180,0,37916421,True,2,tertiary,40,False,107.708,"LINESTRING (-46.6221602 -23.5473018, -46.6226814 -23.5465246, -46.6227107 -23.5464751)",0.0037035944007232525,Rua Caetano Pinto,,,,,,
2580267330,445043093,0,961097965,True,1,tertiary,40,False,34.815,"LINESTRING (-46.6228771 -23.5476421, -46.6227703 -23.5479395)",0.013958267079066755,Rua Carneiro Leão,,,,,,
2580269444,2527915002,0,128515109,True,1,tertiary,,False,148.597,"LINESTRING (-46.6216707 -23.5515724, -46.6202262 -23.5517525)",0.004712940731848295,Rua Visconde de Parnaíba,,,,,,
2582635509,452091620,0,38306028,True,,residential,40,False,44.161,"LINESTRING (-46.6241261 -23.5337481, -46.6240385 -23.5334544, -46.6240119 -23.533365)",0.0031502601040416167,Rua Canindé,,,,,,
2582635512,2582635509,0,252161914,True,,residential,,False,103.843,"LINESTRING (-46.6231435 -23.5339942, -46.6241261 -23.5337481)",1.1671335200746966e-05,Rua Hercilio Luz,,,,3,,
2582635512,461879447,0,38881342,True,,residential,30,False,90.361,"LINESTRING (-46.6231435 -23.5339942, -46.6233639 -23.5346968, -46.6233895 -23.5347749)",0.0030582232893157264,Rua Carnot,,,,,,
2584006328,4511446997,0,454599574,True,1,primary_link,,False,27.351,"LINESTRING (-46.6470597 -23.5517009, -46.6471155 -23.5517199, -46.647313 -23.551782)",0.0019208127695522657,Rua Avanhandava,,,,,,
2584006328,140838867,0,565539538,True,3,primary,50,False,58.452999999999996,"LINESTRING (-46.6470597 -23.5517009, -46.6472089 -23.5518606, -46.6472278 -23.5518875, -46.6473034 -23.5519963, -46.6473807 -23.5521335)",0.0017986391137651645,Avenida Nove de Julho,,,,,,
2584006337,1464773969,0,191510470,True,1,secondary_link,,False,16.828,"LINESTRING (-46.6473846 -23.552062, -46.6474086 -23.5521531, -46.6474234 -23.5522091)",0.0005596375302257659,Rua Avanhandava,,,,,,
2615152000,60685873,0,183462561,True,3,primary,,False,30.478,"LINESTRING (-46.6358284 -23.5389901, -46.6359265 -23.5390067, -46.6359933 -23.5390233, -46.6360521 -23.5390507, -46.6361063 -23.539082)",0.006505092297858597,Avenida Senador Queirós,,,,,,
2615152000,5457489052,0,255818942,False,,residential,40,True,119.081,"LINESTRING (-46.6358284 -23.5389901, -46.6360506 -23.5399753, -46.6360666 -23.5400385)",0.000893877782733325,Praça Alfredo Issa,,,,,,
2615441828,64095117,0,"[879912920, 879912921]",True,2,secondary,50,False,89.193,"LINESTRING (-46.6439216 -23.5375966, -46.6436483 -23.5374046, -46.643346 -23.5371922, -46.6432854 -23.5371497, -46.6432273 -23.5371085)",0.0045814252688092865,Avenida Duque de Caxias,,,,,,
2615441828,8185076066,0,"[879912924, 879912919]",True,1,secondary_link,,False,37.742000000000004,"LINESTRING (-46.6439216 -23.5375966, -46.6438267 -23.5374562, -46.6437167 -23.5373141)",0.0006722796792742905,,,,,,,
2746442538,457055047,0,379089476,True,3,trunk,50,False,163.887,"LINESTRING (-46.6254409 -23.5342488, -46.6254448 -23.5343109, -46.6254669 -23.5345064, -46.6255005 -23.5346761, -46.6255709 -23.5348857, -46.6258868 -23.5355544, -46.6259268 -23.5356416)",0.04565059733369053,Avenida do Estado,,BR-050,,,,
2746442538,1420150289,0,424940060,True,2,secondary,50,False,40.647999999999996,"LINESTRING (-46.6254409 -23.5342488, -46.6255931 -23.5342088, -46.6257992 -23.5341559, -46.6258246 -23.5341494)",0.006162629390380488,Rua João Teodoro,,,,,,
2814556790,445042759,0,51835037,False,2,secondary,,True,36.254,"LINESTRING (-46.6269197 -23.5401846, -46.6269061 -23.5405104)",0.025729912181718332,Rua Santa Rosa,,,,,,
2814556790,10724416487,0,276897363,True,,residential,,False,71.686,"LINESTRING (-46.6269197 -23.5401846, -46.6270463 -23.5402241, -46.6275209 -23.5403724, -46.627587 -23.5403575)",0.0007414965986394558,Largo do Pari,,,,,,
2814556790,661212055,0,554958541,False,2,secondary,,False,44.054,"LINESTRING (-46.6269197 -23.5401846, -46.6269353 -23.5400345, -46.6269719 -23.5397914)",0.005372840117287891,Largo do Pari,,,,,,
2832063169,1955005707,0,"[524256403, 453860212, 454576373, 453860211, 554707194]",True,"['3', '2']",trunk,50,False,893.761,"LINESTRING (-46.6470987 -23.5480588, -46.6472771 -23.547596, -46.6474429 -23.5471684, -46.6474792 -23.5470694, -46.6474877 -23.5470461, -46.6477155 -23.5464466, -46.6477573 -23.5463346, -46.6477906 -23.54622, -46.6478033 -23.5461481, -46.6478117 -23.5460737, -46.6478178 -23.5459891, -46.6477556 -23.5439783, -46.6477346 -23.5433312, -46.6477179 -23.5428619, -46.6477075 -23.5425201, -46.6476803 -23.5419047, -46.6476736 -23.5417888, -46.6476166 -23.5409417, -46.6476247 -23.5408243, -46.6476394 -23.5407484, -46.6476548 -23.5406845, -46.6476763 -23.5406236, -46.6476944 -23.5405781, -46.6477667 -23.540398, -46.6478372 -23.5402227, -46.6478622 -23.5401701)",0.039724628025112126,"['Avenida Radial Leste-Oeste', 'Elevado Presidente João Goulart']",viaduct,,yes,,,
2832098720,60685373,0,424630866,False,,residential,,False,14.842,"LINESTRING (-46.6307697 -23.5559687, -46.630753 -23.5561013)",0.001296077141753648,Travessa Rugiero,,,,,,
2832098720,2389087291,0,278920578,False,,living_street,,True,27.298000000000002,"LINESTRING (-46.6307697 -23.5559687, -46.6310256 -23.555987, -46.6310367 -23.5559878)",0.0008992727695366643,Travessa dos Estudantes,,,,,,
2832098720,60685374,0,424630866,False,,residential,,True,74.113,"LINESTRING (-46.6307697 -23.5559687, -46.6307767 -23.5558934, -46.6307945 -23.5556342, -46.6308056 -23.5555067, -46.6308289 -23.5553045)",0.0011845517019062406,Travessa Rugiero,,,,,,
2832188879,445043686,0,38709149,True,,residential,,False,136.179,"LINESTRING (-46.6213527 -23.5542627, -46.6212512 -23.5542663, -46.6212351 -23.5542743, -46.6212264 -23.5542869, -46.6212254 -23.5543044, -46.6213195 -23.5552344, -46.6213347 -23.5553821)",0.002347605708950247,Travessa Alta Floresta,,,,,,
2832188879,4617456892,0,467061961,False,,residential,,True,18.32,"LINESTRING (-46.6213527 -23.5542627, -46.621474 -23.5542533, -46.6215318 -23.5542489)",0.0007823129251700681,Travessa Serafina Chirico Serra,,,,,,
2934697156,2021790377,0,49436031,True,2,secondary,,False,47.115,"LINESTRING (-46.6354627 -23.5355166, -46.6355549 -23.5358333, -46.6355783 -23.5359268)",0.007551013796046019,Avenida Cásper Líbero,,,,,,
3064409129,3064409130,0,141294961,True,,residential,,False,77.444,"LINESTRING (-46.6298827 -23.5542724, -46.6294712 -23.5543702, -46.6293689 -23.5544015, -46.6293141 -23.5544231, -46.6291623 -23.5544873)",0.011183987933749058,Rua Conde de Sarzedas,,,,,,
3064409130,247951118,0,424630807,True,,residential,,False,72.615,"LINESTRING (-46.6291623 -23.5544873, -46.629073 -23.5545254, -46.628627 -23.5547157, -46.6285164 -23.5547628)",0.0161827032761647,Praça Doutor Mário Margarido,,,,,,
3064409130,247950657,0,424630824,True,,residential,,False,167.96499999999997,"LINESTRING (-46.6291623 -23.5544873, -46.6291123 -23.5543785, -46.6290837 -23.5543125, -46.629058 -23.5542603, -46.6286629 -23.5534568, -46.6285785 -23.5532825, -46.6285622 -23.5532524, -46.6284853 -23.5531104)",0.005259884869328646,Rua Helena Zerrener,,,,,,
3266333520,455606415,0,38508516,True,2,tertiary,,False,114.97800000000001,"LINESTRING (-46.6389966 -23.5502385, -46.6390237 -23.5503042, -46.6390701 -23.5503676, -46.6393342 -23.5505828, -46.6397948 -23.550956)",0.02822016178426901,Rua Santo Amaro,,,,,,
3266333520,4251727358,0,"[425854163, 38508510]",True,1,tertiary,,False,26.259,"LINESTRING (-46.6389966 -23.5502385, -46.6388919 -23.5502393, -46.6388148 -23.5502399, -46.638739 -23.5502404)",0.0021484461848157374,Praça da Bandeira,,,,,,
3278570084,2429561624,0,251628553,False,4,secondary,,True,16.752,"LINESTRING (-46.6377596 -23.5525201, -46.6378303 -23.5526561)",0.03184099737084197,Avenida Brigadeiro Luís Antônio,,,,,,
3278570084,2429561623,0,425849973,True,3,secondary,,False,11.015,"LINESTRING (-46.6377596 -23.5525201, -46.6377386 -23.5525335, -46.6377286 -23.5525398, -46.6377169 -23.5525473, -46.6376726 -23.5525788)",0.04208587108734392,Viaduto Dona Paulina,,,,,,
3278570087,395763938,0,321139486,True,,residential,,False,74.365,"LINESTRING (-46.637924 -23.5517232, -46.6381407 -23.5510846)",0.0009950869236583523,Rua Asdrúbal Nascimento,,,,,,
3278570087,3278570088,0,48802835,True,,residential,,False,74.578,"LINESTRING (-46.637924 -23.5517232, -46.6378646 -23.5515891, -46.6377649 -23.5514085, -46.6377258 -23.5513709, -46.6376748 -23.5513589, -46.6376213 -23.5513537, -46.6375585 -23.5513653, -46.6374985 -23.5513826, -46.6374408 -23.5514055)",0.0008401662252202469,Travessa Grassi,,,,,,
3278570088,25929039,0,273593640,True,3,trunk,60,False,401.59,"LINESTRING (-46.6374408 -23.5514055, -46.6371569 -23.5517896, -46.6370502 -23.5519688, -46.6369652 -23.5521544, -46.6368987 -23.5523175, -46.6368667 -23.5524305, -46.6368321 -23.5525477, -46.6367886 -23.5527484, -46.6367571 -23.5530684, -46.6367507 -23.5533914, -46.6368241 -23.5537986, -46.6369482 -23.5542337, -46.6370134 -23.5544507, -46.6371573 -23.5548213)",0.0016724877393144708,Avenida Vinte e Três de Maio,,,,,,
3278570091,3278570088,0,321139487,True,3,trunk,60,False,131.548,"LINESTRING (-46.6381536 -23.5504193, -46.6380028 -23.5506261, -46.6374408 -23.5514055)",0.0016153013727043357,Avenida Vinte e Três de Maio,,,,,,
3312393273,7289269107,0,"[46892385, 997426061, 995894739, 48802837, 48802843]",True,"['6', '4']",secondary,40,False,203.783,"LINESTRING (-46.6367399 -23.5506159, -46.6367822 -23.5507017, -46.6370158 -23.551142, -46.6370192 -23.5511485, -46.6370972 -23.5512971, -46.637296 -23.5516664, -46.6373953 -23.5518504, -46.637403 -23.5518658, -46.6376185 -23.552262)",0.024430044591188988,"['Avenida Brigadeiro Luís Antônio', 'Viaduto Brigadeiro Luís Antônio']",viaduct,,,,,
3312393273,285488804,0,"[521260225, 8103473, 901230556, 766784998]",True,"['1', '2']",secondary,"['40', '30']",False,268.217,"LINESTRING (-46.6367399 -23.5506159, -46.6368816 -23.5505519, -46.637791 -23.5501351, -46.6378917 -23.5500855, -46.6379921 -23.5500361, -46.6380498 -23.5499995, -46.6381009 -23.5499491, -46.638208 -23.5498263, -46.6384612 -23.5495108, -46.6384895 -23.5494754, -46.6385807 -23.5493421, -46.6387043 -23.5491274)",0.040712380800771136,"['Rua Riachuelo', 'Praça da Bandeira']",,,,,,
3345691430,4530629173,0,183462538,True,5,trunk,50,False,66.66799999999999,"LINESTRING (-46.6344953 -23.5416234, -46.6345987 -23.5417653, -46.6346985 -23.5419024, -46.6348585 -23.542122)",0.01774001641899354,Avenida Prestes Maia,,,,,,
3345691431,7309048242,0,327754982,True,4,trunk,50,False,11.379,"LINESTRING (-46.634252 -23.5412617, -46.6343106 -23.5413488)",0.005212469403345753,Avenida Prestes Maia,,,,,,
3375721595,4503184059,0,453606116,False,,residential,,False,17.086,"LINESTRING (-46.6313706 -23.5387724, -46.6315317 -23.53873)",0.0007823129251700681,Rua Ilha das Flores,,,,3,,
3375721595,3375721596,0,453606116,False,,residential,,True,70.939,"LINESTRING (-46.6313706 -23.5387724, -46.6306998 -23.5389421)",0.0007647138220367514,Rua Ilha das Flores,,,,3,,
3375721595,3375721598,0,330594190,False,,residential,,False,104.01100000000001,"LINESTRING (-46.6313706 -23.5387724, -46.6314296 -23.5389941, -46.6314298 -23.5390031, -46.6314235 -23.5390176, -46.6314126 -23.5390251, -46.6307092 -23.5392072)",0.002110510608137268,Rua Ilha das Flores,,,,3,,
3375721596,4239743337,0,333520069,True,,residential,40,False,20.059,"LINESTRING (-46.6306998 -23.5389421, -46.6307062 -23.5391224)",0.004636683261163342,Rua Barão de Duprat,,,,,,
3375721596,3375721595,0,453606116,False,,residential,,False,70.939,"LINESTRING (-46.6306998 -23.5389421, -46.6313706 -23.5387724)",0.0025450367995662206,Rua Ilha das Flores,,,,3,,
3375721598,3375721595,0,330594190,False,,residential,,True,104.01100000000001,"LINESTRING (-46.6307092 -23.5392072, -46.6314126 -23.5390251, -46.6314235 -23.5390176, -46.6314298 -23.5390031, -46.6314296 -23.5389941, -46.6313706 -23.5387724)",0.00032218442932728644,Rua Ilha das Flores,,,,3,,
3375721598,8656359652,0,333520069,True,,residential,40,False,63.885999999999996,"LINESTRING (-46.6307092 -23.5392072, -46.6307242 -23.5396296, -46.6307249 -23.5396506, -46.6307812 -23.5397709)",0.020097563440815952,Rua Barão de Duprat,,,,,,
3375721632,3375721633,0,330594516,False,1,living_street,20,True,19.191,"LINESTRING (-46.6296845 -23.5546005, -46.6297092 -23.5547716)",0.0007863145258103242,Vila Suíça,,,,,,
3375721633,3375721632,0,330594516,False,1,living_street,20,False,19.191,"LINESTRING (-46.6297092 -23.5547716, -46.6296845 -23.5546005)",0.0007823129251700681,Vila Suíça,,,,,,
3375721633,3375721636,0,330594516,False,1,living_street,20,True,21.075,"LINESTRING (-46.6297092 -23.5547716, -46.6297363 -23.5549595)",0.0007823129251700681,Vila Suíça,,,,,,
3375721633,631977641,0,424630872,False,1,living_street,20,True,39.961999999999996,"LINESTRING (-46.6297092 -23.5547716, -46.6294736 -23.5548026, -46.629435 -23.554813, -46.6293963 -23.5548233, -46.6293295 -23.5548514)",0.0023549419767907166,Vila Suíça,,,,,,
3375721636,3375721633,0,330594516,False,1,living_street,20,False,21.075,"LINESTRING (-46.6297363 -23.5549595, -46.6297092 -23.5547716)",0.0007863145258103242,Vila Suíça,,,,,,
3406376394,5128445335,0,237876588,True,4,tertiary,50,False,11.329,"LINESTRING (-46.6293191 -23.5399792, -46.6293524 -23.5400764)",0.005505115253565209,Rua da Cantareira,,,,,,
3406376394,133486387,0,37916360,True,1,primary_link,,False,54.24,"LINESTRING (-46.6293191 -23.5399792, -46.6293629 -23.5399902, -46.6294218 -23.5400333, -46.6294429 -23.5400427, -46.6294674 -23.540045, -46.6295183 -23.5400468, -46.6295652 -23.5400468, -46.6296095 -23.5400438, -46.6297194 -23.5400338, -46.6298289 -23.5400201)",0.0011715420359878143,,,,,,,
3495687653,4503184058,0,183462558,True,4,primary,50,False,65.404,"LINESTRING (-46.6296702 -23.5402845, -46.6297687 -23.5402313, -46.6298208 -23.5402031, -46.6299333 -23.5401454, -46.6300942 -23.5400743, -46.6302232 -23.5400317, -46.630244 -23.5400248)",0.05422052010233183,Avenida Senador Queirós,,,,,,
3495687653,5129396761,0,342603576,True,1,primary_link,50,False,70.023,"LINESTRING (-46.6296702 -23.5402845, -46.629737 -23.5401973, -46.6298014 -23.5401321, -46.6298887 -23.5400716, -46.6299899 -23.5400096, -46.6300951 -23.5399534, -46.6302039 -23.5399032)",0.008124558062678585,,,,,,,
3609406629,445043035,0,37916369,False,,residential,,False,65.282,"LINESTRING (-46.6258591 -23.5462957, -46.6264327 -23.5465568)",0.0055452459304816066,Rua Maria Domitila,,,,,,
3609406629,3609406632,0,37916369,False,,residential,,True,37.837,"LINESTRING (-46.6258591 -23.5462957, -46.6258127 -23.5462745, -46.6255269 -23.5461439)",0.0011781908112340274,Rua Maria Domitila,,,,,,
3609406629,3609406630,0,355326291,True,,residential,,False,139.617,"LINESTRING (-46.6258591 -23.5462957, -46.6258364 -23.546364, -46.6254878 -23.547414, -46.6254603 -23.5474969)",0.0009449043353605173,Travessa Queiroga,,,,,,
3609406630,2389060528,0,252790570,True,2,primary,40,False,61.141,"LINESTRING (-46.6254603 -23.5474969, -46.6258492 -23.547665, -46.6259108 -23.5476841, -46.625964 -23.5476972, -46.6260136 -23.5477003)",0.00282835718253043,Avenida Rangel Pestana,,,,,,
3609406632,3609406629,0,37916369,False,,residential,,False,37.837,"LINESTRING (-46.6255269 -23.5461439, -46.6258127 -23.5462745, -46.6258591 -23.5462957)",0.0059586568381902304,Rua Maria Domitila,,,,,,
3609406632,445043071,0,37916369,False,,residential,,True,217.563,"LINESTRING (-46.6255269 -23.5461439, -46.6254647 -23.5461153, -46.6251684 -23.5459794, -46.6237753 -23.5453405, -46.6237305 -23.5453199, -46.6236889 -23.5453008, -46.6236182 -23.5452684)",0.001246371074792444,Rua Maria Domitila,,,,,,
3609406634,8932144981,0,37916351,True,,residential,,False,99.904,"LINESTRING (-46.6256228 -23.5436003, -46.6265786 -23.5437989)",0.01729158796684113,Rua Assunção,,,,,,
3609406634,3609406635,0,355326293,False,,residential,,False,75.293,"LINESTRING (-46.6256228 -23.5436003, -46.6254004 -23.544246)",0.0007823129251700681,Rua Comendador Chaker Dibs,,,,,,
3609406635,3609406634,0,355326293,False,,residential,,True,75.293,"LINESTRING (-46.6254004 -23.544246, -46.6256228 -23.5436003)",0.0007863145258103242,Rua Comendador Chaker Dibs,,,,,,
3701154929,890510535,0,37916346,True,5,primary,50,False,95.914,"LINESTRING (-46.6195265 -23.5434874, -46.620331 -23.5436721, -46.6204392 -23.543697)",0.0006587523898448267,Rua do Gasômetro,,,,,,
3701154929,445042956,0,37916359,False,,residential,,True,184.454,"LINESTRING (-46.6195265 -23.5434874, -46.6195949 -23.5433849, -46.6199894 -23.5427851, -46.620466 -23.5420697)",0.0015092703748165934,Rua Correia de Andrade,,,,,,
3713147144,3757650387,0,426247930,True,2,primary,40,False,124.386,"LINESTRING (-46.633657 -23.5490354, -46.6337359 -23.5492658, -46.6339021 -23.5496447, -46.6341114 -23.5500724)",0.02068737021636601,Praça da Sé,,,,,,
3713147155,2396502031,0,23013076,True,2,secondary,40,False,66.466,"LINESTRING (-46.6331864 -23.5494387, -46.6330549 -23.5491284, -46.633007 -23.5489587, -46.6329951 -23.5488698)",0.0008236627984527145,Praça da Sé,,,,,,
3713147155,3713147144,0,237455906,True,2,primary,40,False,65.696,"LINESTRING (-46.6331864 -23.5494387, -46.6334599 -23.5491926, -46.6335108 -23.549152, -46.633657 -23.5490354)",0.01036636084514446,Praça da Sé,,,,,,
3713156706,60641038,0,"[8103464, 425459298]",False,,living_street,,False,100.027,"LINESTRING (-46.6335006 -23.5513823, -46.6335575 -23.5514966, -46.6338378 -23.5520607, -46.633903 -23.5522027)",0.009145738087177814,Rua Onze de Agosto,,,,,,
3713156706,60641048,0,22999960,False,2,living_street,20,True,105.798,"LINESTRING (-46.6335006 -23.5513823, -46.6330578 -23.5515669, -46.6326508 -23.5517366, -46.6325558 -23.5517762)",0.04345812378667726,Praça Clóvis Beviláqua,,,,10,,
3713156706,60685350,0,519691384,False,,living_street,20,False,57.974000000000004,"LINESTRING (-46.6335006 -23.5513823, -46.6338028 -23.5512564, -46.6340198 -23.5511695)",0.00455638326496811,Rua Filipe de Oliveira,,,,10,,
3713156708,60641102,0,8103483,False,,residential,,True,67.365,"LINESTRING (-46.6328769 -23.550075, -46.6328143 -23.5494719)",0.0007863145258103242,Rua Irmã Simpliciana,,,,,,
