u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,bridge,ref,tunnel,width,access,junction
4806688566,617798750,0,230615749,True,1,secondary,40,False,32.456,"LINESTRING (-46.636727 -23.5473095, -46.6367955 -23.5472857, -46.6368776 -23.5472581, -46.6368954 -23.5472536, -46.6369676 -23.5472425, -46.6370328 -23.547233)",0.04195577066110319,Viaduto do Chá,,,,,,
4806688566,4247740324,0,237455933,True,2,secondary,40,False,34.345,"LINESTRING (-46.636727 -23.5473095, -46.6368443 -23.5474968, -46.6368896 -23.5475799)",0.013921341594168144,Rua Líbero Badaró,,,,,,
4823032881,8077296041,0,866587621,True,1,primary,,False,9.009,"LINESTRING (-46.6449943 -23.5397756, -46.6449147 -23.5398108)",0.003516505588813592,Avenida São João,,,,,,
4823032881,1539033395,0,751147726,True,2,tertiary,,False,42.988,"LINESTRING (-46.6449943 -23.5397756, -46.6450167 -23.5397998, -46.6450398 -23.5398401, -46.6451621 -23.5401284)",0.013159436186842824,Largo do Arouche,,,,,,
4823032884,4823032881,0,490122074,True,1,primary,,False,44.158,"LINESTRING (-46.6453701 -23.5395781, -46.6449943 -23.5397756)",0.013684867056329566,Avenida São João,,,,,,
4823032884,457039860,0,490122073,True,1,primary_link,,False,54.841,"LINESTRING (-46.6453701 -23.5395781, -46.6453451 -23.5395582, -46.645323 -23.5395505, -46.6453086 -23.5395502, -46.6452942 -23.5395544, -46.6449975 -23.5397247, -46.6449797 -23.5397304, -46.6449576 -23.5397331, -46.6448972 -23.5397299)",0.00040472660446626274,Avenida São João,,,,,,
4831709063,2391261435,0,230634591,True,1,secondary_link,,False,14.919,"LINESTRING (-46.6466802 -23.5409376, -46.646534 -23.5409316)",0.0007591537275874394,,,,,,,
4831709063,158846092,0,491007568,True,3,secondary,50,False,210.504,"LINESTRING (-46.6466802 -23.5409376, -46.6466681 -23.5409039, -46.646654 -23.5408532, -46.6463829 -23.5396071, -46.6463278 -23.5393544, -46.6462882 -23.539204, -46.6462849 -23.5391915, -46.6462688 -23.5391491, -46.6462343 -23.5390929)",0.0022094362744151533,Avenida Duque de Caxias,,,,,,
4872255634,4249855098,0,425691907,False,2,residential,,False,72.444,"LINESTRING (-46.631929 -23.5473568, -46.6318515 -23.5473255, -46.6312806 -23.5470901)",0.002797983358789487,Praça Fernando Costa,,,,,,
4872255634,4509498149,0,"[521940067, 167147487]",True,2,tertiary,40,False,160.743,"LINESTRING (-46.631929 -23.5473568, -46.632269 -23.54665, -46.6323342 -23.5465145, -46.6323731 -23.5464338, -46.6320626 -23.5461025)",0.00445708911230261,"['Praça Fernando Costa', 'Rua General Carneiro']",,,,,,
4903887706,60641100,0,"[425457913, 456380334]",False,,residential,,True,101.93999999999998,"LINESTRING (-46.6329779 -23.5484477, -46.6327778 -23.5483711, -46.6325107 -23.5482687, -46.6324851 -23.5482602, -46.632462 -23.5482606, -46.6324469 -23.5482702, -46.6324337 -23.5482882, -46.6323475 -23.5484882, -46.6323219 -23.5485576, -46.6322968 -23.5486338)",0.0006436086859189611,Largo Pátio do Colégio,,,,,,
4910824006,2140878080,0,204071647,False,1,living_street,,False,53.173,"LINESTRING (-46.64717 -23.5394085, -46.6467127 -23.5396385)",0.0006544408096651429,Vila Adelaíde,,,,,,
4910824006,4910824007,0,499892400,False,,living_street,,False,17.43,"LINESTRING (-46.64717 -23.5394085, -46.6472147 -23.5395598)",0.0006544408096651429,Vila Adelaíde,,,,,,
4910824006,2140878078,0,204071647,False,1,living_street,,True,48.519999999999996,"LINESTRING (-46.64717 -23.5394085, -46.6472451 -23.5393741, -46.6473209 -23.5393471, -46.6475324 -23.5392889, -46.6476196 -23.539269)",0.0019281180268203386,Vila Adelaíde,,,,,,
4910824007,4910824006,0,499892400,False,,living_street,,True,17.43,"LINESTRING (-46.6472147 -23.5395598, -46.64717 -23.5394085)",0.0006436086859189613,Vila Adelaíde,,,,,,
5007915895,8743131816,0,"[251826993, 562508445]",True,2,secondary,40,False,86.114,"LINESTRING (-46.6186736 -23.5322446, -46.6187185 -23.5322877, -46.6187456 -23.5323231, -46.6189969 -23.5327512, -46.6190957 -23.532913)",0.006547635166850813,Praça Padre Bento,,,,,,
5043980815,4293878826,0,430124767,False,,residential,,True,27.05,"LINESTRING (-46.6286268 -23.5583479, -46.6285391 -23.5581183)",0.0019281180268203382,,,,,,,
5043980815,4293878827,0,430124768,False,,residential,,False,15.988,"LINESTRING (-46.6286268 -23.5583479, -46.628775 -23.5583008)",0.0006544408096651429,,,,,,,
5043980815,4293878829,0,430124768,False,,residential,,True,10.928,"LINESTRING (-46.6286268 -23.5583479, -46.6285255 -23.5583801)",0.0006544408096651429,,,,,,,
5044001584,176007901,0,246708378,True,,residential,,False,117.77099999999999,"LINESTRING (-46.6341942 -23.5561302, -46.6334541 -23.5562178, -46.6332186 -23.5562449, -46.6330481 -23.5562644)",0.0026845742279758386,Praça Almeida Júnior,,,,,,
5044001584,60641438,0,"[977104962, 1005029794, 1005029799, 8579184, 1127335670]",True,2,tertiary,40,False,109.119,"LINESTRING (-46.6341942 -23.5561302, -46.634185 -23.5562811, -46.6341737 -23.5564179, -46.6341548 -23.5566587, -46.6341401 -23.5568391, -46.6341277 -23.5569995, -46.6341192 -23.5571091)",0.006255497301799225,Rua da Glória,yes,,,,,
5044001588,1836035462,0,172728802,False,,residential,,False,8.881,"LINESTRING (-46.6299073 -23.5559507, -46.6299002 -23.5560303)",0.0005282861399747426,Viela dos Estudantes,,,,,,
5044001588,4240283773,0,424632407,False,,residential,,False,33.17,"LINESTRING (-46.6299073 -23.5559507, -46.6302323 -23.5559658)",0.0007065394107316418,Rua Livreiro Alves,,,,,,
5044001588,5044001591,0,172728802,False,,residential,,True,39.077000000000005,"LINESTRING (-46.6299073 -23.5559507, -46.6299109 -23.5559095, -46.6299356 -23.5556431, -46.6299393 -23.5556005)",0.001625451713722833,Viela dos Estudantes,,,,,,
5044001591,5044001588,0,172728802,False,,residential,,False,39.077,"LINESTRING (-46.6299393 -23.5556005, -46.6299356 -23.5556431, -46.6299109 -23.5559095, -46.6299073 -23.5559507)",0.0005856468051543768,Viela dos Estudantes,,,,,,
5044001591,1836035456,0,172728802,False,,residential,,True,39.89,"LINESTRING (-46.6299393 -23.5556005, -46.6299552 -23.5554106, -46.6299717 -23.555243)",0.0018565897591278685,Viela dos Estudantes,,,,,,
5044001591,5044001595,0,424632408,False,,residential,,True,51.302,"LINESTRING (-46.6299393 -23.5556005, -46.6297213 -23.5555789, -46.6296029 -23.5555755, -46.6295188 -23.5555875, -46.6294415 -23.555608)",0.0006544408096651429,Viela dos Estudantes,,,,,,
5044001595,5044001591,0,424632408,False,,residential,,False,51.302,"LINESTRING (-46.6294415 -23.555608, -46.6295188 -23.5555875, -46.6296029 -23.5555755, -46.6297213 -23.5555789, -46.6299393 -23.5556005)",0.0006436086859189612,Viela dos Estudantes,,,,,,
5062832283,60641030,0,262851665,True,3,primary,40,False,11.036,"LINESTRING (-46.6348962 -23.5516772, -46.634943 -23.5517667)",0.00457500891068759,Praça da Sé,,,,,,
5062832283,60641088,0,519383893,True,1,residential,40,False,56.956,"LINESTRING (-46.6348962 -23.5516772, -46.6349821 -23.5516336, -46.6352577 -23.5514879, -46.6353811 -23.5514227)",0.0007725453461929555,Praça Doutor João Mendes,,,,,,
5128445335,1938339357,0,237876588,True,4,tertiary,50,False,25.705,"LINESTRING (-46.6293524 -23.5400764, -46.629391 -23.5401689, -46.6294425 -23.5402923)",0.0032510149772625235,Rua da Cantareira,,,,,,
5128445335,5128445340,0,424572750,True,,residential,30,False,157.45299999999995,"LINESTRING (-46.6293524 -23.5400764, -46.629336 -23.5400902, -46.6293235 -23.5401017, -46.6293126 -23.5401101, -46.6292992 -23.5401186, -46.6292848 -23.5401223, -46.6292568 -23.5401213, -46.6280462 -23.539918, -46.6279959 -23.5399095, -46.6279643 -23.5399044, -46.6279256 -23.5399014, -46.6279038 -23.5399022, -46.6278854 -23.5399052, -46.6278636 -23.5399137, -46.627851 -23.5399194)",0.0005338970451069391,Rua Carlos de Sousa Nazaré,,,,,,
5128445340,304012714,0,252006555,True,3,trunk,50,False,148.87000000000003,"LINESTRING (-46.627851 -23.5399194, -46.6281702 -23.5406376, -46.6283405 -23.5410208, -46.6283488 -23.5410394, -46.6284027 -23.541159)",0.06233562957999294,Avenida do Estado,,BR-050,,,,
5128491281,5839259644,0,527543531,False,,residential,,False,12.337,"LINESTRING (-46.627891 -23.5413542, -46.6277741 -23.5413255)",0.0006436086859189612,Rua Professor Eurípedes Simoes de Paula,,,,,,
5129396758,4503184057,0,527653590,False,,residential,,True,19.523,"LINESTRING (-46.6300417 -23.5402446, -46.6302319 -23.5402651)",0.0006436086859189613,Rua Carlos de Sousa Nazaré,,,,,,
5129396761,1938339389,0,16648511,True,4,primary,50,False,54.679,"LINESTRING (-46.6302039 -23.5399032, -46.6302225 -23.5398988, -46.6303744 -23.5398622, -46.6306066 -23.5398113, -46.6307242 -23.5397838)",0.026918908842846395,Avenida Senador Queirós,,,,,,
5318445319,2395182767,0,184937230,True,3,secondary,50,False,12.61,"LINESTRING (-46.629453 -23.533096, -46.6295015 -23.5331082, -46.6295671 -23.5331384)",0.019609031946990124,Rua João Teodoro,,,,,,
5318445319,2395182761,0,231110977,True,,residential,,False,14.947999999999999,"LINESTRING (-46.629453 -23.533096, -46.6295057 -23.5330369, -46.6295251 -23.5330119, -46.6295366 -23.5329866)",0.0006664369210473443,Rua Guilherme Maw,,,,,,
5362445659,25928438,0,91862125,True,2,tertiary,,False,239.35699999999997,"LINESTRING (-46.6359321 -23.5345436, -46.635213 -23.5347351, -46.6341551 -23.5350049, -46.6340775 -23.5350264, -46.6338794 -23.5350812, -46.6338379 -23.535109, -46.633812 -23.5351426, -46.6338014 -23.5351648, -46.6337938 -23.5351918, -46.6337902 -23.5352466)",0.005127985136456598,Praça da Luz,,,,,,
5407688432,445044382,0,430125563,True,,residential,,False,112.63,"LINESTRING (-46.6295534 -23.5567548, -46.6285589 -23.5571963)",0.02376520593703164,Rua São Paulo,,,,,,
5407688432,445043191,0,970715873,True,2,tertiary,,False,5.419,"LINESTRING (-46.6295534 -23.5567548, -46.629578 -23.556798)",0.01373875361260799,Rua Glicério,,,,,,
5407688434,2225397474,0,"[212723114, 128519868]",True,"['3', '2']",tertiary,,False,313.04499999999996,"LINESTRING (-46.6272087 -23.5546158, -46.6272625 -23.554841, -46.6273268 -23.5550198, -46.6275355 -23.5554383, -46.6276863 -23.5556383, -46.627835 -23.5557939, -46.6280005 -23.5559186, -46.6282246 -23.5560409, -46.6283975 -23.5561105, -46.628691 -23.55618, -46.6288158 -23.5561975, -46.6291627 -23.5562239, -46.6291942 -23.5562276, -46.6292479 -23.5562501, -46.6292719 -23.5562639, -46.6293236 -23.5562935)",0.002372070226805154,Viaduto do Glicério,yes,,,,,
5407688434,10706826499,0,"[168667915, 212723113, 435973659, 773558342]",True,"['3', '4']",trunk,50,False,666.5930000000001,"LINESTRING (-46.6272087 -23.5546158, -46.6276014 -23.555368, -46.6277121 -23.5555371, -46.6278438 -23.555677, -46.6280113 -23.5558151, -46.6282347 -23.5559522, -46.6284651 -23.5560418, -46.6286686 -23.5560866, -46.628877 -23.5561177, -46.6294226 -23.5561707, -46.6298371 -23.556201, -46.6308335 -23.5562716, -46.6322427 -23.5563831, -46.6329118 -23.5564187)",0.00917212637060993,"['Avenida Radial Leste-Oeste', 'Viaduto do Glicério']",yes,,,,,
5448271940,8008384713,0,226358420,True,3,primary,50,False,3.488,"LINESTRING (-46.6186313 -23.5523296, -46.6186651 -23.5523247)",0.0006440600244083854,Avenida Alcântara Machado,,,,,,
5457489052,60685853,0,566773932,True,,residential,,False,77.389,"LINESTRING (-46.6360666 -23.5400385, -46.6353429 -23.5402487)",0.0013985573463941225,Rua Beneficência Portuguesa,,,,,,
5457489052,2615152000,0,255818942,False,,residential,40,False,119.081,"LINESTRING (-46.6360666 -23.5400385, -46.6360506 -23.5399753, -46.6358284 -23.5389901)",0.0004024183410671204,Praça Alfredo Issa,,,,,,
5497521741,60734200,0,"[91924997, 104291526]",True,3,secondary,50,False,193.42900000000003,"LINESTRING (-46.6346621 -23.5319266, -46.6345856 -23.5319448, -46.6342725 -23.53203, -46.6337911 -23.5320453, -46.6329685 -23.5322171, -46.6328068 -23.5322529)",0.013933408463960548,Rua Ribeiro de Lima,,,,,,
5505717311,457046632,0,230634584,True,2,secondary,50,False,14.27,"LINESTRING (-46.6461216 -23.539158, -46.6460774 -23.5391215, -46.6460157 -23.5390741)",0.012101780767264576,Avenida Duque de Caxias,,,,,,
5505717311,4823032884,0,426256860,True,3,primary,,False,89.72900000000001,"LINESTRING (-46.6461216 -23.539158, -46.6459797 -23.5392392, -46.6453701 -23.5395781)",0.014100425784542011,Avenida São João,,,,,,
5539086397,3266333520,0,"[425854160, 425854162, 38508515]",True,"['1', '2']",tertiary,,False,161.27100000000004,"LINESTRING (-46.6402732 -23.5497529, -46.640217 -23.5498607, -46.6401511 -23.5499578, -46.6399817 -23.5501657, -46.6399482 -23.550197, -46.6398986 -23.5502339, -46.6398416 -23.5502603, -46.6397879 -23.5502788, -46.639742 -23.5502907, -46.6396853 -23.5503034, -46.6396324 -23.5503083, -46.6395727 -23.550304, -46.6395177 -23.5502978, -46.6394654 -23.550288, -46.6394091 -23.5502781, -46.6393621 -23.5502652, -46.6393045 -23.5502437, -46.6392569 -23.5502265, -46.6391945 -23.5502154, -46.6391522 -23.5502161, -46.6389966 -23.5502385)",0.004399538069984667,Praça da Bandeira,,,,,,
5541599625,2395216497,0,"[935537754, 16257190]",True,"['1', '2']",secondary_link,,False,98.261,"LINESTRING (-46.6483117 -23.5405627, -46.648248 -23.5406362, -46.6481946 -23.5407032, -46.6480719 -23.5408821, -46.6479871 -23.5410024, -46.6478661 -23.5411741, -46.6477776 -23.5412977)",0.001379115096822953,Rua Sebastião Pereira,,,,,,
5541599625,158843278,0,237470823,True,1,secondary,,False,73.77600000000001,"LINESTRING (-46.6483117 -23.5405627, -46.6481195 -23.5408938, -46.6479663 -23.5411457)",0.003862779750190096,Rua Sebastião Pereira,,,,,,
5571096466,2389060511,0,961097961,True,4,primary,50,False,101.46700000000001,"LINESTRING (-46.6217532 -23.5458817, -46.6210224 -23.54552, -46.6208773 -23.5454482)",0.007442385026545905,Avenida Rangel Pestana,,,,,,
5825840221,130009702,0,"[519490881, 250047718]",True,3,trunk,50,False,614.141,"LINESTRING (-46.6224709 -23.5519483, -46.6233122 -23.5518719, -46.6246005 -23.5517157, -46.6248152 -23.5517024, -46.6250137 -23.5517061, -46.625188 -23.551743, -46.6253503 -23.5517946, -46.6254938 -23.5518678, -46.6255851 -23.5519379, -46.6256778 -23.552019, -46.6257767 -23.5521244, -46.6258004 -23.5521591, -46.6260214 -23.552471, -46.6260765 -23.5525599, -46.626333 -23.5529835, -46.6268224 -23.5538748, -46.6269934 -23.5541793)",0.000910504966255199,"['Avenida Alcântara Machado', 'Viaduto do Glicério']",yes,,,,,
5825840221,130010313,0,616169333,True,1,trunk_link,50,False,103.748,"LINESTRING (-46.6224709 -23.5519483, -46.6228317 -23.5518622, -46.6233265 -23.5517903, -46.6233782 -23.5517743, -46.6234529 -23.5517292)",0.0003767124055827233,Avenida Alcântara Machado,,,,,,
5839259628,4242944039,0,272320521,True,4,trunk,50,False,8.341,"LINESTRING (-46.6250334 -23.5343558, -46.625023 -23.5342814)",0.009387338858381562,Avenida do Estado,,BR-050,,,,
5839259628,2746442538,0,"[857180971, 128522228, 857180974]",True,3,secondary,50,False,43.212,"LINESTRING (-46.6250334 -23.5343558, -46.6251052 -23.5343369, -46.6253075 -23.5342838, -46.6253446 -23.5342741, -46.6253778 -23.5342654, -46.6254409 -23.5342488)",0.048551969665433736,Rua João Teodoro,yes,,,,,
5839259644,661212053,0,527543531,False,,residential,,False,13.472,"LINESTRING (-46.6277741 -23.5413255, -46.6276464 -23.5412943)",0.0012854120178802256,Rua Professor Eurípedes Simoes de Paula,,,,,,
5839259644,5128491281,0,527543531,False,,residential,,True,12.337,"LINESTRING (-46.6277741 -23.5413255, -46.627891 -23.5413542)",0.0006544408096651429,Rua Professor Eurípedes Simoes de Paula,,,,,,
5839259644,5839259645,0,617733010,False,,residential,,True,32.662,"LINESTRING (-46.6277741 -23.5413255, -46.6276518 -23.541597)",1.3540154682727095e-06,Rua Carlos Garcia,,,,,,
5839259645,661212053,0,51835034,True,,residential,,False,33.663,"LINESTRING (-46.6276518 -23.541597, -46.6276464 -23.5412943)",0.0013601085378799366,Rua Carlos Garcia,,,,,,
5839259645,5839259644,0,617733010,False,,residential,,False,32.662,"LINESTRING (-46.6276518 -23.541597, -46.6277741 -23.5413255)",0.0013070762653725888,Rua Carlos Garcia,,,,,,
5839259646,304025569,0,27683576,True,3,trunk_link,50,False,55.25899999999999,"LINESTRING (-46.6277402 -23.5417143, -46.6277576 -23.5416518, -46.627773 -23.5416151, -46.6278131 -23.5415471, -46.6279453 -23.5413726, -46.6280021 -23.5412833)",0.0002482383184142321,,,,,,,
5839259646,2389060567,0,237745072,True,4,primary,50,False,45.67400000000001,"LINESTRING (-46.6277402 -23.5417143, -46.6277774 -23.5416838, -46.6279215 -23.5415658, -46.6280027 -23.5414959, -46.6280709 -23.5414372)",0.0023551532737173674,Avenida Mercúrio,,,,,,
5904404412,461880865,0,251863021,False,,residential,,True,27.209,"LINESTRING (-46.6272572 -23.5323101, -46.6272899 -23.5322207, -46.6273604 -23.5320849)",0.0042696997214940625,Rua Gabriela Sá Barbosa,,,,,,
5904404412,246650435,0,625318046,False,2,residential,,False,111.018,"LINESTRING (-46.6272572 -23.5323101, -46.6271298 -23.5323433, -46.626344 -23.5325479, -46.6263207 -23.532554, -46.6262093 -23.5325817)",0.010331007710922846,Rua Doutor Jorge Miranda,,,,,,
5904404412,1068077355,0,625318046,False,2,residential,,True,205.865,"LINESTRING (-46.6272572 -23.5323101, -46.6281809 -23.5320695, -46.6285652 -23.5319698, -46.6286406 -23.5319502, -46.6288421 -23.5318979, -46.6291136 -23.5318274, -46.6291999 -23.531805)",0.0002419417882816134,Rua Doutor Jorge Miranda,,,,,,
6202562246,457046626,0,134363702,True,3,primary,40,False,61.951,"LINESTRING (-46.6405892 -23.5421585, -46.6410297 -23.5419087, -46.6411061 -23.5418655)",0.002162109093585082,Avenida São João,,,,,,
6202562246,9216158300,0,662540604,True,,residential,,False,61.38700000000001,"LINESTRING (-46.6405892 -23.5421585, -46.6405854 -23.5421109, -46.6405979 -23.5420912, -46.64085 -23.5417707, -46.6408681 -23.5417477, -46.6409051 -23.5417006)",0.0062891019920205925,Rua Conselheiro Nébias,,,,,,
6213473289,171970567,0,933998791,True,3,trunk,50,False,9.463,"LINESTRING (-46.6254267 -23.534022, -46.6254279 -23.5341071)",0.0060484782805343106,Avenida do Estado,,BR-050,,,,
6213473289,6213473290,0,"[856718288, 237048460, 856718287]",True,1,trunk_link,,False,44.402,"LINESTRING (-46.6254267 -23.534022, -46.6253436 -23.5340549, -46.6253245 -23.5340617, -46.6252735 -23.5340755, -46.6252172 -23.5340838, -46.6251478 -23.5340862, -46.6250824 -23.5340825, -46.6250049 -23.5340668)",0.0030933443365207254,,yes,,,,,
6213473290,25872766,0,"[237048449, 617733009]",True,4,trunk,50,False,156.89,"LINESTRING (-46.6250049 -23.5340668, -46.6250016 -23.5340011, -46.6249989 -23.5335228, -46.6250096 -23.5333771, -46.6250311 -23.5332406, -46.6250539 -23.5331382, -46.6250566 -23.5331262, -46.6252162 -23.5326836)",0.009156483745365452,Avenida do Estado,,BR-050,,,,
6222710507,60734257,0,928981785,True,3,secondary,50,False,69.032,"LINESTRING (-46.6260415 -23.533946, -46.6265959 -23.5338007, -46.6266926 -23.5337755)",0.014688566742202017,Rua João Teodoro,,,,,,
6363137823,1665298737,0,1002831464,True,2,tertiary,40,False,17.987,"LINESTRING (-46.6342181 -23.5534292, -46.6343598 -23.5535256)",0.0018366419310925568,Rua Conde do Pinhal,,,,,,
6363137823,8728792690,0,942640489,True,1,tertiary_link,,False,19.744,"LINESTRING (-46.6342181 -23.5534292, -46.6342638 -23.5534147, -46.6343062 -23.5533934, -46.6343442 -23.5533658, -46.6343766 -23.5533327)",0.0008041003964381981,,,,,,,
6391243911,60685366,0,682460399,False,,living_street,,True,124.15,"LINESTRING (-46.6310862 -23.5542071, -46.6310913 -23.5553236)",0.0006436086859189612,Rua Anita Ferraz,,,,,,
6564989830,445043035,0,1031685922,True,5,primary,50,False,24.493,"LINESTRING (-46.6264446 -23.5467768, -46.6264327 -23.5465568)",0.015036927700370942,Rua da Figueira,,,,,,
6593836242,445043342,0,37916461,False,,residential,,True,115.67,"LINESTRING (-46.6209518 -23.5487067, -46.6207046 -23.5486161, -46.6204807 -23.548549, -46.6198665 -23.5484088)",0.0014168366609114932,Rua Torquato Neto,,,,,,
6593836242,2389081922,0,702154595,True,,residential,,False,21.997,"LINESTRING (-46.6209518 -23.5487067, -46.6210148 -23.5487186, -46.6210597 -23.5487285, -46.6210819 -23.5487337, -46.6211584 -23.5487617)",0.005673036845524363,Rua Torquato Neto,,,,,,
6593923434,445043137,0,37916375,True,,residential,40,False,123.267,"LINESTRING (-46.6245832 -23.5487826, -46.6248633 -23.5479929, -46.6249503 -23.5477731, -46.624969 -23.5477322)",0.005645164508871296,Rua Capitão Faustino de Lima,,,,,,
6593923434,445043093,0,37916411,True,,residential,,False,207.43400000000003,"LINESTRING (-46.6245832 -23.5487826, -46.6245067 -23.5487549, -46.6244504 -23.5487346, -46.6239877 -23.5485453, -46.6236088 -23.5483695, -46.622882 -23.5480014, -46.6227703 -23.5479395)",0.003358969010404155,Rua Claudino Pinto,,,,,,
6595269556,661212028,0,702319643,True,4,primary,50,False,33.578,"LINESTRING (-46.6266089 -23.5451601, -46.6266321 -23.5450844, -46.6266973 -23.5448692)",0.025977834317565864,Avenida Mercúrio,,,,,,
6595269574,661212047,0,705005532,True,4,primary,50,False,7.746,"LINESTRING (-46.6268834 -23.5427903, -46.6269013 -23.5427226)",0.001969972973528621,Avenida Mercúrio,,,,,,
6595269574,2389060577,0,51835030,True,2,secondary,,False,12.437999999999999,"LINESTRING (-46.6268834 -23.5427903, -46.62685 -23.5427612, -46.6268449 -23.5427414, -46.6268354 -23.5426929)",0.0054743332347196045,Rua Santa Rosa,,,,,,
6595269581,2389060487,0,945278711,True,4,trunk,50,False,143.21099999999998,"LINESTRING (-46.6286381 -23.5427706, -46.6285799 -23.5425752, -46.6284454 -23.5422398, -46.6282281 -23.541777, -46.628193 -23.5417023, -46.6281314 -23.5415711)",0.036773889804119185,Avenida do Estado,,BR-050,,,,
6595319985,133485703,0,702319656,True,1,primary_link,,False,106.59200000000001,"LINESTRING (-46.6265887 -23.5437656, -46.6266979 -23.5436811, -46.6267447 -23.5436021, -46.6269385 -23.5432587, -46.6269609 -23.543207, -46.6270155 -23.5430651, -46.6270216 -23.5429861, -46.6270487 -23.5429252)",0.027287558979898895,,,,,,,
6595319985,445042757,0,"[944799665, 944799666, 705005532]",True,"['4', '3']",primary,50,False,72.181,"LINESTRING (-46.6265887 -23.5437656, -46.6266119 -23.5436896, -46.6266758 -23.5434797, -46.6267792 -23.5431404)",0.013426234393836393,Avenida Mercúrio,,,,,,
6621565033,445042786,0,237048499,True,2,primary,50,False,33.514,"LINESTRING (-46.6246529 -23.5445238, -46.6247996 -23.5445509, -46.6249574 -23.5446286)",0.015691278392568588,Rua do Gasômetro,,,,,,
6621565033,445042797,0,705005536,True,,residential,,False,121.512,"LINESTRING (-46.6246529 -23.5445238, -46.6246729 -23.5444441, -46.6248788 -23.5435763, -46.6248864 -23.5435444, -46.6249073 -23.5434562)",0.0011186362463334446,Rua do Lucas,,,,,,
6625433754,2449928273,0,431552168,False,,residential,,True,11.346,"LINESTRING (-46.6242457 -23.5468589, -46.6242286 -23.5468936, -46.6241999 -23.5469519)",0.0006436086859189612,Vila Costa Neves,,,,,,
6707729731,4561913704,0,933595466,False,,residential,,True,8.398,"LINESTRING (-46.6398586 -23.5575978, -46.6399115 -23.5576557)",0.0006436086859189612,Rua Lettiere,,,,,,
6707729732,865280536,0,72916497,False,4,secondary,50,True,27.205999999999996,"LINESTRING (-46.6398343 -23.556275, -46.6398775 -23.5563459, -46.6399756 -23.5564824)",0.0018524737122748874,Avenida Brigadeiro Luís Antônio,,,,,,
6707729732,459347476,0,933595465,False,5,secondary,50,False,35.615,"LINESTRING (-46.6398343 -23.556275, -46.6398032 -23.5562221, -46.6396793 -23.555988)",0.005489214968508009,Avenida Brigadeiro Luís Antônio,,,,,,
6707729735,865280536,0,72916500,True,2,tertiary,50,False,31.819000000000003,"LINESTRING (-46.6400292 -23.5562005, -46.6400075 -23.5563125, -46.6399756 -23.5564824)",0.0006940231951876498,Rua Santo Amaro,,,,,,
6707729735,6707729732,0,713410968,True,1,secondary_link,,False,21.582,"LINESTRING (-46.6400292 -23.5562005, -46.6399525 -23.5562367, -46.639902 -23.5562554, -46.6398343 -23.556275)",0.0023808333428681047,,,,,,,
6790537683,2021000680,0,936441864,False,,residential,,True,7.026,"LINESTRING (-46.6496113 -23.5529692, -46.649543 -23.5529777)",0.0006436086859189612,Praça Contos Fluminenses,,,,,,
6873202800,7285140912,0,405495014,True,2,tertiary,,False,6.952,"LINESTRING (-46.6449747 -23.5463334, -46.6449531 -23.5462741)",0.002758757442500051,Rua Araújo,,,,,,
6873202800,60685757,0,603688830,True,3,secondary,,False,125.34899999999999,"LINESTRING (-46.6449747 -23.5463334, -46.6448336 -23.5462069, -46.6446132 -23.5460165, -46.6440881 -23.5455523)",0.0016885101730419007,Avenida Ipiranga,,,,,,
6892826153,6892826154,0,944828265,False,,residential,,False,9.65,"LINESTRING (-46.6186127 -23.5518591, -46.6186085 -23.5519458)",0.0006436086859189611,,,,,,,
6892826154,8008384713,0,128509885,True,,residential,,False,42.525,"LINESTRING (-46.6186085 -23.5519458, -46.6186651 -23.5523247)",0.0045742591730034594,Rua Pracidina,,,,,,
6892826154,6892826153,0,944828265,False,,residential,,True,9.65,"LINESTRING (-46.6186085 -23.5519458, -46.6186127 -23.5518591)",0.0006544408096651429,,,,,,,
6892826154,4307569526,0,128515109,True,1,tertiary,,False,29.872999999999998,"LINESTRING (-46.6186085 -23.5519458, -46.6184805 -23.5519587, -46.6183183 -23.5519827)",0.0026195685926182688,Rua Visconde de Parnaíba,,,,,,
6892826158,4307569903,0,944828263,False,,residential,,True,12.995,"LINESTRING (-46.6179096 -23.5517867, -46.6178449 -23.5518874)",4.513384894242365e-07,Vila Yaia,,,,,,
6896511357,437564450,0,424940062,True,2,secondary,40,False,36.922,"LINESTRING (-46.6177144 -23.5338744, -46.6178904 -23.5335842)",0.001286314694859074,Rua Maria Marcolina,,,,,,
6896511357,437564779,0,736591595,False,2,secondary,40,True,21.119,"LINESTRING (-46.6177144 -23.5338744, -46.6176905 -23.5339211, -46.6176208 -23.5340438)",0.0006544408096651429,Rua Maria Marcolina,,,,,,
6954442680,1420074013,0,944822703,False,,residential,,False,9.415,"LINESTRING (-46.6222244 -23.5534496, -46.6222318 -23.553534)",0.0006436086859189612,Vila Moóca,,,,,,
6990772391,60685476,0,48661215,True,2,tertiary,,False,69.154,"LINESTRING (-46.6398084 -23.5488445, -46.639917 -23.5487632, -46.6401354 -23.5486339, -46.6403711 -23.5484984)",0.02084964722229421,Rua Alfredo Gagliotti,,,,,,
