u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,ebc,maxspeed,ref,bridge,tunnel,width,access,junction,est_width
4230265784,5935030506,0,22909414,False,,Rua Itapirapés,residential,False,54.015,"LINESTRING (-46.6302256 -23.5265817, -46.6300737 -23.5266293, -46.6297243 -23.5267389)",0.0003384805007602973,,,,,,,,
4230265784,4230265782,0,933981680,True,3,Avenida Tiradentes,secondary,False,114.263,"LINESTRING (-46.6302256 -23.5265817, -46.6299326 -23.5263063, -46.629739 -23.5261266, -46.6295198 -23.5259288, -46.629434 -23.5258544)",0.001393354112408331,50,,,,,,,
4230265785,4487836035,0,423420318,True,2,Avenida Tiradentes,secondary,False,46.812,"LINESTRING (-46.6309981 -23.5280554, -46.6308252 -23.5276654)",0.0007108770662005948,50,,,,,,,
4230265785,246650419,0,22909411,True,,Rua Frei Santana Galvão,residential,False,194.77799999999996,"LINESTRING (-46.6309981 -23.5280554, -46.6303329 -23.528251, -46.6292567 -23.5285337, -46.629248 -23.5285361, -46.6291721 -23.5285677)",0.0008433798912984428,,,,,5,,,
4230265786,4230265785,0,423420318,True,2,Avenida Tiradentes,secondary,False,63.555,"LINESTRING (-46.6312169 -23.5285906, -46.6309981 -23.5280554)",0.0015539416065788807,50,,,,,,,
4230266409,25876428,0,351495127,True,2,Praça Bento de Camargo Barros,secondary,False,161.795,"LINESTRING (-46.6300954 -23.5213311, -46.6299985 -23.5211614, -46.6299469 -23.5210944, -46.6298852 -23.5210292, -46.6298007 -23.5209579, -46.6297055 -23.5208829, -46.629554 -23.520755, -46.6294614 -23.520648, -46.6293756 -23.520546, -46.6293119 -23.5204568, -46.6292294 -23.5203209, -46.629157 -23.5201771)",0.00016904911658907178,50,,,,,,,
4230266410,4230266409,0,423420329,True,3,Avenida Santos Dumont,secondary,False,58.205,"LINESTRING (-46.6301508 -23.5218519, -46.63014 -23.5217418, -46.6301246 -23.5215838, -46.6301088 -23.5214147, -46.6301038 -23.5213726, -46.6300954 -23.5213311)",0.00044348325483986167,50,,,,,,,
4230266410,4230266411,0,"[423420331, 1031194132]",True,3,Praça Bento de Camargo Barros,tertiary,False,80.03,"LINESTRING (-46.6301508 -23.5218519, -46.6300026 -23.5218779, -46.6295749 -23.5219604, -46.6294989 -23.5219751, -46.6293826 -23.5219996)",0.003447563422720078,40,,,,,,,
4230266411,452091602,0,129869957,False,2,Avenida Tiradentes,residential,True,112.898,"LINESTRING (-46.6293826 -23.5219996, -46.6293928 -23.5220754, -46.6294724 -23.5227062, -46.6294908 -23.5228224, -46.6295073 -23.5229263, -46.6295182 -23.5230072)",2.3651319010409892e-06,40,,,,,,,
4230266411,4085233857,0,596675402,False,,Praça Bento de Camargo Barros,residential,False,95.151,"LINESTRING (-46.6293826 -23.5219996, -46.6293738 -23.5219323, -46.629332 -23.5216268, -46.6292722 -23.5211499)",0.0006540956227032264,40,,,,,,,
4230266411,4230266412,0,596675403,True,2,Rua Porto Seguro,tertiary,False,42.617,"LINESTRING (-46.6293826 -23.5219996, -46.6293179 -23.5220129, -46.6289759 -23.5220881)",0.0055108164577230305,40,,,,,,,
4230266412,4085233860,0,406457201,False,,Rua Alice Rodrigues,residential,True,59.088,"LINESTRING (-46.6289759 -23.5220881, -46.628968 -23.5220153, -46.6289187 -23.5215593)",0.00027443413825078945,,,,,,,,
4230266412,4230266413,0,596675403,True,2,Rua Porto Seguro,tertiary,False,112.25400000000002,"LINESTRING (-46.6289759 -23.5220881, -46.6282685 -23.522206, -46.628003 -23.522265, -46.6279018 -23.5223017)",0.005511447159563309,40,,,,,,,
4230266413,4230266419,0,38305987,False,,Rua Porto Calvo,residential,True,108.518,"LINESTRING (-46.6279018 -23.5223017, -46.6281792 -23.5232439)",0.0023480241136234594,,,,,,,,
4230266413,4230266415,0,596675403,True,2,Rua Porto Seguro,tertiary,False,96.043,"LINESTRING (-46.6279018 -23.5223017, -46.627793 -23.522372, -46.6274129 -23.5227163, -46.6273485 -23.522768, -46.6272908 -23.5228086, -46.6271835 -23.5228497)",0.0032771252604113462,40,,,,,,,
4230266415,452091567,0,38305952,True,2,Rua Porto Seguro,tertiary,False,177.05599999999998,"LINESTRING (-46.6271835 -23.5228497, -46.6263155 -23.5230174, -46.6254842 -23.523178)",0.0027755666249157647,,,,,,,,
4230266415,4230266416,0,423420332,False,,Rua Dom Rodó,residential,False,63.986000000000004,"LINESTRING (-46.6271835 -23.5228497, -46.6272895 -23.5233411, -46.6273053 -23.5234142)",0.0006958531237911024,,,,,,,,
4230266416,452091607,0,38305983,False,,Rua Dom Rodó,residential,True,101.126,"LINESTRING (-46.6273053 -23.5234142, -46.6273279 -23.5235202, -46.6274803 -23.5242363, -46.6274953 -23.5243068)",0.0014242159241064183,,,,,,,,
4230266416,4230266415,0,423420332,False,,Rua Dom Rodó,residential,True,63.986000000000004,"LINESTRING (-46.6273053 -23.5234142, -46.6272895 -23.5233411, -46.6271835 -23.5228497)",0.00019397913737538165,,,,,,,,
4230266416,4230266419,0,"[423420337, 423420335]",True,2,Rua Guaporé,residential,False,91.08699999999999,"LINESTRING (-46.6273053 -23.5234142, -46.6274194 -23.5233919, -46.6278706 -23.5233038, -46.6281792 -23.5232439)",1.1943916100256995e-05,40,,,,,,,
4230266418,2934921738,0,931227276,True,5,Avenida Cruzeiro do Sul,primary,False,28.5,"LINESTRING (-46.625502 -23.5237827, -46.6255101 -23.5240389)",0.003001854590312652,50,,,,,,,
4230266418,4230266416,0,423420334,True,2,Rua Guaporé,residential,False,188.365,"LINESTRING (-46.625502 -23.5237827, -46.626599 -23.5235581, -46.6272075 -23.5234341, -46.6273053 -23.5234142)",0.0008566270943597464,40,,,,,,,
4230266419,4230266413,0,38305987,False,,Rua Porto Calvo,residential,False,108.518,"LINESTRING (-46.6281792 -23.5232439, -46.6279018 -23.5223017)",0.00011338686355135846,,,,,,,,
4230266419,4169837466,0,423420337,True,2,Rua Guaporé,residential,False,41.19,"LINESTRING (-46.6281792 -23.5232439, -46.6285759 -23.5231738)",0.002246896517092497,40,,,,,,,
4231075077,142808173,0,776772036,False,4,Avenida Brigadeiro Luís Antônio,secondary,True,23.135,"LINESTRING (-46.6425469 -23.5594807, -46.642687 -23.5596444)",0.00010749658147551158,50,,,,,,,
4231075077,457593233,0,425926579,True,1,Rua Major Diogo,residential,False,222.543,"LINESTRING (-46.6425469 -23.5594807, -46.6425565 -23.5593951, -46.6427618 -23.5575722, -46.6427711 -23.5574899)",0.010230090601881167,40,,,,6,,,
4231075077,142808175,0,"[425930849, 425926838]",False,3,Avenida Brigadeiro Luís Antônio,secondary,False,168.25500000000002,"LINESTRING (-46.6425469 -23.5594807, -46.6422673 -23.5591543, -46.6420994 -23.5589583, -46.6415698 -23.5583401, -46.6415273 -23.5582907)",0.0010194018666545878,50,,,,,,,
4231980476,444959903,0,37909812,False,,Rua Ceará,residential,True,347.116,"LINESTRING (-46.662081 -23.5482279, -46.6616225 -23.5471491, -46.6613615 -23.5465348, -46.6613223 -23.5464519, -46.6607464 -23.5453584)",0.00019847913882436286,,,,,,,,
4231980476,1652403217,0,152424413,True,,Praça Farias Brito,residential,False,33.874,"LINESTRING (-46.662081 -23.5482279, -46.6621341 -23.5482133, -46.6621844 -23.5482084, -46.6622464 -23.5482207, -46.6622967 -23.5482447, -46.6623312 -23.5482797, -46.6623597 -23.5483225)",0.0006743569193221448,,,,,,,,
4231980476,444960177,0,424421117,False,2,Rua Pará,residential,True,130.08700000000002,"LINESTRING (-46.662081 -23.5482279, -46.6620186 -23.5482441, -46.6609344 -23.5483261, -46.6608114 -23.5483356)",0.0013439133439042696,40,,,,,,,
4231981402,1954046171,0,79159684,False,,Rua Goiás,residential,False,22.534,"LINESTRING (-46.6620878 -23.5494975, -46.661906 -23.5496128)",0.00054855292558144,,,,,,,,
4231981402,444959934,0,79159684,False,,Rua Goiás,residential,True,15.015,"LINESTRING (-46.6620878 -23.5494975, -46.6622133 -23.5494268)",0.00027443413825078945,,,,,,,,
4231981402,4231981406,0,423640300,True,,,residential,False,12.078,"LINESTRING (-46.6620878 -23.5494975, -46.6621099 -23.5495058, -46.6621314 -23.5495196, -46.6621495 -23.5495387, -46.6621669 -23.5495725)",0.0013705150989232185,,,,,,,,
4231981406,1954046216,0,358278703,True,,Rua Itápolis,residential,False,20.119,"LINESTRING (-46.6621669 -23.5495725, -46.6621508 -23.5496198, -46.6620922 -23.5497397)",0.0013712246384935307,,,,,,,,
4236712736,4124282297,0,410622279,True,1,,primary_link,False,37.45,"LINESTRING (-46.6617326 -23.5565676, -46.6617549 -23.5565604, -46.6617764 -23.5565537, -46.6617979 -23.5565505, -46.6618197 -23.5565505, -46.6618413 -23.5565539, -46.6618619 -23.5565604, -46.6618811 -23.55657, -46.6618982 -23.5565824, -46.661913 -23.5565972, -46.6619248 -23.556614, -46.6619335 -23.5566323, -46.6619399 -23.5566599, -46.6619396 -23.5566729, -46.6619392 -23.556688, -46.6619328 -23.5567153, -46.6619237 -23.5567441)",0.0007660934045428623,50,,,,,,,
4236712736,60609643,0,976701671,True,3,Avenida Paulista,primary,False,22.671999999999997,"LINESTRING (-46.6617326 -23.5565676, -46.6617509 -23.5565513, -46.661817 -23.5564923, -46.661892 -23.5564254)",0.0012220482732080173,50,,,,,,,
4236744059,4236744037,0,424214784,True,1,Rua Minas Gerais,residential,False,21.768,"LINESTRING (-46.6624258 -23.5527373, -46.6624137 -23.5527117, -46.6624057 -23.5526819, -46.6624006 -23.5526564, -46.6624013 -23.5526321, -46.6624063 -23.5526054, -46.6624103 -23.5525894, -46.6624171 -23.5525697, -46.6624262 -23.5525485)",7.883773003469964e-08,,,,,,,,
4236744059,4949022020,0,424214785,True,1,Rua Minas Gerais,residential,False,26.701,"LINESTRING (-46.6624258 -23.5527373, -46.6623899 -23.5527274, -46.6623651 -23.5527225, -46.6623413 -23.5527191, -46.6623249 -23.5527176, -46.6623074 -23.5527173, -46.6622873 -23.5527191, -46.6622702 -23.5527231, -46.6622518 -23.5527277, -46.662238 -23.5527329, -46.6622196 -23.5527382, -46.6621998 -23.552744, -46.6621726 -23.5527535)",0.00027474948917092823,,,,,,,,
4238358253,7288145231,0,424421112,False,,Rua Bahia,residential,False,73.843,"LINESTRING (-46.6602118 -23.5463186, -46.6599683 -23.5457278, -46.659956 -23.5456973)",0.0021318050608275354,,,,,,,,
4239743337,3375721598,0,333520069,True,,Rua Barão de Duprat,residential,False,9.434,"LINESTRING (-46.6307062 -23.5391224, -46.6307092 -23.5392072)",0.004220168049803286,40,,,,,,,
4239743337,171976304,0,424572757,False,,Rua Miguel Carlos,residential,False,167.79399999999998,"LINESTRING (-46.6307062 -23.5391224, -46.6305727 -23.5391554, -46.6292481 -23.5394825, -46.6291169 -23.539515)",0.0009333486403768297,,,,,,,,
4239879420,2389060458,0,128521818,True,1,,tertiary_link,False,10.574,"LINESTRING (-46.6308024 -23.5435197, -46.6308053 -23.543551, -46.6308154 -23.543614)",0.0013492887637136346,,,,,,,,
4239881193,248110873,0,237815997,True,,Rua Cavalheiro Basílio Jafet,residential,False,42.705,"LINESTRING (-46.6326182 -23.5442726, -46.6322 -23.5442499)",0.0014181132383719655,40,,,,,,,
4239881193,4239881404,0,487857215,True,3,Rua Vinte e Cinco de Março,residential,False,92.196,"LINESTRING (-46.6326182 -23.5442726, -46.6325897 -23.5443407, -46.6324811 -23.5445624, -46.632269 -23.5450373)",0.0026051064144074396,40,,,,,,,
4239881404,4802625028,0,1024004893,True,3,Rua Vinte e Cinco de Março,residential,False,103.60900000000001,"LINESTRING (-46.632269 -23.5450373, -46.6320986 -23.545419, -46.6319223 -23.545807, -46.6318807 -23.5458984)",0.0030175447164066224,40,,,,,,,
4240268306,247951231,0,231242275,True,2,Rua Frederico Alvarenga,residential,False,53.181,"LINESTRING (-46.6295126 -23.5499855, -46.6292228 -23.5502858, -46.6291811 -23.5503286, -46.6291669 -23.5503437)",0.0052574916959004635,40,,,,,,,
4240270294,247949665,0,235497128,True,4,Avenida Prefeito Passos,primary,False,19.143,"LINESTRING (-46.6276008 -23.5520083, -46.6275945 -23.552041, -46.6275619 -23.5521767)",0.007291290952112626,,,,,,,,
4240270316,60685352,0,"[424630849, 424630843, 128521814]",True,1,"['Rua do Carmo', 'Rua das Flores', 'Rua Silveira Martins']",residential,False,303.07300000000004,"LINESTRING (-46.6300638 -23.5519543, -46.6307597 -23.5512131, -46.630808 -23.5512566, -46.6311762 -23.5515876, -46.6312351 -23.5516405, -46.6305084 -23.5524436, -46.630443 -23.5525158)",0.0010386171744930577,20,,,,5,,,
4240283773,1836035463,0,424630828,False,,Rua Livreiro Alves,residential,False,10.135,"LINESTRING (-46.6302323 -23.5559658, -46.6302236 -23.5560566)",0.0006017962474488396,,,,,,,,
4240283773,5044001588,0,424632407,False,,Rua Livreiro Alves,residential,True,33.17,"LINESTRING (-46.6302323 -23.5559658, -46.6299073 -23.5559507)",0.00012141901688842593,,,,,,,,
4240283773,1836035459,0,424630828,False,,Rua Livreiro Alves,residential,True,78.128,"LINESTRING (-46.6302323 -23.5559658, -46.6302692 -23.5553584, -46.6302755 -23.5552643)",0.0003095717455054413,,,,,,,,
4242944039,6213473290,0,237048449,True,4,Avenida do Estado,trunk,False,23.945999999999998,"LINESTRING (-46.625023 -23.5342814, -46.6250096 -23.5341658, -46.6250049 -23.5340668)",0.009438744718897881,50,BR-050,,,,,,
4242944039,171970567,0,"[857180972, 857180973, 237048479]",True,3,Rua João Teodoro,secondary,False,45.635999999999996,"LINESTRING (-46.625023 -23.5342814, -46.6250843 -23.5342539, -46.6252176 -23.5341943, -46.6252811 -23.5341658, -46.6253316 -23.5341432, -46.6253709 -23.5341256, -46.6254279 -23.5341071)",0.02621767259807443,50,,yes,,,,,
4244692764,452092005,0,38306047,True,3,Avenida Bom Jardim,secondary,False,97.127,"LINESTRING (-46.6157022 -23.5247618, -46.6148285 -23.52511)",0.0011226050157776839,40,,,,,,,
4244692764,452091903,0,38306042,False,,Rua Iturama,residential,False,16.135,"LINESTRING (-46.6157022 -23.5247618, -46.6156447 -23.5246659, -46.6156273 -23.524634)",0.00048553530004037015,40,,,,,,,
4247542961,929634000,0,928981773,True,2,Rua das Olarias Coronel Camilo Cristófaro Martins,tertiary,False,31.804,"LINESTRING (-46.6183158 -23.5280397, -46.6183395 -23.5280184, -46.6185385 -23.5278394)",0.00940339936896331,40,,,,,,,
4247542964,461884774,0,613458559,True,1,Rua Doutor Ornelas,secondary,False,95.51899999999999,"LINESTRING (-46.6161244 -23.5312913, -46.6162171 -23.5313364, -46.6165055 -23.5314461, -46.6168885 -23.5315866, -46.6169878 -23.5316237)",0.0013553023890838047,40,,,,,,,
4247740324,60685431,0,211556980,True,2,Rua Líbero Badaró,secondary,False,18.091,"LINESTRING (-46.6368896 -23.5475799, -46.6369057 -23.5476083, -46.6369703 -23.5477248)",0.007384334595253486,40,,,,,,,
4247741114,60685387,0,425691410,False,2,Rua Anchieta,residential,True,72.07,"LINESTRING (-46.6338136 -23.5486516, -46.6331697 -23.5483839)",0.00027474948917092823,30,,,,,,,
4247741412,60685429,0,425455942,True,1,Rua José Bonifácio,residential,False,16.082,"LINESTRING (-46.6375531 -23.5489008, -46.6376238 -23.5488938, -46.6377087 -23.5488779)",0.0006255053076150242,30,,,,,,,
4247741412,60641257,0,425458232,True,2,Rua Líbero Badaró,secondary,False,60.367000000000004,"LINESTRING (-46.6375531 -23.5489008, -46.6375512 -23.5489594, -46.6375473 -23.5491317, -46.6375279 -23.5492621, -46.63752 -23.5493154, -46.6375009 -23.5493562, -46.6374572 -23.5494279)",0.00698449182279555,40,,,,,,,
4247741913,10253168505,0,"[48802849, 425455956]",True,1,Rua Quintino Bocaiuva,residential,False,79.023,"LINESTRING (-46.6350842 -23.5498758, -46.6351314 -23.5500303, -46.6352409 -23.5503916, -46.6352648 -23.5504683, -46.6352934 -23.5505601)",0.0002467955697590611,40,,,,,,,
4247741913,3757650387,0,994969688,True,1,Rua Benjamim Constant,secondary,False,101.542,"LINESTRING (-46.6350842 -23.5498758, -46.634233 -23.5500473, -46.6341114 -23.5500724)",0.003957674545723175,40,,,,,,,
4248771134,437564450,0,237048482,True,2,Rua Miller,tertiary,False,39.342999999999996,"LINESTRING (-46.6178874 -23.5339377, -46.6178971 -23.533714, -46.6178904 -23.5335842)",0.003590774955047239,40,,,,,,,
4248771134,6896511357,0,736591596,True,1,,secondary_link,False,21.637999999999998,"LINESTRING (-46.6178874 -23.5339377, -46.6178603 -23.5338921, -46.6178468 -23.5338796, -46.6178253 -23.5338701, -46.6177948 -23.5338655, -46.6177673 -23.533864, -46.6177144 -23.5338744)",0.0027632909037137027,,,,,,,,
4249855098,60685973,0,"[1001542448, 244936670]",True,2,Rua Vinte e Cinco de Março,residential,False,105.148,"LINESTRING (-46.6312806 -23.5470901, -46.6311042 -23.5474464, -46.6310912 -23.5474729, -46.6310319 -23.547594, -46.6308565 -23.5479521)",0.003321396671091956,40,,,,,,,
4249855098,4872255634,0,425691907,False,2,Praça Fernando Costa,residential,True,72.444,"LINESTRING (-46.6312806 -23.5470901, -46.6318515 -23.5473255, -46.631929 -23.5473568)",0.00026429063910255205,,,,,,,,
4249862475,599043066,0,425692611,False,,Rua Varnhagen,residential,False,61.739,"LINESTRING (-46.6330885 -23.544544, -46.633451 -23.5440992)",0.00027443413825078945,,,,,,,,
4249862475,4239881193,0,23013102,True,1,Ladeira Porto Geral,residential,False,56.730000000000004,"LINESTRING (-46.6330885 -23.544544, -46.6330242 -23.5445031, -46.6327429 -23.5443307, -46.6326182 -23.5442726)",0.0012781977048771955,40,,,,,,,
4251727358,8377467363,0,425854165,True,1,Praça da Bandeira,tertiary,False,25.987000000000002,"LINESTRING (-46.638739 -23.5502404, -46.6387857 -23.5502265, -46.6388218 -23.5502142, -46.6388413 -23.5502083, -46.6388658 -23.5502003, -46.6389025 -23.5501834, -46.638932 -23.5501628, -46.6389592 -23.5501327)",0.0006001991315267524,,,,,,,,
4251727358,395763930,0,454670894,False,1,Praça da Bandeira,tertiary,False,16.965,"LINESTRING (-46.638739 -23.5502404, -46.6386464 -23.5502328, -46.6385731 -23.5502283)",0.0007873824869403774,,,,,,,,
4251734560,5539086397,0,38508515,True,2,Praça da Bandeira,tertiary,False,11.663,"LINESTRING (-46.640321 -23.5496576, -46.6402732 -23.5497529)",0.0019018633107756736,,,,,,,,
4251734560,455606720,0,867254101,True,1,Rua Santo Antônio,tertiary,False,19.317,"LINESTRING (-46.640321 -23.5496576, -46.6404913 -23.5497338)",0.00010602687227189899,,,,,,bus,,
4251881389,1659499493,0,425869966,False,,Parque Anhangabau,residential,True,14.817,"LINESTRING (-46.6382262 -23.5467033, -46.6381703 -23.5467939, -46.6381541 -23.546819)",0.0005870191054579101,,,,,,,,
4251881423,25928961,0,936445516,True,5,Parque Anhangabau,trunk,False,24.561,"LINESTRING (-46.6386587 -23.5479637, -46.6387749 -23.5481572)",0.06513141601798633,50,,,,,,,
4252369973,1707742228,0,425923730,False,,Rua São Vicente,residential,True,65.689,"LINESTRING (-46.6491986 -23.556566, -46.6485576 -23.5565049)",0.0002747494891709283,,,,,,yes,,
4255588261,457039586,0,426253488,False,,Alameda Barão de Piracicaba,residential,False,78.422,"LINESTRING (-46.6432765 -23.533532, -46.6432707 -23.5335397, -46.6432218 -23.5336047, -46.6429013 -23.534031, -46.6428654 -23.5340786, -46.6428398 -23.5341126)",0.0011239575343000411,,,,,,,,
4255588261,457039935,0,426253488,False,,Alameda Barão de Piracicaba,residential,True,62.675000000000004,"LINESTRING (-46.6432765 -23.533532, -46.6433304 -23.5334607, -46.6435655 -23.5331482, -46.6436257 -23.5330681)",7.010032564048772e-06,,,,,,,,
4255588261,2391261342,0,426253551,True,,Largo Coração de Jesus,residential,False,104.26799999999999,"LINESTRING (-46.6432765 -23.533532, -46.6431693 -23.5334637, -46.6425274 -23.5330549, -46.6424369 -23.5329965)",0.00021261641260519277,,,,,,,,
4255588280,2457482475,0,231115025,True,3,Avenida Duque de Caxias,secondary,False,20.345,"LINESTRING (-46.6406482 -23.535315, -46.6404944 -23.5351984)",0.0007783219223800465,,,,,,,,
4255588281,2457482489,0,798886150,True,2,Avenida Duque de Caxias,secondary,False,40.879,"LINESTRING (-46.6415029 -23.5358976, -46.6411836 -23.5356752)",0.00345512533126071,50,,,,,,,
4255600229,4255600231,0,231115018,True,2,Alameda Eduardo Prado,secondary,False,16.692,"LINESTRING (-46.6474973 -23.5294627, -46.647633 -23.5295467)",0.003400419841932374,,,,,,,,
4255600229,457039724,0,426255030,False,,Alameda Eduardo Prado,residential,True,98.291,"LINESTRING (-46.6474973 -23.5294627, -46.6474097 -23.529407, -46.6473926 -23.5293959, -46.6468266 -23.529031, -46.6467083 -23.5289547)",0.00011873589889601744,,,,,,,,
4255600229,5503919393,0,"[858078192, 8843618, 935929515, 679365060]",True,3,"['Avenida Rio Branco', 'Avenida Rudge']",primary,False,581.3329999999999,"LINESTRING (-46.6474973 -23.5294627, -46.6475649 -23.5293707, -46.6478636 -23.5289434, -46.6479285 -23.5288432, -46.6479594 -23.5287806, -46.6479917 -23.528696, -46.6480089 -23.5285872, -46.6480339 -23.5284439, -46.6480624 -23.5281649, -46.6481074 -23.5277046, -46.6481258 -23.5275311, -46.6481464 -23.5273761, -46.648165 -23.5272273, -46.6482041 -23.5270966, -46.6482891 -23.5269005, -46.6483877 -23.5267263, -46.6490442 -23.5255659, -46.6492923 -23.5251461, -46.6493896 -23.5249635, -46.6495498 -23.5246721)",0.02390241474936026,50,,yes,,,,,
4255600231,64095053,0,"[8843617, 935920029]",True,3,Avenida Rio Branco,primary,False,169.02400000000003,"LINESTRING (-46.647633 -23.5295467, -46.6475694 -23.5296317, -46.6473266 -23.5299562, -46.6469237 -23.5304689, -46.6467569 -23.5306944, -46.6467387 -23.5307192, -46.6466852 -23.5307937)",0.008996624677194379,50,,,,,,,
4255600231,457055233,0,426255031,True,2,Alameda Eduardo Prado,secondary,False,16.221,"LINESTRING (-46.647633 -23.5295467, -46.6476915 -23.529586, -46.6477612 -23.5296331)",0.014647337668596924,,,,,,,,
4257088863,4257088865,0,426400380,False,,Rua Conselheiro Brotero,residential,False,25.69,"LINESTRING (-46.655394 -23.5284603, -46.6552116 -23.5286197)",0.00027443413825078945,,,,,,,,
4257088863,457039744,0,578286510,False,1,Rua Conselheiro Brotero,residential,False,54.309,"LINESTRING (-46.655394 -23.5284603, -46.6552665 -23.5283417, -46.6551857 -23.5282666, -46.65502 -23.5281125)",0.0011018332040021025,,,,,,,,
4257088863,457051389,0,578286510,False,1,Rua Conselheiro Brotero,residential,True,50.278,"LINESTRING (-46.655394 -23.5284603, -46.655573 -23.5286234, -46.6556768 -23.528718, -46.6557434 -23.5287794)",0.0005187540155778801,,,,,,,,
4257088865,4257088863,0,426400380,False,,Rua Conselheiro Brotero,residential,True,25.69,"LINESTRING (-46.6552116 -23.5286197, -46.655394 -23.5284603)",0.0002747494891709282,,,,,,,,
4257088865,4257088865,0,"[426400378, 426400379, 426400381, 426400382]",False,,Rua Conselheiro Brotero,residential,False,65.57700000000001,"LINESTRING (-46.6552116 -23.5286197, -46.6551969 -23.5286115, -46.6551821 -23.5286094, -46.6551667 -23.5286097, -46.6551536 -23.5286143, -46.6551308 -23.5286306, -46.6550358 -23.5287196, -46.6550274 -23.528732, -46.6550227 -23.5287448, -46.6550225 -23.5287572, -46.6550272 -23.5287734, -46.6550391 -23.5287873, -46.6550541 -23.5288006, -46.6550712 -23.5288085, -46.6550822 -23.5288099, -46.655096 -23.5288072, -46.6551062 -23.5288016, -46.6551161 -23.5287929, -46.655222 -23.5286997, -46.6552301 -23.5286902, -46.6552344 -23.5286782, -46.6552354 -23.5286673, -46.6552341 -23.5286539, -46.6552274 -23.5286393, -46.6552196 -23.5286276, -46.6552116 -23.5286197)",0.0,,,,,,,,
4257088865,4257088865,1,"[426400378, 426400379, 426400381, 426400382]",False,,Rua Conselheiro Brotero,residential,True,65.57700000000001,"LINESTRING (-46.6552116 -23.5286197, -46.6552196 -23.5286276, -46.6552274 -23.5286393, -46.6552341 -23.5286539, -46.6552354 -23.5286673, -46.6552344 -23.5286782, -46.6552301 -23.5286902, -46.655222 -23.5286997, -46.6551161 -23.5287929, -46.6551062 -23.5288016, -46.655096 -23.5288072, -46.6550822 -23.5288099, -46.6550712 -23.5288085, -46.6550541 -23.5288006, -46.6550391 -23.5287873, -46.6550272 -23.5287734, -46.6550225 -23.5287572, -46.6550227 -23.5287448, -46.6550274 -23.528732, -46.6550358 -23.5287196, -46.6551308 -23.5286306, -46.6551536 -23.5286143, -46.6551667 -23.5286097, -46.6551821 -23.5286094, -46.6551969 -23.5286115, -46.6552116 -23.5286197)",0.0,,,,,,,,
4275522111,437564796,0,944307493,True,,Rua Allan Kardec,residential,False,10.958,"LINESTRING (-46.6177483 -23.5284823, -46.6178359 -23.5285394)",0.0002748283269009629,,,,,,,,
4275553517,10905250932,0,428458863,False,,Vila Guilherme Maw,living_street,True,43.162000000000006,"LINESTRING (-46.6292539 -23.5340632, -46.6289303 -23.5341425, -46.6288447 -23.5341628)",0.00027474948917092823,,,,,3,destination,,
4285150858,6046836271,0,"[37395895, 285904487]",True,2,Avenida Guilherme,tertiary,False,75.89999999999999,"LINESTRING (-46.6075196 -23.5216706, -46.6075564 -23.521774, -46.6076126 -23.5219323, -46.6076401 -23.5220093, -46.6076612 -23.5220591, -46.6076928 -23.5221208, -46.6077253 -23.5221732, -46.6077701 -23.5222171, -46.6078419 -23.5222698)",0.002204224094040167,"['50', '40']",,,,,,,
4285150858,4285150859,0,429388102,False,2,,tertiary_link,False,10.715,"LINESTRING (-46.6075196 -23.5216706, -46.6074684 -23.5216861, -46.6074198 -23.5217008)",1.734430060763392e-06,,,,,,,,
4285150859,2895465881,0,285904486,True,2,Avenida Guilherme,tertiary,False,97.12400000000001,"LINESTRING (-46.6074198 -23.5217008, -46.6073745 -23.5215735, -46.6072532 -23.5212332, -46.6071961 -23.5210728, -46.6071606 -23.5209733, -46.6071809 -23.5208668)",2.20745644097159e-06,50,,,,,,,
4285150859,4285150858,0,429388102,False,2,,tertiary_link,True,10.715,"LINESTRING (-46.6074198 -23.5217008, -46.6074684 -23.5216861, -46.6075196 -23.5216706)",0.00027569554193134464,,,,,,,,
4293765312,296284381,0,27029985,False,2,Rua Ágata,residential,True,122.91,"LINESTRING (-46.6309857 -23.5711316, -46.630882 -23.5710055, -46.6307308 -23.5708955, -46.6301037 -23.5704692, -46.6300556 -23.5704365)",0.00020257388065992357,,,,,,,,
4293765312,296285362,0,989916672,True,2,Praça General Polidoro,residential,False,17.116,"LINESTRING (-46.6309857 -23.5711316, -46.6310265 -23.5711362, -46.6310707 -23.5711463, -46.6311082 -23.5711596, -46.6311442 -23.5711777)",0.0010594653050621334,,,,,,,roundabout,
4293770355,296285314,0,430114471,False,,Rua Zeferino Costa,residential,False,9.28,"LINESTRING (-46.6316908 -23.5682563, -46.6317178 -23.5682669, -46.6317754 -23.5682871)",0.0002747494891709283,,,,,,,,
4293773377,296284378,0,942666732,False,,Rua Doutora Romilda Valentino,residential,False,9.676,"LINESTRING (-46.6331519 -23.566526, -46.6330989 -23.5665982)",0.00027474948917092823,,,,,,yes,,
4293806222,4293806224,0,430118175,False,,Vila Maria Helena,residential,False,69.392,"LINESTRING (-46.6249859 -23.5608195, -46.6243314 -23.5609913)",0.0008228293883721601,,,,,,,,
4293806222,445043819,0,37916643,True,,Rua Teixeira Mendes,residential,False,77.017,"LINESTRING (-46.6249859 -23.5608195, -46.6248861 -23.5605179, -46.6247868 -23.5602179, -46.6247669 -23.5601566)",0.0017096636389119237,,,,,,,,
